date_utc,sku,foep_price_gbp,foep_status,foep_last_refresh_utc,bbp_max_sold_gbp,cpt_gbp,cpt_ceiling_input_gbp,cpt_x1_2_gbp,cpt_last_refresh_utc,cpt_status,cpt_risk_band,cpt_delta_vs_buy_box_gbp,cpt_delta_vs_buy_box_pct,cpt_call_tier,cpt_call_reason_codes_json,ceiling_rule_value_gbp,ceiling_source_used,ceiling_inputs_missing_flag,parked_flag,park_reason_codes_json,eligibility_ceiling_landed_gbp,eligibility_source,eligibility_confidence,eligibility_reason_codes_json,competitive_price_threshold_gbp,competitive_price_gbp,average_selling_price_gbp,suppression_reactivation_target_landed_gbp,suppression_target_source,suppression_ceiling_landed_temp,suppression_ceiling_source,suppression_ceiling_confidence,suppression_ceiling_expiry_utc,anchor_floor_price_gbp,compliance_ceiling_landed_gbp,compliance_confidence,compliance_status,compliance_reason_code
2026-06-09,Z7-26PV-O9LR,,MISSING,2026-06-09T23:27:38Z,9.99,,,,2026-06-09T07:27:02Z,ERROR,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_STATUS_RECOVERY_ALREADY_RETRIED_TODAY"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",9.99,BBP_ONLY,0,0,[],9.99,MANUAL,0.5,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIG_CEILING_MANUAL_USED""]",,,,,NONE,,,,2026-06-09T23:28:26Z,,9.99,0.7,OK,
2026-06-09,Z9-FBUQ-EZN3,,MISSING,2026-06-09T23:27:38Z,,,,,2026-06-09T07:27:31Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-09T23:28:27Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-09,ZI-1MA2-8QGC,,MISSING,2026-06-09T23:27:38Z,,,,,2026-06-09T07:28:02Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-09T23:28:27Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-09,ZT-QPY3-P24I,,MISSING,2026-06-09T23:27:38Z,,,,,2026-06-09T07:28:34Z,ERROR,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_STATUS_RECOVERY_ALREADY_RETRIED_TODAY"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-09T23:28:27Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-09,ZU-PFDN-JSYV,,MISSING,2026-06-09T23:27:38Z,,,,,2026-06-09T07:29:05Z,ERROR,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_STATUS_RECOVERY_ALREADY_RETRIED_TODAY"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-09T23:28:28Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-09,ZV-RLOD-Q0JI,,MISSING,2026-06-09T23:27:38Z,,,,,2026-06-09T07:29:36Z,ERROR,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_STATUS_RECOVERY_ALREADY_RETRIED_TODAY"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-09T23:28:28Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,02-7AZG-O0CV,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:11:02Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:14Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,0G-JB6S-PN34,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:11:33Z,NO_CPT,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:15Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,0H-5V53-GPG4,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:12:04Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:15Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,0R-GRRH-W0Z9,,MISSING,2026-06-10T08:12:13Z,9.99,,,,2026-06-09T06:12:36Z,NO_CPT,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",9.99,BBP_ONLY,0,0,[],9.99,MANUAL,0.5,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIG_CEILING_MANUAL_USED""]",,,,,NONE,,,,2026-06-10T08:12:16Z,,9.99,0.7,OK,
2026-06-10,0Z-Y60V-499R,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:13:06Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:17Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,1U-1W76-M840,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T10:32:31Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:18Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,2G-AYBQ-TUQG,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-10T07:40:03Z,MISSING,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_STATUS_RECOVERY_ALREADY_RETRIED_TODAY"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:20Z,,9.99,0.7,OK,
2026-06-10,2L-M26G-560I,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:14:39Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:21Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,2T-07RT-8IMX,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-10T00:01:44Z,NO_CPT,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:22Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,2X-8XI7-C9T5,,MISSING,2026-06-10T08:12:13Z,,8.98,8.98,10.78,2026-06-10T00:02:15Z,OK,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_FRESH"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_FRESH"",""CPT_RISK_UNKNOWN_MISSING_BUY_BOX""]",10.78,CPTX1_2_ONLY,0,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""CPT_TELEMETRY_ONLY"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",8.98,,,,NONE,,,,2026-06-10T08:12:22Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,3B-3H3V-Z93T,,MISSING,2026-06-10T08:12:13Z,,7.99,7.99,9.59,2026-06-09T06:16:12Z,OK,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_FRESH"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_STALE_ALLOWED"",""CPT_RISK_UNKNOWN_MISSING_BUY_BOX""]",9.59,CPTX1_2_ONLY,0,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""CPT_TELEMETRY_ONLY"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",7.99,,,,NONE,,,,2026-06-10T08:12:23Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,3E-62Y1-WPYU,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:16:43Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:24Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,3T-6QPR-E2MV,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:17:14Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:24Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,3X-EXDD-TD2K,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-10T07:40:03Z,MISSING,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_STATUS_RECOVERY_ALREADY_RETRIED_TODAY"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:24Z,,36.20,0.7,OK,
2026-06-10,49-4UKW-G81R,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:18:16Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:25Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,4D-BI2L-5PZ8,,MISSING,2026-06-10T08:12:13Z,,14.20,14.20,17.04,2026-06-10T00:03:17Z,OK,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_FRESH"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_FRESH"",""CPT_RISK_UNKNOWN_MISSING_BUY_BOX""]",17.04,CPTX1_2_ONLY,0,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""CPT_TELEMETRY_ONLY"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",14.20,,,,NONE,,,,2026-06-10T08:12:25Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,4F-HT42-FD26,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-10T00:03:49Z,NO_CPT,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:26Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,4U-9ZL6-9G0Y,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:19:49Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:26Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,4U-XT39-AMUJ,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:20:20Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:27Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,4W-VS57-BV6A,,MISSING,2026-06-10T08:12:13Z,44.99,36.49,36.49,43.79,2026-06-10T06:44:07Z,OK,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_FRESH"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_FRESH"",""CPT_RISK_UNKNOWN_MISSING_BUY_BOX""]",43.79,MIN_BBP_CPTX1_2,0,0,[],44.99,MANUAL,0.5,"[""FOEP_ERROR"",""FOEP_MISSING"",""CPT_TELEMETRY_ONLY"",""ELIG_CEILING_MANUAL_USED""]",36.49,,,,NONE,,,,2026-06-10T08:12:27Z,,44.99,0.7,OK,
2026-06-10,5M-QO6K-LNH0,,MISSING,2026-06-10T08:12:13Z,,22.78,22.78,27.34,2026-06-09T06:21:22Z,OK,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_FRESH"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_STALE_ALLOWED"",""CPT_RISK_UNKNOWN_MISSING_BUY_BOX""]",27.34,CPTX1_2_ONLY,0,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""CPT_TELEMETRY_ONLY"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",22.78,,,,NONE,,,,2026-06-10T08:12:27Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,5Q-LUQ1-L14K,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:21:53Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:29Z,,53.01,0.7,OK,
2026-06-10,5Z-6Z0P-9TQQ,,MISSING,2026-06-10T08:12:13Z,,3.59,3.59,4.31,2026-06-10T06:44:38Z,OK,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_FRESH"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_FRESH"",""CPT_RISK_UNKNOWN_MISSING_BUY_BOX""]",4.31,CPTX1_2_ONLY,0,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""CPT_TELEMETRY_ONLY"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",3.59,,,,NONE,,,,2026-06-10T08:12:30Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,6P-IWYA-X18B,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-09T06:22:55Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:31Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,6Q-9G2A-IKVV,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-10T00:04:20Z,NO_CPT,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:33Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,6V-EEC1-2S9Z,,MISSING,2026-06-10T08:12:13Z,10.64,12.74,12.74,15.29,2026-06-10T00:04:51Z,OK,LOW,-5.77,-45.29,ACTIVE_WRITE,"[""CPT_SKIP_FRESH"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_FRESH"",""CPT_RISK_LOW""]",10.64,MIN_BBP_CPTX1_2,0,0,[],10.64,MANUAL,0.5,"[""FOEP_ERROR"",""FOEP_MISSING"",""CPT_TELEMETRY_ONLY"",""ELIG_CEILING_MANUAL_USED""]",12.74,,,,NONE,,,,2026-06-10T08:12:33Z,,10.64,0.7,OK,
2026-06-10,714776,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-10T07:40:03Z,MISSING,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_STATUS_RECOVERY_ALREADY_RETRIED_TODAY"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:34Z,,5.04,0.7,OK,
2026-06-10,714810,,MISSING,2026-06-10T08:12:13Z,9.99,,,,2026-06-09T06:24:59Z,NO_CPT,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",9.99,BBP_ONLY,0,0,[],9.99,MANUAL,0.5,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIG_CEILING_MANUAL_USED""]",,,,,NONE,,,,2026-06-10T08:12:34Z,,9.99,0.7,OK,
2026-06-10,79-CPJ6-DSG6,,MISSING,2026-06-10T08:12:13Z,,27.99,27.99,33.59,2026-06-10T00:05:53Z,OK,LOW,-0.01,-0.04,ACTIVE_READONLY,"[""CPT_SKIP_FRESH"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_FRESH"",""CPT_RISK_LOW""]",33.59,CPTX1_2_ONLY,0,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""CPT_TELEMETRY_ONLY"",""ELIGIBILITY_UNAVAILABLE"",""MANUAL_CAP_MISSING""]",27.99,,,,NONE,,,,2026-06-10T08:12:34Z,,27.98,0.7,OK,
2026-06-10,7H-7G2P-ONWJ,,MISSING,2026-06-10T08:12:13Z,,,,,2026-06-10T00:06:24Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",,MISSING,1,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",,,,,NONE,,,,2026-06-10T08:12:35Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,7L-OT45-7LYB,,MISSING,2026-06-10T08:12:13Z,,4.95,4.95,5.94,2026-06-10T00:06:54Z,OK,UNKNOWN,,,ACTIVE_WRITE,"[""CPT_SKIP_FRESH"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_FRESH"",""CPT_RISK_UNKNOWN_MISSING_BUY_BOX""]",5.94,CPTX1_2_ONLY,0,0,[],,LAST_KNOWN_SAFE,0,"[""FOEP_ERROR"",""FOEP_MISSING"",""CPT_TELEMETRY_ONLY"",""ELIGIBILITY_UNAVAILABLE"",""COMPLIANCE_ANCHOR_MISSING"",""MANUAL_CAP_MISSING""]",4.95,,,,NONE,,,,2026-06-10T08:12:35Z,,,0,MISSING,COMPLIANCE_CEILING_EMPTY
2026-06-10,7M-48OU-23X3,,MISSING,2026-06-10T08:12:13Z,26.00,,,,2026-06-09T06:27:03Z,NO_CPT,UNKNOWN,,,ACTIVE_READONLY,"[""CPT_SKIP_NO_CPT_WEEKLY_NOT_DUE"",""CPT_REUSE_LAST"",""CPT_CEILING_INPUT_MISSING"",""CPT_RISK_UNKNOWN_MISSING_CPT""]",26.00,BBP_ONLY,0,0,[],26.00,MANUAL,0.5,"[""FOEP_ERROR"",""FOEP_MISSING"",""ELIG_CEILING_MANUAL_USED""]",,,,,NONE,,,,2026-06-10T08:12:35Z,,26.00,0.7,OK,
