event_ts_utc,sku,our_delivery_penalty_gbp,compliance_ceiling_landed_gbp,eligibility_ceiling_landed_gbp,demand_ceiling_landed_gbp,final_ceiling_landed_gbp,binding_ceiling_type,ceiling_reason_codes_json
2026-03-12T06:24:09Z,8M-NHB7-T8TR,0.00,39.59,39.59,,39.59,39.59,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,8U-QPFH-3EKQ,,8.75,8.75,,8.75,8.75,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,9X-HL62-83C7,,5.99,5.99,,5.99,5.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,A1-KSU1-GZMS,0.00,3.28,3.28,,3.28,3.28,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,A2-T2AC-TW3L,,18.13,18.13,,18.13,18.13,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,AF-KIHX-ANYY,0.00,2.40,2.40,,2.40,2.40,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,AX-NKNU-29C1,,1.38,1.38,1.38,1.38,1.38,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_TARGET_CPT_USED"",""SUPPRESSION_TARGET_CLAMPED_TO_ANCHOR_OR_HARD_FLOOR"",""SUPPRESSION_CEILING_CLAMPED_TO_EXISTING_FINAL""]"
2026-03-12T06:24:09Z,BL-WX51-KQOK,,9.99,9.99,6.76,9.99,6.76,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:24:09Z,CJ-X0SS-QOUW,,19.99,19.99,,19.99,19.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,CX-SMCH-4DYA,,8.65,8.65,,8.65,8.65,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,D8-1A3E-I37F,,36.27,36.27,31.65,36.27,31.65,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:24:09Z,DC-K5WH-R7F5,0.00,3.78,3.78,,3.78,3.78,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,FA-LRV6-YRFW,0.00,21.99,21.99,,21.99,21.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,FB-6FW0-Z82Q,0.00,11.94,11.94,,11.94,11.94,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,H6-E7MP-EBPD,0.00,26.33,26.33,,26.33,26.33,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,HL-03ZR-QPHH,,10.31,10.31,,10.31,10.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,HS-R5IP-7E1C,,4.62,4.62,4.62,4.62,4.62,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_TARGET_CPT_USED"",""SUPPRESSION_TARGET_CLAMPED_TO_ANCHOR_OR_HARD_FLOOR"",""SUPPRESSION_CEILING_CLAMPED_TO_EXISTING_FINAL""]"
2026-03-12T06:24:09Z,IJ-V0PQ-4CZ4,0.00,9.99,9.99,,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,JB-RGB6-LZOJ,,7.31,7.31,,7.31,7.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,L5-PF3B-WHU4,,39.99,39.99,39.94,39.99,39.94,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:24:09Z,LP-QMNJ-J49G,,5.99,5.99,4.32,5.99,4.32,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:24:09Z,OV-LVEL-DQL6,,21.60,21.60,,21.60,21.60,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,Q1-00D7-5IQF,0.00,29.88,29.88,,29.88,29.88,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,R4-0AXZ-ZZ9D,,16.58,16.58,,16.58,16.58,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,R7-98IN-2PW8,,7.19,7.19,,7.19,7.19,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,RI-VSUS-0YTD,,8.35,8.35,,8.35,8.35,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,RZ-6ZL9-CZ7J,,7.99,7.99,,7.99,7.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,TJ-6LOP-OPEU,,7.79,7.79,6.49,7.79,6.49,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_TARGET_CPT_USED""]"
2026-03-12T06:24:09Z,TK-E7QE-T40G,,13.49,13.49,,13.49,13.49,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,UR-Q7TM-1F3I,0.00,33.48,33.48,,33.48,33.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,US-AK96-YFSB,0.00,9.99,9.99,,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,VF-3T0K-DR5O,,8.40,8.40,,8.40,8.40,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,VU-8KRA-QP5M,0.00,12.95,12.95,,12.95,12.95,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,W3-8FN7-FSP0,,6.60,6.60,6.36,6.60,6.36,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_TARGET_CPT_USED"",""SUPPRESSION_TARGET_CLAMPED_TO_ANCHOR_OR_HARD_FLOOR""]"
2026-03-12T06:24:09Z,WE-1Z7L-SA2I,,9.99,9.99,,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,WJ-YHKC-EES5,0.00,9.99,9.99,,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,X7-MY4W-H2I4,,9.99,9.99,,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,XE-YPAI-HX9F,,11.99,11.99,,11.99,11.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,XH-0LAE-FQO5,0.00,8.99,8.99,,8.99,8.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,XY-UM2X-TPS3,,11.99,11.99,,11.99,11.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,YC-3L3M-BV48,,109.45,109.45,79.00,109.45,79.00,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_THRESHOLD_UPPER_BOUND_INFERRED_LOWEST_COMPETITOR""]"
2026-03-12T06:24:09Z,YO-EKK2-FRCC,,10.14,10.14,,10.14,10.14,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,Z7-26PV-O9LR,,9.99,9.99,,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:24:09Z,2T-07RT-8IMX,,24.57,,24.57,,24.57,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:24:09Z,49-4UKW-G81R,,17.99,,8.99,,8.99,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:24:09Z,4F-HT42-FD26,,17.99,,8.98,,8.98,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:24:09Z,6V-EEC1-2S9Z,,10.64,10.64,10.64,10.64,10.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_TARGET_CPT_USED"",""SUPPRESSION_CEILING_CLAMPED_TO_EXISTING_FINAL""]"
2026-03-12T06:24:09Z,BB-ZT14-1QQA,,17.99,,7.99,,7.99,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:24:09Z,CN-NR50-TSFE,,24.95,,24.95,,24.95,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:24:09Z,EV-CHU5-XU3G,,17.99,,7.49,,7.49,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:24:09Z,JE-D4LO-O2JD,,17.99,,6.73,,6.73,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:24:09Z,LV-425G-BY4X,,17.99,,17.99,,17.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_CEILING_CLAMPED_TO_EXISTING_FINAL"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:40:04Z,2G-AYBQ-TUQG,,26.39,26.39,,26.39,26.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,3X-EXDD-TD2K,,77.39,77.39,,77.39,77.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,5Z-6Z0P-9TQQ,,4.31,4.31,,4.31,4.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,6Q-9G2A-IKVV,,13.20,13.20,,13.20,13.20,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,714810,0.00,9.99,9.99,,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,8M-NHB7-T8TR,0.00,39.59,39.59,,39.59,39.59,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,8U-QPFH-3EKQ,,8.75,8.75,,8.75,8.75,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,9X-HL62-83C7,,5.99,5.99,,5.99,5.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,A1-KSU1-GZMS,0.00,3.28,3.28,,3.28,3.28,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,A2-T2AC-TW3L,,18.13,18.13,,18.13,18.13,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,AF-KIHX-ANYY,0.00,2.40,2.40,,2.40,2.40,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,AX-NKNU-29C1,,1.38,1.38,1.38,1.38,1.38,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_TARGET_CPT_USED"",""SUPPRESSION_TARGET_CLAMPED_TO_ANCHOR_OR_HARD_FLOOR"",""SUPPRESSION_CEILING_CLAMPED_TO_EXISTING_FINAL""]"
2026-03-12T06:40:04Z,BL-WX51-KQOK,,9.99,9.99,6.76,9.99,6.76,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:40:04Z,CJ-X0SS-QOUW,,19.99,19.99,,19.99,19.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,CX-SMCH-4DYA,,8.65,8.65,,8.65,8.65,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,D8-1A3E-I37F,,36.27,36.27,31.65,36.27,31.65,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:40:04Z,DC-K5WH-R7F5,0.00,3.78,3.78,,3.78,3.78,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,FA-LRV6-YRFW,0.00,21.99,21.99,,21.99,21.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,FB-6FW0-Z82Q,0.00,11.94,11.94,,11.94,11.94,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,H6-E7MP-EBPD,0.00,26.33,26.33,,26.33,26.33,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,HL-03ZR-QPHH,,10.31,10.31,,10.31,10.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,HS-R5IP-7E1C,,4.62,4.62,4.62,4.62,4.62,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_TARGET_CPT_USED"",""SUPPRESSION_TARGET_CLAMPED_TO_ANCHOR_OR_HARD_FLOOR"",""SUPPRESSION_CEILING_CLAMPED_TO_EXISTING_FINAL""]"
2026-03-12T06:40:04Z,IJ-V0PQ-4CZ4,0.00,9.99,9.99,,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,JB-RGB6-LZOJ,0.00,7.31,7.31,,7.31,7.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,L5-PF3B-WHU4,,39.99,39.99,39.94,39.99,39.94,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:40:04Z,LP-QMNJ-J49G,,5.99,5.99,4.32,5.99,4.32,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_PROBE_CEILING_USED""]"
2026-03-12T06:40:04Z,OV-LVEL-DQL6,,21.60,21.60,,21.60,21.60,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,Q1-00D7-5IQF,0.00,29.88,29.88,,29.88,29.88,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,R4-0AXZ-ZZ9D,,16.58,16.58,,16.58,16.58,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,R7-98IN-2PW8,,7.19,7.19,,7.19,7.19,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,RI-VSUS-0YTD,,8.35,8.35,,8.35,8.35,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,RZ-6ZL9-CZ7J,,7.99,7.99,,7.99,7.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE""]"
2026-03-12T06:40:04Z,TJ-6LOP-OPEU,,7.79,7.79,6.49,7.79,6.49,SUPPRESSION_TEMP,"[""BINDING_CEILING_SUPPRESSION_TEMP"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_TARGET_CPT_USED""]"
