timestamp_utc,step,status,severity,mode,local_rows,sheet_rows,note
2026-02-18T21:51:38Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7779,7480,local_newer_than_sheet
2026-02-18T21:51:40Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T21:55:04Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7779,7480,local_newer_than_sheet
2026-02-18T21:55:06Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T21:58:24Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7779,7480,local_newer_than_sheet
2026-02-18T21:58:26Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:03:03Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7779,7480,local_newer_than_sheet
2026-02-18T22:03:05Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,allocation_complete
2026-02-18T22:06:14Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7780,7480,local_newer_than_sheet
2026-02-18T22:06:17Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,allocation_complete
2026-02-18T22:09:32Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:09:34Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:14:53Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:14:55Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:20:22Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:23:07Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:23:09Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:27:15Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:27:17Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:30:31Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:30:33Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:33:42Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:33:44Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:37:07Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:37:09Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:40:34Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:40:36Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:43:51Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:43:53Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:47:18Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:47:20Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:50:37Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:50:39Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:54:07Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:54:09Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T22:57:17Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T22:57:19Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:00:35Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T23:00:37Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:04:01Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T23:04:03Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:07:33Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T23:07:35Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:10:50Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7783,7480,local_newer_than_sheet
2026-02-18T23:10:52Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,allocation_complete
2026-02-18T23:14:10Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7784,7480,local_newer_than_sheet
2026-02-18T23:14:12Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:18:38Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7784,7480,local_newer_than_sheet
2026-02-18T23:18:40Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:24:14Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:26:58Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7784,7480,local_newer_than_sheet
2026-02-18T23:27:00Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:30:15Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7784,7480,local_newer_than_sheet
2026-02-18T23:30:17Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:33:54Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7784,7480,local_newer_than_sheet
2026-02-18T23:33:56Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:37:00Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7784,7480,local_newer_than_sheet
2026-02-18T23:37:02Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,allocation_complete
2026-02-18T23:40:27Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-18T23:40:29Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:43:51Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-18T23:43:53Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:47:18Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-18T23:47:20Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:50:45Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-18T23:50:47Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:54:03Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-18T23:54:05Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-18T23:57:23Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-18T23:57:25Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:00:40Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:00:42Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:04:55Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:04:57Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:08:22Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:08:24Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:12:01Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:12:04Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:15:11Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:15:13Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:18:30Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:18:32Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:24:22Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:28:18Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:28:20Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:31:34Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:31:36Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:34:45Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:34:47Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:38:14Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:38:16Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:41:31Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:41:33Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:44:56Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:44:58Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:48:20Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:48:22Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:52:28Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:52:30Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:55:54Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:55:56Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T00:59:05Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T00:59:07Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:02:33Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T01:02:35Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:05:55Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T01:05:57Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:09:12Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7785,7480,local_newer_than_sheet
2026-02-19T01:09:15Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,allocation_complete
2026-02-19T01:12:33Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:12:35Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:16:00Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:16:02Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:19:17Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:19:19Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:24:35Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:27:22Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:27:24Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:31:43Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:31:45Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:34:52Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:34:54Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:38:01Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:38:03Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:41:35Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:41:37Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:44:37Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:44:39Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:47:54Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:47:56Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:51:13Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:51:15Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:54:34Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:54:36Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T01:57:59Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T01:58:01Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:01:18Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:01:20Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:04:36Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:04:38Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:08:00Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:08:02Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:11:27Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:11:29Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:14:45Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:14:47Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:18:20Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:18:22Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:21:30Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:21:32Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:27:00Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:29:49Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:29:51Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:34:13Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:34:15Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:37:25Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:37:27Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:40:35Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:40:37Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:43:57Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:43:59Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:47:19Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:47:21Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:50:40Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:50:42Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:54:03Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:54:05Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T02:57:26Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T02:57:28Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:00:58Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:01:00Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:04:22Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:04:24Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:07:45Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:07:47Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:11:11Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:11:13Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:14:32Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:14:34Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:17:52Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:17:54Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:21:21Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:21:23Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:24:31Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:24:33Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:29:57Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:32:47Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:32:49Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:37:14Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:37:16Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:40:32Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:40:35Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:43:41Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:43:43Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:47:06Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:47:08Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:50:31Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:50:33Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:53:55Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:53:57Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T03:57:20Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T03:57:22Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:00:45Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T04:00:47Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:04:20Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T04:04:22Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:08:01Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T04:08:03Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:11:10Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T04:11:12Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:14:35Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T04:14:37Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:18:02Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T04:18:04Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:21:20Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T04:21:22Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:24:51Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T04:24:53Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:30:16Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:33:02Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T04:33:04Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:36:25Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T04:36:27Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:40:55Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
2026-02-19T04:40:57Z,B007_allocate_tokens_live,ok,ok,local_fallback,9638,,no_new_allocations
2026-02-19T04:44:11Z,B030_sync_token_allocations_from_sheet,ok,ok,sheet_sync_skipped_local_newer,7786,7480,local_newer_than_sheet
