report_utc,seller_sku,asin,supplier_code,supplier_name,suggested_action,suggested_qty,suggested_unit_cost_gbp,suggested_market_price_gbp,expected_forward_roi_pct,queue_status,cost_mode,recommendation_basis,is_active_candidate,has_current_cost_input,has_current_market_price_input,has_demand_input,has_minimum_restock_inputs,action_candidate,action_ready_now,block_reason_codes,field_missing_count,recommendation_reason,missing_supplier_name,missing_seller_sku,missing_title,missing_main_image,missing_suggested_action,missing_suggested_qty,missing_suggested_unit_cost_gbp,missing_suggested_market_price_gbp,missing_expected_forward_roi_pct,missing_recommendation_reason,product_db_row_present,velocity_row_present,performance_row_present,offer_row_present,source_queue_present,source_recommendation_present,source_view_present,coverage_block_reason,user_price_check_required,supplier_cost_review_reason,max_break_even_purchase_price_gbp,max_target_roi_purchase_price_gbp,target_roi_pct,purchase_price_safety_status
2026-05-19T12:39:03Z,S2-RZ4R-15M6,,SCS18973,Shure Cosmetics,wait,0,9.15,,,watch_or_wait,live,live_cost_inputs,0,1,0,0,0,0,0,wait_or_non_action_suggestion|missing_title|missing_main_image|missing_suggested_qty|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,5,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_current_price_list_cost|actual_paid_without_list_reference,,,10,missing_market_price
2026-05-19T12:39:03Z,S8-3SXM-Y0JF,,5010624437262,Stax,wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
2026-05-19T12:39:03Z,S8-7VIK-3VEL,B0CT2BZ864,NS01D,Rashmian,wait,0,,19.38,,watch_or_wait,live,live_mode_missing_cost,0,0,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,19.38,17.618182,10,missing_expected_cost
2026-05-19T12:39:03Z,SA-T4GN-HUNR,,OB292,DHB,wait,0,2.67,,,watch_or_wait,live,live_cost_inputs,0,1,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_current_price_list_cost|actual_paid_without_list_reference,,,10,missing_market_price
2026-05-19T12:39:03Z,SC-LYFM-ORXK,B07QXSDZJM,541 61176,ABGee,wait,0,,11.85,,watch_or_wait,live,live_mode_missing_cost,1,0,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|missing_cost_truth|missing_demand_truth|coverage_block::missing_cost_and_demand|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,missing_cost_and_demand,1,missing_all_cost_inputs,11.85,10.772727,10,missing_expected_cost
2026-05-19T12:39:03Z,SE-GMXY-FA0M,,,Party Wholesale,wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
2026-05-19T12:39:03Z,SE-IQQJ-EOU3,B004R1ZS64,343398,Stax,wait,0,,21.15,,watch_or_wait,live,live_mode_missing_cost,0,0,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,inactive_status,1,missing_all_cost_inputs,21.15,19.227273,10,missing_expected_cost
2026-05-19T12:39:03Z,SE-UITZ-7CPY,B006SYGN9O,,(Unknown supplier),wait,0,,10.1,,watch_or_wait,live,live_mode_missing_cost,0,0,1,1,0,0,0,wait_or_non_action_suggestion|missing_supplier_name|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|coverage_block::inactive_or_unknown_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,SALE_STATUS_NOT_ACTIVE",1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,inactive_or_unknown_status,1,missing_all_cost_inputs,10.1,9.181818,10,missing_expected_cost
2026-05-19T12:39:03Z,SH-RGTH-QQM2,,FK49154,Heo,wait,0,4.99,,,watch_or_wait,live,live_cost_inputs,0,1,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_current_price_list_cost|actual_paid_without_list_reference,,,10,missing_market_price
2026-05-19T12:39:03Z,SQ-7QYT-5D5B,B0915M1DLF,SCS22096,Shure Cosmetics,wait,0,1.5,6.7,346.666667,watch_or_wait,live,live_cost_inputs,1,1,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_demand_truth|coverage_block::missing_demand_only,1,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,missing_demand_only,0,price_list_only_no_purchase_reference,6.7,6.090909,10,within_target_roi_max
2026-05-19T12:39:03Z,SR-6OBB-WC03,B06XXDNH1P,AT-11105,Bliss Distribution,wait,0,,7.41,,watch_or_wait,live,live_mode_missing_cost,1,0,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|missing_cost_truth|missing_demand_truth|coverage_block::missing_cost_and_demand|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,missing_cost_and_demand,1,missing_all_cost_inputs,7.41,6.736364,10,missing_expected_cost
2026-05-19T12:39:03Z,SR-JF1N-II8S,B094D24L5J,ORT012,DHB,wait,0,1.25,3.99,219.2,watch_or_wait,live,live_cost_inputs,0,1,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|inactive_or_unknown_status|missing_demand_truth|coverage_block::inactive_status,1,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,inactive_status,0,price_list_only_no_purchase_reference,3.99,3.627273,10,within_target_roi_max
2026-05-19T12:39:03Z,SU-5LQH-2DVN,B07SLLYRSP,484654,Sika,wait,0,,8.39,,watch_or_wait,live,live_mode_missing_cost,1,0,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|missing_cost_truth|missing_demand_truth|coverage_block::missing_cost_and_demand|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,missing_cost_and_demand,1,missing_all_cost_inputs,8.39,7.627273,10,missing_expected_cost
2026-05-19T12:39:03Z,SU-JM8R-2U82,B09ST7SSLW,MLT10NI,Rashmian,wait,0,,15.97,,watch_or_wait,live,live_mode_missing_cost,1,0,1,1,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|missing_cost_truth|coverage_block::missing_cost_only|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,BLOCKED_MISSING_COST_INPUT",0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,missing_cost_only,1,missing_all_cost_inputs,15.97,14.518182,10,missing_expected_cost
2026-05-19T12:39:03Z,SY-KXX7-PDAL,,,Shure Cosmetics,wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
2026-05-19T12:39:03Z,SZ-UL4K-SE7W,B002QGAF8S,E-82225,Bliss Distribution,wait,0,,15.99,,watch_or_wait,live,live_mode_missing_cost,1,0,1,1,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|missing_cost_truth|coverage_block::missing_cost_only|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,BLOCKED_MISSING_COST_INPUT",0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,missing_cost_only,1,missing_all_cost_inputs,15.99,14.536364,10,missing_expected_cost
2026-05-19T12:39:03Z,T0-4R2M-4BLV,,E-15612,Bliss Distribution,wait,0,4.68,,,watch_or_wait,live,live_cost_inputs,0,1,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_current_price_list_cost|actual_paid_without_list_reference,,,10,missing_market_price
2026-05-19T12:39:03Z,T7-NZWY-R44R,,,ABGee,wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
2026-05-19T12:39:03Z,T8-6UWL-I3E1,B001OXH0X2,368831,Stax,wait,0,,4.21,,watch_or_wait,live,live_mode_missing_cost,0,0,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,inactive_status,1,missing_all_cost_inputs,4.21,3.827273,10,missing_expected_cost
2026-05-19T12:39:03Z,T8-R745-DYOV,,51141346939,Stax,wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
2026-05-19T12:39:03Z,TA-7DAZ-18PU,B0CNT2Z32S,HPBT010D,Rashmian,wait,0,,28.99,,watch_or_wait,live,live_mode_missing_cost,0,0,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,28.99,26.354545,10,missing_expected_cost
2026-05-19T12:39:03Z,TA-HQMF-9SUB,B074JHRC6J,366045,Stax,wait,0,,9.49,,watch_or_wait,live,live_mode_missing_cost,0,0,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,9.49,8.627273,10,missing_expected_cost
2026-05-19T12:39:03Z,TE-PYY9-E5X8,,HBH30,CLF,wait,0,1.66,,,watch_or_wait,live,live_cost_inputs,0,1,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_market_truth|missing_demand_truth|coverage_block::inactive_status,3,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,inactive_status,0,,,,10,missing_market_price
2026-05-19T12:39:03Z,TE-Y18U-S2O1,B08X1WM596,333 SI5038,ABGee,wait,0,,9.99,,watch_or_wait,live,live_mode_missing_cost,1,0,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|missing_cost_truth|missing_demand_truth|coverage_block::missing_cost_and_demand|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,missing_cost_and_demand,1,missing_all_cost_inputs,9.99,9.081818,10,missing_expected_cost
2026-05-19T12:39:03Z,TH-JWYZ-LM0D,,RL800NI,Rashmian,wait,0,15.5,,,watch_or_wait,live,live_cost_inputs,0,1,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_current_price_list_cost|actual_paid_without_list_reference,,,10,missing_market_price
2026-05-19T12:39:03Z,TJ-6LOP-OPEU,B08P63MSS9,CYA21,CLF,wait,0,2.19,6.49,196.347032,watch_or_wait,live,live_cost_inputs,1,1,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_demand_truth|coverage_block::missing_demand_only,1,WEAK_DEMAND_SIGNAL,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,missing_demand_only,0,price_list_only_no_purchase_reference,6.49,5.9,10,within_target_roi_max
2026-05-19T12:39:03Z,TK-2H97-E7UH,,OSP51,CLF,wait,0,2.25,,,watch_or_wait,live,live_cost_inputs,0,1,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,inactive_status,1,discount_assumption_needs_confirmation,,,10,missing_market_price
2026-05-19T12:39:03Z,TK-E7QE-T40G,B000FPU2SK,5010624437194,Stax,wait,0,,8.39,,watch_or_wait,live,live_mode_missing_cost,1,0,1,1,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|missing_cost_truth|coverage_block::missing_cost_only|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,BLOCKED_MISSING_COST_INPUT",0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,missing_cost_only,1,missing_all_cost_inputs,8.39,7.627273,10,missing_expected_cost
2026-05-19T12:39:03Z,TL-AUNR-5YK0,,CP3003,Bliss Distribution,wait,0,6.1,,,watch_or_wait,live,live_cost_inputs,0,1,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_current_price_list_cost|actual_paid_without_list_reference,,,10,missing_market_price
2026-05-19T12:39:03Z,TT-1DQK-CJFF,,,ABGee,wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
2026-05-19T12:39:03Z,TU-8I14-25ZR,B0CN5KRVXB,,(Unknown supplier),wait,0,,27.55,,watch_or_wait,live,live_mode_missing_cost,0,0,1,0,0,0,0,wait_or_non_action_suggestion|missing_supplier_name|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_demand_truth|coverage_block::inactive_or_unknown_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,inactive_or_unknown_status,1,missing_all_cost_inputs,27.55,25.045455,10,missing_expected_cost
2026-05-19T12:39:03Z,TX-7TYN-NVF4,,,DK Tools,wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
2026-05-19T12:39:03Z,U1-M5BM-8F5W,B0C9J86XCZ,GVDR09BK,Rashmian,wait,0,,24.43,,watch_or_wait,live,live_mode_missing_cost,1,0,1,1,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|missing_cost_truth|coverage_block::missing_cost_only|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,BLOCKED_MISSING_COST_INPUT",0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,missing_cost_only,1,missing_all_cost_inputs,24.43,22.209091,10,missing_expected_cost
2026-05-19T12:39:03Z,U4-61J7-ERHI,B088FKCDV6,479182,Jones Wholesale,wait,0,,49.97,,watch_or_wait,live,live_mode_missing_cost,0,0,1,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,3,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,49.97,45.427273,10,missing_expected_cost
2026-05-19T12:39:03Z,U4-Z3VT-1WNS,,4X90U90618,TD Synnex,wait,0,16.21,,,watch_or_wait,live,live_cost_inputs,0,1,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_market_truth|missing_demand_truth|coverage_block::inactive_status,3,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,inactive_status,0,price_list_only_no_purchase_reference,,,10,missing_market_price
2026-05-19T12:39:03Z,U8-RDSV-JZ7U,,87298406,Stax,wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
2026-05-19T12:39:03Z,UC-D1G4-MTYN,,,Murrays Health and Beauty,wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_title|missing_main_image|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,6,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
2026-05-19T12:39:03Z,UE-BZE5-I0WM,,,(Unknown supplier),wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_supplier_name|missing_title|missing_main_image|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,7,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
2026-05-19T12:39:03Z,UE-IIJJ-P6EL,,,Shure Cosmetics,wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
2026-05-19T12:39:03Z,UF-8XYI-JUTX,,,ABGee,wait,0,,,,watch_or_wait,live,live_mode_missing_cost,0,0,0,0,0,0,0,wait_or_non_action_suggestion|missing_suggested_qty|missing_suggested_unit_cost|missing_suggested_market_price|missing_expected_forward_roi|inactive_or_unknown_status|missing_cost_truth|missing_market_truth|missing_demand_truth|coverage_block::inactive_status|supplier_cost_confirmation_required,4,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,inactive_status,1,missing_all_cost_inputs,,,10,missing_market_price
