asof_utc,sku,asin,sale_status,merchant_status,in_stock_flag,writer_mode,parked_flag,park_reason_codes,cpt_tier
2026-02-18T06:42:51Z,FM-7COC-V8U2,B078SZDV17,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,FN-ZANK-PHQO,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,FQ-DRSZ-XVJI,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,FQ-MTRD-YPII,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,FR-41MF-KWKU,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,FW-WGL2-H61I,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,FX-3YH6-IF6A,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,FY-HXC0-DSPO,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,FY-L1AO-4YOT,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,FY-TQNI-4ZV5,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,FZ-YQYO-ICX5,B0BTTHVGD3,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,G0-25T9-9YZS,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,G8-L8EI-INMK,B0054SB72I,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,G9-GAEI-FQI3,B0001IWI10,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,GA-9DTN-9O1E,B086763VT8,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,GB-RXX5-97UW,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,GD-B8SW-1PCP,B0D2Y4NPKZ,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,GH-PONH-K4WQ,B08L3FB3G2,,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,GH-XAAE-HRU7,B072K2PG11,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,GJ-2OZK-0GCA,B0CS3VF4GK,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,GK-YI4S-C158,B0009JJZ8A,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,GQ-JASA-966U,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,GW-1ECO-QZA7,B00N5SLQ7A,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,GY-FO04-RDYL,B09M3PQRBG,dropped,active,1,READ_ONLY,1,PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,GZ-0NY2-BOHL,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,H0-BYHY-BTUT,B08WX4Y25G,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,H4-86XG-NLX6,B0CVNMZHZ6,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,H4-EFUP-2ASL,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,H6-E7MP-EBPD,B00000IU72,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,H8-MI8Q-WG5C,B092K24B2Q,discontinued,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DISCONTINUED,PARKED
2026-02-18T06:42:51Z,HI-4CXM-9WVU,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,HJ-6HB4-VVF2,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,HJ-DHEU-9WG8,B0DHDCRX76,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,HL-03ZR-QPHH,B09M3PFZC8,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,HL-B4VJ-L8FP,B0813VNJF8,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,HN-13OB-TAYD,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,HO-7XV5-UD4D,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,HO-LSOY-8R05,B0BVZZDW1W,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,HS-R5IP-7E1C,B00LXM3PGK,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,HT-LVU9-4F5R,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,HY-VZF3-EFS3,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,I2-6YKQ-CIBP,B007YX9O9E,,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,I2-OJSR-TKZ6,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,I5-DDJZ-N4EF,B07QLML4ZG,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,IB-PMXX-S0AE,B002BWSZS4,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,IB-U5FA-BO2Y,B0D3JC45CK,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,IJ-V0PQ-4CZ4,B09NQCV872,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,IM-AYXV-79NJ,B09HXXMJV9,,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
