Date,Order ID,SKU,Quantity Ordered,Price_Total,Price_VAT,Price_ExVAT,Shipping_Total,Shipping_VAT,Shipping_ExVAT,Gift_Total,Gift_VAT,Gift_ExVAT,Promotion_Total,Promotion_VAT,Promotion_ExVAT,FBA_Fee_Total,FBA_Fee_VAT,FBA_Fee_ExVAT,Commission_Total,Commission_VAT,Commission_ExVAT,Digital_Fee_Total,Digital_Fee_VAT,Digital_Fee_ExVAT
2025-12-04T17:38:23Z,205-5046808-0821944,SC-LYFM-ORXK,1,11.85,1.98,9.87,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T17:57:52Z,026-6216023-2413165,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T17:59:42Z,203-5921640-6689967,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T18:11:34Z,026-4001018-8822761,6V-EEC1-2S9Z,1,6.80,1.13,5.67,0.75,0.00,0.75,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T18:14:55Z,026-8945272-2413105,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T18:18:26Z,202-6164828-7590752,VF-3T0K-DR5O,1,4.90,0.82,4.08,0.42,0.00,0.42,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T18:18:59Z,204-8943930-3796300,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T18:31:54Z,204-4892161-8841932,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T18:38:47Z,205-1472635-6515525,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T18:49:12Z,204-7754790-8253924,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T18:54:38Z,202-1498605-0246751,VF-3T0K-DR5O,1,4.90,0.82,4.08,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T19:11:42Z,205-2376650-2278702,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T19:13:30Z,204-9609087-6774724,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T19:31:26Z,206-7552797-7585128,D7-MGBX-RX2P,1,9.95,1.66,8.29,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T19:32:22Z,204-9817491-3351545,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T19:42:58Z,205-7815123-1450765,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T20:02:51Z,205-3906143-8973956,VF-3T0K-DR5O,1,4.90,0.82,4.08,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T20:06:18Z,204-2930554-0871515,VF-3T0K-DR5O,1,6.99,1.17,5.82,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T20:14:34Z,206-1366191-7834714,XY-UM2X-TPS3,1,11.47,1.91,9.56,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T20:23:10Z,205-0041917-4491551,DC-K5WH-R7F5,1,2.97,0.50,2.47,2.49,0.42,2.07,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T20:26:52Z,206-6663308-5861968,WX-L5UA-UB1Q,1,5.97,1.00,4.97,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T20:42:00Z,026-1199560-7160348,XH-0LAE-FQO5,1,6.95,1.16,5.79,0.82,0.00,0.82,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T20:44:10Z,026-6689511-3689125,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T21:00:07Z,204-5211829-9967545,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T21:23:45Z,202-2401393-0549955,XH-0LAE-FQO5,1,6.95,1.16,5.79,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T21:25:48Z,202-6849037-1777118,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T21:43:28Z,202-5396880-1801155,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:00:45Z,204-1860778-6231560,RB-82FL-T88J,1,29.61,4.94,24.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:01:43Z,026-9133353-8504321,XH-0LAE-FQO5,1,6.95,1.16,5.79,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:02:41Z,202-9770808-3156306,XH-0LAE-FQO5,1,6.95,1.16,5.79,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:06:38Z,026-1267419-6101907,VF-3T0K-DR5O,1,5.03,0.84,4.19,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:07:30Z,026-5365110-3456334,SR-6OBB-WC03,1,7.58,1.26,6.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:08:25Z,026-8918277-8649916,WX-L5UA-UB1Q,1,5.97,1.00,4.97,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:23:08Z,205-8146302-7957153,Z7-26PV-O9LR,1,8.67,1.45,7.22,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:39:33Z,202-3343248-2625146,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:50:37Z,205-0411793-7064366,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:51:42Z,204-7772544-7193111,VF-3T0K-DR5O,1,5.03,0.84,4.19,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:53:26Z,204-9029433-6752349,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T22:55:25Z,206-6406954-5503565,DC-K5WH-R7F5,1,2.97,0.50,2.47,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T23:01:35Z,204-3578417-7274767,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T23:26:31Z,204-9943930-3866732,RB-82FL-T88J,1,29.61,4.94,24.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T23:36:46Z,206-5222871-8490707,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T23:37:07Z,206-9440100-5551551,RB-82FL-T88J,1,29.61,4.94,24.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T23:44:15Z,205-6078324-3992362,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-04T23:48:02Z,203-7148679-0552343,VF-3T0K-DR5O,1,5.03,0.84,4.19,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T00:19:57Z,205-4513058-8642758,RB-82FL-T88J,1,29.61,4.94,24.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T00:21:27Z,202-3664318-8240344,RB-82FL-T88J,1,29.61,4.94,24.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T00:40:26Z,206-5694070-6724344,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T00:44:05Z,204-6738832-4359540,D7-MGBX-RX2P,1,9.94,1.66,8.28,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T02:45:04Z,205-6090031-8903563,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T05:49:45Z,026-7862443-5207515,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T06:37:40Z,203-1589861-2187504,VF-3T0K-DR5O,1,5.03,0.84,4.19,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T06:46:33Z,205-3079844-5730742,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T07:15:27Z,204-8737720-2229946,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T07:36:58Z,026-7448335-1143530,8U-QPFH-3EKQ,1,6.34,1.06,5.28,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T07:40:38Z,204-6019203-7945114,8U-QPFH-3EKQ,1,6.34,1.06,5.28,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T07:48:53Z,202-2469264-9419566,8U-QPFH-3EKQ,1,6.34,1.06,5.28,0.01,0.00,0.01,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T07:55:14Z,202-0522451-9962705,Z7-26PV-O9LR,1,8.67,1.45,7.22,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T08:08:56Z,203-7260805-1379508,RB-82FL-T88J,1,30.17,5.03,25.14,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T08:17:21Z,204-9162557-8993914,RB-82FL-T88J,1,30.17,5.03,25.14,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T08:17:47Z,202-3452892-9273968,WX-L5UA-UB1Q,1,5.97,1.00,4.97,0.66,0.11,0.55,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T08:32:54Z,203-7387592-1957903,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T08:51:43Z,202-2468810-8058738,BB-ZT14-1QQA,1,8.50,1.42,7.08,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T09:01:39Z,204-1189316-3397939,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T09:21:25Z,206-8698586-1549143,VF-3T0K-DR5O,1,5.03,0.84,4.19,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T09:22:55Z,204-0628946-3154734,VF-3T0K-DR5O,3,15.09,2.52,12.57,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T09:28:05Z,026-1383566-9541908,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T09:40:39Z,204-6380035-5897954,MW-9K5M-VKW8,1,27.00,4.50,22.50,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T09:44:04Z,205-1106281-4718734,6V-EEC1-2S9Z,4,27.20,4.52,22.68,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T09:51:08Z,206-5451726-0865947,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T09:51:58Z,026-2780950-1717146,VF-3T0K-DR5O,1,5.03,0.84,4.19,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T09:53:35Z,205-9482291-2987559,DC-K5WH-R7F5,1,2.97,0.50,2.47,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T10:10:46Z,203-2820872-4777106,XH-0LAE-FQO5,1,6.95,1.16,5.79,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T10:21:09Z,026-1312985-9491520,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T10:25:02Z,206-3934678-0035569,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T10:26:25Z,026-9750924-1600353,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T10:43:29Z,202-9607769-0505919,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T10:55:38Z,203-8958191-3368357,VF-3T0K-DR5O,1,5.03,0.84,4.19,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T10:58:55Z,202-5773357-7676369,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T11:20:44Z,206-9600696-9756327,VF-3T0K-DR5O,1,5.03,0.84,4.19,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T11:34:18Z,204-2680367-3425912,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T11:58:25Z,026-9209602-7295538,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:05:05Z,202-9492645-8568310,RB-82FL-T88J,1,30.17,5.03,25.14,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:10:42Z,206-8508472-2249969,RB-82FL-T88J,1,30.17,5.03,25.14,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:11:50Z,204-0380730-7497125,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:12:45Z,202-9597232-5338759,RB-82FL-T88J,1,30.17,5.03,25.14,0.62,0.00,0.62,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:14:15Z,203-1271553-4146768,VF-3T0K-DR5O,1,5.03,0.84,4.19,0.32,0.00,0.32,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:15:33Z,206-7306672-1033117,VF-3T0K-DR5O,1,5.03,0.84,4.19,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:21:19Z,026-4766077-1043500,RB-82FL-T88J,1,30.17,5.03,25.14,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:23:29Z,206-6929522-5257955,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:34:14Z,206-3484227-1485132,RB-82FL-T88J,1,30.17,5.03,25.14,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:40:07Z,203-3528814-8660306,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:48:57Z,026-0064468-5546719,I2-6YKQ-CIBP,3,26.07,4.35,21.72,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:50:28Z,026-5827680-9805134,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:51:29Z,206-5102817-0095538,RB-82FL-T88J,1,29.99,5.00,24.99,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T12:54:03Z,205-9770441-4138751,WX-L5UA-UB1Q,1,5.97,1.00,4.97,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T13:07:27Z,206-3807200-5828335,JV-D1TI-6UF6,1,9.80,1.63,8.17,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T13:27:30Z,204-2270694-5916317,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T13:54:40Z,206-7162750-6136364,I2-6YKQ-CIBP,1,8.69,1.45,7.24,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T14:16:19Z,204-1090168-9169960,SC-LYFM-ORXK,1,11.85,1.98,9.87,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T14:23:41Z,206-6664596-9678747,DC-K5WH-R7F5,1,2.97,0.50,2.47,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T14:59:24Z,202-5936383-8562751,79-CPJ6-DSG6,1,39.99,6.67,33.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T15:24:52Z,204-9534359-7956324,LV-425G-BY4X,1,29.93,0.00,29.93,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T15:30:26Z,205-7370044-8891566,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T15:32:54Z,026-0511730-5638733,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T15:44:01Z,202-3436322-0071552,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T15:51:14Z,202-6302933-8662701,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T16:15:55Z,026-4892837-7429958,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T16:42:54Z,026-6364548-3273963,XH-0LAE-FQO5,1,6.97,1.16,5.81,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T16:48:04Z,202-3792621-3717100,SC-LYFM-ORXK,1,11.85,1.98,9.87,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T17:05:46Z,202-3448922-3048334,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T17:19:49Z,203-8416587-4850762,XH-0LAE-FQO5,1,6.97,1.16,5.81,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T17:27:56Z,203-6138154-3869134,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T18:15:48Z,026-3293359-5197950,8U-QPFH-3EKQ,1,8.99,1.50,7.49,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T18:17:01Z,204-7022987-6481962,X7-MY4W-H2I4,1,7.53,1.26,6.27,0.21,0.00,0.21,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T18:17:07Z,206-3761335-0640301,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T18:25:56Z,206-9495748-5433910,XH-0LAE-FQO5,1,6.99,1.17,5.82,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T18:34:30Z,206-4289515-8949116,EV-CHU5-XU3G,1,8.76,1.46,7.30,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T18:50:09Z,202-3957329-9049962,JV-D1TI-6UF6,1,9.83,1.64,8.19,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T19:19:26Z,026-5512132-4441962,AX-NKNU-29C1,1,3.99,0.67,3.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T19:25:58Z,026-3887505-8169937,8U-QPFH-3EKQ,2,12.68,2.12,10.56,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T19:29:39Z,203-8432494-9301910,DC-K5WH-R7F5,1,2.97,0.50,2.47,0.42,0.00,0.42,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T20:02:54Z,203-1158954-1668303,XH-0LAE-FQO5,1,7.01,1.17,5.84,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T20:08:24Z,206-6514495-1936315,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T20:11:42Z,205-0554805-7980352,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T20:24:33Z,205-6184439-7809903,DC-K5WH-R7F5,1,3.04,0.57,2.47,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T20:25:14Z,206-9937491-6345110,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T20:29:58Z,203-8076329-2417169,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T20:33:40Z,026-4511650-0140304,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T20:59:12Z,204-4553978-4689129,I2-6YKQ-CIBP,1,8.41,1.40,7.01,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T21:00:41Z,026-3269254-4179545,DC-K5WH-R7F5,1,2.97,0.50,2.47,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T21:03:48Z,206-6656139-8117144,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T21:05:06Z,206-1861176-8419518,XH-0LAE-FQO5,1,7.01,1.17,5.84,0.75,0.00,0.75,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T21:28:57Z,026-3048070-8918766,AX-NKNU-29C1,1,3.96,0.66,3.30,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T21:37:17Z,202-8634247-8230756,XH-0LAE-FQO5,1,7.01,1.17,5.84,0.24,0.00,0.24,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T21:45:52Z,026-2698040-1579525,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T21:51:09Z,203-0996310-2349132,JV-D1TI-6UF6,1,9.86,1.64,8.22,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T21:58:39Z,204-0660971-4371528,D7-MGBX-RX2P,1,9.94,1.66,8.28,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T22:05:46Z,205-8092320-1315503,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T22:12:26Z,204-7246434-4961944,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-05T23:16:01Z,206-4897195-0901968,6V-EEC1-2S9Z,1,6.80,1.13,5.67,0.62,0.00,0.62,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T00:19:33Z,202-2858033-9019534,3T-6QPR-E2MV,1,11.94,1.99,9.95,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T00:53:24Z,206-1108194-0984302,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T03:25:21Z,204-6171405-9095523,Z7-26PV-O9LR,1,9.27,1.55,7.72,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T06:16:37Z,202-7034233-0405944,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T06:21:31Z,204-0503928-6491567,DC-K5WH-R7F5,2,5.94,1.00,4.94,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T06:45:42Z,206-3757717-7929157,LV-425G-BY4X,1,29.93,0.00,29.93,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T08:02:30Z,202-8832472-9065111,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T08:39:35Z,202-7899146-5670742,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T09:08:01Z,026-1514710-9263554,D7-MGBX-RX2P,1,9.94,1.66,8.28,0.56,0.00,0.56,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T09:31:33Z,205-4512959-0295522,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T09:42:40Z,026-2472904-8127505,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T09:55:38Z,202-4684291-7794763,DC-K5WH-R7F5,1,2.97,0.50,2.47,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T10:08:33Z,206-4309696-6840327,A2-T2AC-TW3L,5,54.95,9.15,45.80,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T10:14:54Z,206-6518998-9367519,DC-K5WH-R7F5,2,5.94,1.00,4.94,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T10:21:03Z,204-0093339-2082751,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T10:22:58Z,205-3268179-4092346,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T10:23:45Z,203-4845787-4035521,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T10:27:21Z,026-4882446-1475511,6V-EEC1-2S9Z,1,6.80,1.13,5.67,0.93,0.00,0.93,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T10:29:02Z,203-9881645-0297111,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T10:54:42Z,202-6481751-0942729,DC-K5WH-R7F5,2,5.94,1.00,4.94,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T11:06:13Z,203-9416850-0234744,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T11:06:19Z,203-9257276-9457941,8M-NHB7-T8TR,1,23.09,3.85,19.24,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T11:14:53Z,026-1488797-2185954,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T11:14:58Z,205-2846697-8776317,6V-EEC1-2S9Z,1,6.80,1.13,5.67,0.74,0.00,0.74,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T11:16:14Z,204-0367661-3892338,SQ-7QYT-5D5B,1,7.27,1.21,6.06,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T11:17:53Z,202-0693120-1521127,BQ-O3OI-FTJU,1,24.99,4.17,20.82,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T11:19:48Z,205-7467292-1101100,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T11:31:20Z,205-2346647-6752318,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T11:45:09Z,204-9174868-8287545,XY-UM2X-TPS3,1,11.53,1.92,9.61,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T11:49:26Z,202-1772928-5352348,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-12-06T12:13:23Z,203-2841956-5873953,A2-T2AC-TW3L,1,10.99,1.83,9.16,,,,,,,0.00,0.00,0.00,,,,,,,,,
