asin,status,item_name,brand_name,product_type,main_image,upc,ean,gtin,parent_asin,color,size,manufacturer,part_number,model_number,package_weight_value,package_weight_unit,package_length,package_width,package_height,package_dimension_unit,item_length,item_width,item_height,item_dimension_unit,bullet_points,keywords,error
B09NM9TVYX,200,"Disney 6315875812X12 25cm DAR Spiderverse Miles Morales Action Figure 25 cm Soft Toy with Glow in The Dark Eyes, One Size",,TOY_FIGURE,https://m.media-amazon.com/images/I/61LWiRZy7aL.jpg,,5400868014419,05400868014419,,Red,25 cm,SIMBA,,,0.07,kilograms,7.8,11.5,28.2,centimeters,9.0,12.0,25.0,centimeters,,,
B07NJCFPKF,200,"Dragon Shield | Standard Size Card Matte Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves | Compatible with Pokemon, Flesh & Blood, One Piece & Magic the Gathering | Emerald",,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/41IYW190Y9L.jpg,,5706569110369,05706569110369,,Emerald,100 count,Arcane Tinmen,,,0.132,kilograms,5.207,6.9088,9.8044,centimeters,3.75,2.5,1.0,inches,,,
B082NMTZC2,200,"JVC RV-NB300DAB Boombox DAB Radio, Bluetooth, USB & CD Speaker System, Microphone/Guitar Input, Powerful Amplifier and Subwoofers (Black)",,INTEGRATED_STEREO_SYSTEM,https://m.media-amazon.com/images/I/71+G8or+mIL.jpg,,4975769462184,04975769462184,,Black,,JVC,,,9.06,kilograms,32.5,33.0,75.6,centimeters,265.0,696.0,262.0,millimeters,,,
B083G9XHT9,200,"Viners Assure 5” Utility Knife Stainless Steel Blade with Squared Tip for Safety, Soft Grip Handle, Non-Stick Coating, Rust-Resistant, Ideal for Cutting Fruit, Vegetables & Everyday Foods",,KITCHEN_KNIFE,https://m.media-amazon.com/images/I/21y48-8+YeL.jpg,,5010853266220,,,Black,13 cm,Viners,,,0.06,kilograms,0.6,6.2,27.4,centimeters,28.0,70.0,280.0,millimeters,,,
B082DG6GJ6,200,The Skinny Food Co White Chocolate Chocahalic Skinny Spread 350g,,FOOD,https://m.media-amazon.com/images/I/519LRIf+vSL.jpg,,5060614801795,,,,350 g (Pack of 1),The Skinny Food Co,,,0.57,kilograms,8.2,9.3,21.3,centimeters,8.0,8.0,15.0,centimeters,,,
B004TRSSIQ,200,"Masterplug ELS132B-01 Permaplug Two Socket Trailing Socket, without Plug and Cable, 13 Amp, Black",,POWER_STRIP,https://m.media-amazon.com/images/I/71xtwqAHecL.jpg,,5015056355924,,,Black,,Nexus (Jiaxing),,,0.14,kilograms,3.4,17.2,19.8,centimeters,,,,,,,
B0FZLQ2FX1,200,Dragon Shield - Standard Perfect Fit Thick Inner Sleeves - (100 Sleeves) - Clear,,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/71g73WQOmZL.jpg,,5706569130046,,,Thick Inner Clear,Standard Size,Arcane Tinmen,,,0.1,kilograms,2.4892,10.0076,14.605,centimeters,92.7,66.5,0.1,centimeters,,,
B07BC5J1WW,200,"Amtech - SDS masonry drill bit, tungsten carbide tip for strength and precision, SDS+ fit, clean drilling in concrete/brick/masonry, 14mm x 210mm",,DRILL_BITS,https://m.media-amazon.com/images/I/71bOMp6q4GL.jpg,,5032759047970,05032759047970,,Clear,14 x 210 mm,DK Tools,,,0.125,kilograms,1.3,3.5,27.0,centimeters,21.0,1.4,27.0,centimeters,,,
B08MQ1N1CC,200,Funko Pop! and Buddy: Lilo With Pudge - Disney: Lilo & Stitch - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors,,TOY_FIGURE,https://m.media-amazon.com/images/I/711M6sppd5L.jpg,889698556217,0889698556217,00889698556217,,Red,Standard,Funko,,,0.17,kilograms,8.9,11.4,16.2,centimeters,2.5,2.5,3.75,inches,,,
B08CB36DY9,200,"Lay-Z Spa 60304 Hot Tub Canopy Cover for Weather and Sun Shelter, Hot Tub Accessories, Fits Most Lay-Z-Spa Models, Multicolor, 109.0 cm*183.0 cm*94.0 cm",,POOL_COVER,https://m.media-amazon.com/images/I/719lH1W5V5L.jpg,,6942138977110,06942138977110,,Multicolor,94 x 183 cm (Dome),Bestway,,,1.11,kilograms,8.2,12.1,62.5,centimeters,183.0,94.0,109.0,centimeters,,,
B08W25WKTN,200,LEXIBOOK - Paw Patrol - Cordless Mini Bedside Lamp and Nightlight Paw Patrol - Blue - MLT10PA,,LAMP,https://m.media-amazon.com/images/I/71tneZnzewL.jpg,,3380743086248,03380743086248,,Blue,standard size,LEXIBOOK,,,0.16,kilograms,9.9,10.1,19.4,centimeters,9.8,9.7,18.6,centimeters,,,
B09MTXZY2Y,200,"Blistex Relief Cream Soothing Protective Lip Cream, 5g",,BEAUTY,https://m.media-amazon.com/images/I/71BEhii7pFL.jpg,,5060177241236,05060177241236,,White,5 g (Pack of 1),Blistex,,,0.03,kilograms,1.6,13.0,13.9,centimeters,,,,,,,
B0049A27FS,200,Good Boy Armitage Latex Space Lobber Toy Junior,,PET_TOY,https://m.media-amazon.com/images/I/61-R389wpJL.jpg,786714422153,0786714422153,05000239085446,,,Mini,Good Boy,,,0.1,kilograms,7.3,9.3,17.0,centimeters,17.0,8.1,7.9,centimeters,,,
B011SEA38A,200,Everbuild 2 X CYN50 Industrial Superglue General Purpose 50 g,,BONDING_ADHESIVES,https://m.media-amazon.com/images/I/6126h1bhD4L.jpg,,7426019599503,,,Transparent,1 - Pack,Everbuild,,,0.12,kilograms,5.4,11.2,13.4,centimeters,1.0,1.0,1.0,centimeters,,,
B0D3JCMSF5,200,"OtterBox Symmetry Folio Case for iPad Air 11"" (M2/M3/M4) & iPad Air 10.9"" (2022/2020), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Blue",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/514Z0jLRw0L.jpg,840304759217,0840304759217,,,Blue,"iPad Air 11"" M2 (2024)/iPad Air 10.9"" (2022/2020)",Otterbox,,,0.41,kilograms,1.8,18.8,27.8,centimeters,9.95,7.25,0.54,inches,,,
B0D3JBK56B,200,"OtterBox Defender Case for iPad Pro 13"" (M5) 2025, (M4) 2024, Shockproof, Ultra-Rugged Protective Case with built in Screen Protector, 2x Tested to Military Standard, Back",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/71jxFxOUfQL.jpg,840304758784,0840304758784,,,Black,"iPad Pro 13"" (M5 2025 / M4 2024)",Otterbox,,,0.798,kilograms,4.9022,26.0096,32.2072,centimeters,11.85,9.31,0.81,inches,,,
B06XGFW1Q2,200,Ultimate Guard Boulder Deck Case 100+ Standard Size Sapphire,,STORAGE_BOX,https://m.media-amazon.com/images/I/517lp8t8OdL.jpg,,4056133006149,04056133006149,,Sapphire,100+,Ultimate Guard,,,0.141,kilograms,7.5946,8.2042,10.3124,centimeters,3.0,3.0,4.0,inches,,,
B0D3J9M2H8,200,"OtterBox Symmetry Folio Case for iPad Air 13-Inch (2024 M2, 2025 M3, 2026 M4), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/51NrGRrcraL.jpg,840304759101,0840304759101,00840304759101,,Black,"iPad Air 13"" M2 (2024), M3 (2025), M4 (2026)",Otterbox,,,0.55,kilograms,1.5,22.4,31.5,centimeters,11.25,8.69,0.54,inches,,,
B0042SI594,200,Casio Unisex 37.00mm Quartz Watch with LCD Digital dial and Yellow Plastic/Resin Strap Strap F-91WC-9AEF,,WATCH,https://m.media-amazon.com/images/I/61KhONl+eTL.jpg,,4971850475569,04971850475569,,Yellow,One Size,Casio,,,0.05,kilograms,6.4,8.6,9.0,centimeters,5.12,5.12,5.12,inches,,,
B00DSYVL7Q,200,Casio Unisex 28.00mm Quartz Watch with LCD Digital dial and Silver Metal Bracelet Strap LA680WEA-7EF,,WATCH,https://m.media-amazon.com/images/I/517hVhdD3QL.jpg,,4049058183606,04971850923930,,Grey,One Size,CASIO,,,0.1,kilograms,6.5,9.0,9.2,centimeters,33.5,28.6,8.6,millimeters,,,
B008ID91XI,200,"The Big Cheese Prickle Strip Dog Stopper – 2 m x 28 cm wide, durable Grow-thru Deterrent Protects Plants and Bulbs and Prevents Cats, Dogs, and Wildlife from Digging the Garden and Plant Pots",,PEST_CONTROL_DEVICE,https://m.media-amazon.com/images/I/71JRV4x4eDL.jpg,,5036200126283,05036200126283,,Black,1-Pack,STV International,,,0.38,kilograms,13.2,14.4,29.6,centimeters,15.0,13.0,28.5,centimeters,,,
B00O5NEUAY,200,"Thermos Stainless King Red Travel Mug (470ml), Reusable Insulated Stainless Steel Coffee Cup for Hot or Cold Drinks, Vacuum Sealed Water Flask with a Leak-Proof Lid, 7hr Hot/18hr",,THERMOS,https://m.media-amazon.com/images/I/61L-CoBdkHL.jpg,,5010576018137,05010576018137,,Red,470 ml,Thermos,,,0.45,kilograms,8.5,13.7,23.9,centimeters,4.724409444,0.01016,7.87401574,centimeters,,,
9188805972,200,Free League ALIEN RPG Starter Set - Tabletop Roleplaying Game - Age 168+,,TOYS_AND_GAMES,https://m.media-amazon.com/images/I/61QjcBhWBTL.jpg,,9789188805973,09789188805973,,Multicolor,Standard,Free League Publishing,,,1.359,kilograms,5.2,22.9,29.0,centimeters,8.5,11.0,0.5,inches,,,
B07DVPP57X,200,"USDA Organic Frankincense Essential Oil, 10ml - 100% Pure Natural Undiluted, Therapeutic Grade for Aromatherapy | Premium Certified Organic | Cliganic 90 Days Warranty",,ESSENTIAL_OIL,https://m.media-amazon.com/images/I/81xpprSFD3L.jpg,855102007415,0855102007415,,,Amber,10 ml (Pack of 1),Cliganic,,,0.041,kilograms,2.6924,2.794,6.9088,centimeters,1.1,1.1,2.7,inches,,,
B00J5H1E9K,200,"Ultimate Guard - Katana Sleeves - Red (100) [Standard Size, 66 x 91mm]",,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/811-A-FPc0L.jpg,,4260250073780,04260250073780,,Red,Standard,Ultimate Guard,,,0.132,kilograms,3.2004,7.1882,10.0076,centimeters,3.0,1.25,5.0,inches,,,
B076RY52XG,200,THE Humble CO. - Natural Toothpaste - Fresh Mint - Caries Prevention - Natural Fluoride - Developed by Dentists - Designed in Sweden - Vegan & Cruelty-Free - Eco-Friendly Packaging - 75ml,,TOOTH_CLEANING_AGENT,https://m.media-amazon.com/images/I/81jHCyKOqOL.jpg,,7350075691492,07350075691492,,,75 ml (Pack of 1),Alloga UK,,,0.12,kilograms,4.2,13.2,18.8,centimeters,1.0,1.0,1.0,centimeters,,,
B0844ZRHS9,200,"Paladone Minecraft Zombie Light - Officially Licensed Merchandise, Portable Night Light and Gaming Room Decor for Kids, Gift for Gamer, Battery Powered",,LAMP,https://m.media-amazon.com/images/I/31r7JdCaQrL.jpg,,5055964742263,,,Green,Standard,Paladone Products Ltd,,,0.11,kilograms,9.3,10.6,13.8,centimeters,3.03,3.03,4.53,inches,,,
B07Z2QNW7R,200,"Cliganic 100% Pure Vitamin E Oil for Skin, Hair & Face - 30,000 IU, Non-GMO Verified | Natural D-Alpha Tocopherol",,VITAMIN,https://m.media-amazon.com/images/I/81vokf11E+L.jpg,855102007910,0855102007910,,,Teal143,29.57 ml (Pack of 1),Cliganic,,,0.09,kilograms,3.8,3.9,11.3,centimeters,5.0,5.0,12.0,centimeters,,,
B08CHKHTWX,200,"Max Factor Facefinity Matte Bronzer, 001 Light Bronze",,FACE_SHAPING_MAKEUP,https://m.media-amazon.com/images/I/81quouyCPYL.jpg,,3616301238478,03616301238478,,Light Bronze,10 g (Pack of 1),COTY,,,0.05,kilograms,2.0,7.3,10.1,centimeters,50.0,50.0,28.0,centimeters,,,
B08MVGD2ND,200,"Cameleo - Permanent Hair Colour Cream - Copper Brown - Intensive Color & Protection - 5 Oils + Omega Plus Acids - Professional, Luxurious Hair Dye - Full Kit",,HAIR_COLORING_AGENT,https://m.media-amazon.com/images/I/81nwFO1nMpL.jpg,,5901350403105,,,4.4 Copper Brown,50 g (Pack of 1),Delia Cosmetics,,,0.17,kilograms,5.4,8.2,17.3,centimeters,,,,,,,
B09P24GP9M,200,"ATTITUDE Lip Balm, Natural Origin, Nourishes & Protects, Shea Butter, Coconut & Castor Oils, EWG Verified, For Dry Lips, Men and Women, Vegan, Unscented, 8.5 g",,LIP_BALM,https://m.media-amazon.com/images/I/419ltVwSEjL.jpg,626232119848,0626232119848,,,Unscented,8.5 g,ATTITUDE Bio Spectra,,,0.02,kilograms,2.4,7.5,9.4,centimeters,0.94,2.99,3.74,inches,,,
B00F4LA0K0,200,"Chef Aid Cocktail Sticks, Pack of 200 Stick perfect for Buffets and Cocktails use, The Skewer design helps hold sweet and savoury foods, Each cocktails stick measures 8 cm",,SKEWER,https://m.media-amazon.com/images/I/91UMTqcIr8L.jpg,,5012904611201,05012904611201,,Beige,8cm,George East Housewares,,,0.04,kilograms,1.4,8.8,14.7,centimeters,7.59,8.2,1.19,centimeters,,,
B01N273YMX,200,"Anniversary House Elegant Gold Glitter 70th Birthday Candle - Premium Wax Number 70 Cake Topper for Anniversary, Party Decor & Milestone Celebrations - Shiny Metallic Sparkle Finish, 7cm Large",,CANDLE,https://m.media-amazon.com/images/I/61hLyVTOVwL.jpg,,5026281921129,05026281921129,,Gold,7 centimeters,Anniversary House,,,0.04,kilograms,2.0,11.0,16.0,centimeters,2.7,2.7,0.79,inches,,,
B005NG23OW,200,"Chef Aid 20cm / 8 Inch Long Handled Metal Sieve, Kitchen Essential Tool and Ideal for Straining, draining, Washing and Wide Range of Foods, with a fine mesh for Ease of use",,FOOD_STRAINER,https://m.media-amazon.com/images/I/71ZHK5ZwYsL.jpg,,5012904004201,05012904004201,,Tin,20 cm,Dayes,,,0.12,kilograms,6.0,21.6,35.4,centimeters,214.0,336.0,80.0,millimeters,,,
B0CT2BZ864,200,"LEXIBOOK, Disney Stitch, Nightlight with Speaker, Colour change, Soft light, Battery operated, Blue, NS01D",,LAMP,https://m.media-amazon.com/images/I/61lXonjLPXL.jpg,,3380743102146,,,Blue,20 x 15 x 18 cm,Lexibook,,,0.22,kilograms,9.7,12.4,19.1,centimeters,10.9,7.0,17.0,inches,,,
B07QXSDZJM,200,"Shaun the Sheep Plush 61176 Backpack Clip, Black and White, Great Gift Idea,9 x 7 x 14 centimetres",,TOY_FIGURE,https://m.media-amazon.com/images/I/61bOg8EcyyL.jpg,,5034566611764,05034566611764,,Black and White,9 x 7 x 14 centimetres,Aurora World,,,0.02,kilograms,4.1,8.5,13.3,centimeters,14.0,7.0,14.0,centimeters,,,
B004R1ZS64,200,"BG Electrical Intelligent Single Wall Dimmer Switch, 2 Way, Screwless Front Plate, Premium Flatplate, Brushed Steel, 200W, FBS81",,ELECTRONIC_SWITCH,https://m.media-amazon.com/images/I/71-a1UfW9jL.jpg,,5050765006545,05050765006545,,Brushed Steel,Single Dimmer Switch,BG Electrical,,,0.22,kilograms,4.8,23.4,31.7,centimeters,8.6,2.3,8.6,centimeters,,,
B006SYGN9O,200,"Minky PP23004003 Easy Medium Ironing Cover Fits Boards, 110 x 35 cm, Black",,IRONING_BOARD,https://m.media-amazon.com/images/I/51-fGGM455L.jpg,,5010353045936,05010353045936,,Multi-colour,110 x 35 cm,Minky,,,0.16,kilograms,6.2,20.7,30.5,centimeters,100.0,36.0,0.03,centimeters,,,
B0915M1DLF,200,"Makeup Revolution, Conceal & Fix, Ultimate Coverage, Concealer, Medium Sand, 11g",,SKIN_FOUNDATION_CONCEALER,https://m.media-amazon.com/images/I/71nmcSvxaPL.jpg,,5057566143714,,,MEDIUM SAND,1 count (Pack of 1),Revolution Beauty Ltd.,,,0.05,kilograms,3.8,4.0,4.3,centimeters,,,,,,,
B06XXDNH1P,200,"Dragon Shield | Japanese Size Card Matte Sleeves | 60 CT - Smooth & Tough Premium TCG Sleeves - Compatible with Yu-Gi-Oh, Naruto, Cardfight & Vanguard | White",,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/61yZ1oy31zL.jpg,,5706569111052,05706569111052,,White Matte,Japanese,Arcane Tinmen,,,0.082,kilograms,2.6924,6.8072,9.2964,centimeters,4.0,2.5,8.0,inches,,,
B094D24L5J,200,OrthoSpace - Orthodontic Braces Toothbrush V-Trim (Blue),,TOOTHBRUSH,https://m.media-amazon.com/images/I/61fwRLPTCFS.jpg,,5060104910075,,,Blue,1 count (Pack of 1),ortho- care,,,0.01,kilograms,1.1,4.0,22.8,centimeters,23.3,4.1,1.3,centimeters,,,
B07SLLYRSP,200,"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH",,BONDING_ADHESIVES,https://m.media-amazon.com/images/I/31cHtw8+7CL.jpg,,,,,clear,20g,Everbuild,,,0.08,kilograms,2.9,8.7,8.9,centimeters,,,,,,,
B09ST7SSLW,200,LEXIBOOK Cordless Mini Bedside Lamp and Nightlight Nintendo - Red - MLT10NI,,LAMP,https://m.media-amazon.com/images/I/719RqVn2LiL.jpg,,3380743086316,,,Red,Frozen,Lexibook,,,0.16,kilograms,10.1,10.1,18.7,centimeters,9.8,9.7,18.6,centimeters,,,
B002QGAF8S,200,Ultra Pro Comic Bags (100-Piece),,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/81mIcr5fNDL.jpg,074427822255,0074427822255,00074427822255,,Clear,1-Pack of 100,Ultra Pro,,,0.467,kilograms,1.397,18.6944,32.2072,centimeters,12.4,7.2,0.5,inches,,,
B001OXH0X2,200,"Solvite SLVTHRIFT Wallpaper & Border Paste, Set of 1",,BONDING_ADHESIVES,https://m.media-amazon.com/images/I/51MG-rVwuEL.jpg,501030510427,0501030510427,05010305104278,,Clear,1 - Pack,Solvite,,,0.08,kilograms,1.4,11.5,22.2,centimeters,4.72,0.71,9.45,inches,,,
B0CNT2Z32S,200,"LEXIBOOK - Disney Stitch - 2-in-1 Bluetooth & Wired Headphones with microphone and control button, Foldable and Ajustable, Long lasting rechargeable battery, HPBT010D",,HEADPHONES,https://m.media-amazon.com/images/I/61NkqCqkgqL.jpg,,3380743099477,03380743099477,,Blue / purple,standard size,Lexibook,,,0.26,kilograms,8.1,16.5,17.1,centimeters,16.2,17.8,7.1,centimeters,,,
B074JHRC6J,200,Ravenhead 0041.625 Entertain Set of 2 Highly Transparent 29.5 cl Margarita Glasses,,DRINKING_CUP,https://m.media-amazon.com/images/I/41bz-SebWQL.jpg,,5010853250694,05010853250694,,Colorless,2 Count (Pack of 1),Ravenhead,,,0.5,kilograms,11.3,18.5,22.3,centimeters,22.0,12.0,18.0,centimeters,,,
B08X1WM596,200,"Super Impulse 361224 Worlds Smallest Monopoly Board Game in the World as Mini Version, from 8 Years",,TABLETOP_GAME,https://m.media-amazon.com/images/I/61x0hYowC+L.jpg,810010991225,0810010991225,00810010991225,,Red,One Size,Super Impulse,,,0.082,kilograms,3.81,14.1986,21.209,centimeters,3.0,0.5,1.75,inches,,,
B000FPU2SK,200,"Kitchen Devils S8602000 Lifestyle Vegetable Knife, 1 cm",,KITCHEN_KNIFE,https://m.media-amazon.com/images/I/51hssgaVLLL.jpg,721864693664,0721864693664,05010624024127,,"Stainless Steel, Polypropylene",1 cm,Kitchen Devils,,,0.04,kilograms,1.7,7.3,25.0,centimeters,0.79,3.54,11.02,inches,,,
B0CN5KRVXB,200,Yu-Gi-Oh Legendary Decks 2 2024 Unlimited Reprint,,COLLECTIBLE_CARD,https://m.media-amazon.com/images/I/51YSnKT7wbL.jpg,,4012927182697,04012927182697,,"White, Black, Gray",13 cm x 22.5 cm,YU-GI-OH,,,0.42,kilograms,7.4,13.9,23.4,centimeters,22.5,13.0,0.1,centimeters,,,
B088FKCDV6,200,PRESTIGE ECO FRYPAN 24CM 12298,,SAUTE_FRY_PAN,https://m.media-amazon.com/images/I/81q8-xPYXbL.jpg,,5000263122988,,,Green,24cm,Meyer Group Ltd,,,0.67,kilograms,6.4,25.3,41.1,centimeters,43.0,26.0,7.5,centimeters,,,
B0DBVJSGJC,200,"Dragon Shield | Brushed Art Sleeves | Spirit Animals – Burnbug | 100 CT - Smooth & Tough Premium TCG Sleeves | Compatible with Pokemon, Flesh & Blood, One Piece & Magic the Gathering",,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/61en64QSjCL.jpg,,5706569121242,05706569121242,,Spirit Animals: Burnbug,Standard Size,Arcane Tinmen,,,0.159,kilograms,4.699,9.398,9.8044,centimeters,3.0,2.0,0.1,inches,,,
B08DR97BX2,200,"Cliganic Organic Argan Oil, 100% Pure (473ml) | Moroccan Argan Oil for Hair, Face & Skin | Natural Cold Pressed Carrier Oil - Certified Organic | Cliganic 90 Days Warranty",,SKIN_CARE_AGENT,https://m.media-amazon.com/images/I/816UYvUb+aL.jpg,810057560040,0810057560040,00810057560040,,,473 ml (Pack of 1),Cliganic,,,0.553,kilograms,9.1,9.2,17.9,centimeters,2.6,3.6,8.2,inches,,,
B08ZJL6FGL,200,"OtterBox Defender Case for iPad Pro 11"" (1st gen/2nd gen/3rd gen/4th gen), Shockproof, Ultra-Rugged Protective Case with built in Screen Protector, 2x Tested to Military Standard, Black",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/81E0b8PN0rL.jpg,840104250969,0840104250969,,,Black,iPad Pro 11-Inch 1st / 2nd / 3rd Gen,Otterbox,,,0.552,kilograms,3.6,20.8,29.5,centimeters,0.21,0.03,0.31,meters,,,
B072YZPBJ3,200,Funko Pop! Movies: Bride Of Chucky - Tiffany Valentine-Ray - 1/6 Odds for Rare Chase Variant - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Horror Fans,,FIGURINE,https://m.media-amazon.com/images/I/71gXywrMGwL.jpg,655036991923,0655036991923,00889698201179,,Multicolour,3.75 inches,Funko,,,0.181,kilograms,9.398,11.9888,16.7894,centimeters,2.5,2.5,3.75,inches,,,
B00LDLBG3A,200,Ravenhead Essentials Vinegar Pot,,FOOD_SHAKER,https://m.media-amazon.com/images/I/51P4VgDBcrL.jpg,,5010853208114,,,Vinegar,1 count (Pack of 1),Ravenhead,,,0.12,kilograms,7.3,7.3,16.1,centimeters,6.8,6.8,13.5,centimeters,,,
B00B2KJ59Y,200,FITO DRIPFEEDER CITRUS 32ML PK5,,FERTILIZER,https://m.media-amazon.com/images/I/81hGiavk+8S.jpg,,5060494310363,08006320075126,,Yellow,13.5x2.8x18.5 cm,Blumen,,,0.22,kilograms,3.0,15.0,18.8,centimeters,13.5,2.8,18.5,centimeters,,,
B002DPGTF0,200,"Fackelmann OPAL Hand Grater, Fine Lemon & Lime Zester, Chocolate & Parmesan Grater, Sharp Durable Grating Blade, Stainless Steel, 24x5.5x1.5cm, Silver",,FOOD_GRATER,https://m.media-amazon.com/images/I/718l926suQL.jpg,,4008033404402,04008033404402,,Silver,24x5.5x1.5cm,Fackelmann,,,0.07,kilograms,1.8,6.3,23.8,centimeters,9.4,1.77,0.69,inches,,,
B08CVTBP81,200,Deck Protector: Eclipse Gloss: Apple Red (100),,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/51EKTxjrbTL.jpg,074427156046,0074427156046,00074427156046,,Apple Red,,ULTRA PRO,,,0.11,kilograms,1.8,13.4,15.4,centimeters,5.31,3.54,0.49,inches,,,
B06XY4DS8H,200,"Yale B-YS3-3535NT Anti-Snap 3 Star Euro Thumbturn Cylinder, High Security, 35:35 (70mm), Nickel Finish",,LOCK,https://m.media-amazon.com/images/I/51a2dtS-s1L.jpg,,5011802266612,05011802266612,,Nickel Finish,35:35 (70mm),Yale,,,0.26,kilograms,5.0,12.4,19.6,centimeters,7.0,1.7,3.5,centimeters,,,
B08FKZMQH8,200,"LEXIBOOK, The Collins, 13th Edition-Electronic Pocket Spellchecker, Thesaurus, Crossword, Conjugation, Anagram Solver, Words Games, with Battery, English, Blue/White, DC753EN",,TOYS_AND_GAMES,https://m.media-amazon.com/images/I/71XS6+2nmTL.jpg,,3380743088594,03380743088594,,Blue,Pocket-sized,Lexibook,,,0.17,kilograms,3.4,14.3,22.1,centimeters,11.8,7.8,1.4,centimeters,,,
B004S0S0S2,200,"Lavera All-Round Cream, 150ml",,SKIN_MOISTURIZER,https://m.media-amazon.com/images/I/71HozW+TklL.jpg,798525619547,0798525619547,04021457613953,,,150 ml (Pack of 1),Laverana,,,0.16,kilograms,2.7,9.5,9.5,centimeters,1.8,2.4,5.9,inches,,,
B09NQDQ8X7,200,"The Army Painter Speedpaint Slaughter Red 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",,PAINT,https://m.media-amazon.com/images/I/61UmeC0IwFL.jpg,,5713799201286,05713799201286,,red,18 ml (Pack of 1),Army Painter,,,0.02,kilograms,2.2,2.5,7.4,centimeters,75.0,78.0,50.0,millimeters,,,
B0BNLWBLMV,200,"Dragon Shield | Standard Size Card Matte Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves | Compatible with Pokemon, Flesh & Blood, One Piece & Magic the Gathering | Turquoise - Players' Choice",,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/61e4+QIve2L.jpg,,5706569110550,05706569110550,,Turquoise,Standard Size,Arcane Tinmen,,,0.141,kilograms,4.699,7.0104,10.0076,centimeters,1.9,2.8,3.7,inches,,,
B0002TT36Q,200,Ultra Pro 12911 9-Pocket Portfolio Collectors Blue C12 Card Game,,DISPLAY_ALBUM,https://m.media-amazon.com/images/I/51WE7hFIchL.jpg,074427813673,0074427813673,00074427813673,,Blue,180 Cartes,Ultra Pro,,,0.36,kilograms,1.9,23.0,29.1,centimeters,29.7,21.6,1.5,centimeters,,,
B08563KQKG,200,Yale - YE3B/32/116/1/P Standard Security 32mm Aluminium Padlock - Pink - Open Hardened Steel Shackle - 3 Keys,,LOCK,https://m.media-amazon.com/images/I/61lAinYRWsL.jpg,,5052847107324,,,Pink,32 mm,Yale,,,0.08,kilograms,2.6,7.0,13.0,centimeters,17.0,36.0,31.0,millimeters,,,
B07BBZZ8RC,200,"Amtech V4045 P80 Hook and Loop Square Sheets, 10 Piece Set, 110mm x 100mm Sanding Paper, 240 V",,ABRASIVE_SHEETS,https://m.media-amazon.com/images/I/812QuuFB-bL.jpg,,5032759048519,05032759048519,,Red,110 X 100mm,DK Tools,,,0.09,kilograms,1.0,10.6,15.4,centimeters,16.0,11.0,1.0,centimeters,,,
B0BVZVSHZP,200,"OtterBox React Folio Case for iPad 10th gen 2022, iPad 11th gen 2025 (A16), Shockproof, Drop proof, Ultra-Slim Protective Folio Case, Tested to Military Standard, Blue",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/71AwRvClHgL.jpg,840304725380,0840304725380,,,Blue,"iPad 10th gen 2022, iPad 11th gen 2025 (A16)",Otterbox,,,0.34,kilograms,1.8,19.8,27.8,centimeters,19.8,26.8,2.2,centimeters,,,
B007R2ICTK,200,"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106)",,LAUNDRY_DETERGENT,https://m.media-amazon.com/images/I/51lYh+BlHDL.jpg,000087298406,0000087298406,,,,50 ml (Pack of 1),Hg,,,0.09,kilograms,2.9,13.3,23.7,centimeters,5.31,1.73,1.02,inches,,,
