asof_utc,sku,order_id,order_date_utc,candidate_price_gbp,vat_rate_market,cogs_total_gbp,fba_total_gbp,commission_total_gbp,digital_fee_total_gbp,fixed_total_gbp,break_even_total_gbp,temp_floor_10roi_gbp,source_script
2026-02-16T12:04:29Z,RI-VSUS-0YTD,204-8762095-7047554,2026-02-04T10:33:01Z,7.25,0.200000,2.38,3.30,0.70,0.08,0.00,6.46,6.70,H110_run_phase1_h_pilot
2026-02-16T12:04:29Z,SU-5LQH-2DVN,205-8574322-9764308,2026-02-12T12:44:33Z,8.02,0.200000,3.16,3.02,1.25,0.09,0.00,7.52,7.83,H110_run_phase1_h_pilot
2026-02-16T12:04:29Z,T8-6UWL-I3E1,203-1049844-4620351,2026-02-09T15:32:16Z,4.21,0.200000,2.14,2.88,0.66,0.07,0.00,5.75,5.96,H110_run_phase1_h_pilot
2026-02-16T12:04:29Z,VF-3T0K-DR5O,205-9765439-0745140,2026-02-14T13:38:38Z,5.35,0.000000,2.46,1.50,0.52,0.05,0.00,4.53,4.78,H110_run_phase1_h_pilot
2026-02-16T12:04:29Z,VU-8KRA-QP5M,205-0025833-3273113,2026-02-12T20:15:00Z,12.88,0.200000,6.22,3.18,2.32,0.11,0.00,11.83,12.45,H110_run_phase1_h_pilot
2026-02-16T12:04:29Z,WX-L5UA-UB1Q,202-9337824-8445123,2026-02-15T22:06:47Z,5.55,0.200000,2.47,1.82,0.86,0.05,0.00,5.20,5.45,H110_run_phase1_h_pilot
2026-02-16T12:04:29Z,YO-EKK2-FRCC,205-0112456-6755516,2026-02-14T12:02:56Z,6.42,0.200000,3.43,2.90,0.61,0.07,0.00,7.01,7.35,H110_run_phase1_h_pilot
2026-02-16T12:04:29Z,Z7-26PV-O9LR,204-5619412-2478742,2026-02-13T22:24:28Z,8.79,0.000000,5.04,1.60,0.84,0.06,0.00,7.54,8.04,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,2G-AYBQ-TUQG,203-2042822-3609910,2026-02-07T22:49:41Z,17.80,0.200000,11.90,3.32,3.20,0.13,0.00,18.55,19.74,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,4U-9ZL6-9G0Y,204-7060285-7600304,2026-02-08T01:11:13Z,7.00,0.200686,1.81,3.29,1.13,0.08,0.00,6.31,6.49,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,6V-EEC1-2S9Z,205-2544929-8705952,2026-02-15T19:01:42Z,7.99,0.200000,3.24,1.94,1.25,0.06,0.00,6.49,6.81,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,714810,203-5888264-1984365,2026-02-15T19:31:23Z,9.99,0.200721,1.93,3.24,1.80,0.07,0.00,7.04,7.23,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,7M-48OU-23X3,202-0536081-2855504,2026-02-13T14:05:04Z,17.99,0.200133,10.93,3.24,3.24,0.06,0.00,17.47,18.56,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,8M-LM6B-F2Q5,204-1899094-4794737,2026-02-14T15:51:13Z,4.89,0.200000,2.45,1.80,0.77,0.05,0.00,5.07,5.31,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,8M-NHB7-T8TR,204-8108407-0881108,2026-02-13T16:16:23Z,29.99,0.000000,18.31,3.13,5.40,0.18,0.00,27.02,28.85,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,A2-T2AC-TW3L,202-7753002-8341166,2026-02-15T16:54:41Z,11.18,0.200000,6.49,3.02,1.74,0.10,0.00,11.35,12.00,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,BQ-O3OI-FTJU,204-8041799-0871558,2026-01-26T17:41:17Z,24.99,0.000000,7.80,2.16,4.50,0.14,0.00,14.60,15.38,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,C6-XGZB-J6QA,205-5214464-4604314,2026-02-10T20:07:08Z,6.60,0.000000,3.30,3.29,0.64,0.01,0.00,7.24,7.57,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,D0-C7C0-H6LN,202-3559192-7032342,2026-02-10T16:27:22Z,9.85,0.200000,3.95,3.18,0.95,0.08,0.00,8.16,8.56,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,D2-8SPY-Q095,205-8486802-7255544,2026-02-06T19:28:02Z,9.70,0.000000,2.90,3.10,1.74,0.11,0.00,7.85,8.14,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,DC-K5WH-R7F5,206-0387914-5853126,2026-02-15T09:26:37Z,3.00,0.000000,0.82,1.46,0.30,0.04,0.00,2.62,2.70,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,EV-CHU5-XU3G,204-2298444-3148303,2026-02-13T21:21:57Z,7.49,0.200000,3.94,1.92,1.16,0.06,0.00,7.08,7.47,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,GH-PONH-K4WQ,202-4526104-8757133,2026-02-03T20:06:07Z,11.64,0.200000,5.45,2.04,2.10,0.10,0.00,9.69,10.24,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,GJ-2OZK-0GCA,204-8738350-3781937,2026-02-08T23:04:20Z,39.99,0.200000,25.20,3.77,7.20,0.22,0.00,36.39,38.91,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,H4-86XG-NLX6,205-0913546-8200312,2026-02-12T11:53:59Z,19.99,0.200000,4.68,3.71,3.60,0.14,0.00,12.13,12.60,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,HO-LSOY-8R05,205-6841374-8633101,2026-02-15T10:30:33Z,34.99,0.199931,25.05,3.29,6.30,0.13,0.00,34.77,37.28,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,JB-RGB6-LZOJ,206-0030846-7429913,2026-02-09T15:27:04Z,6.15,0.200000,3.55,1.75,0.96,0.06,0.00,6.32,6.67,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,L1-54EX-56YC,202-0761583-5266767,2026-02-13T15:46:45Z,14.30,0.000000,6.42,3.05,2.58,0.12,0.00,12.17,12.81,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,L3-ZQ8U-A7LQ,205-8867423-2615509,2026-01-29T15:17:05Z,9.98,0.000000,4.44,1.46,1.80,0.07,0.00,7.77,8.22,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,L5-PF3B-WHU4,204-3804007-8321930,2026-02-13T17:09:31Z,39.99,0.200000,25.20,3.86,7.20,0.22,0.00,36.48,39.00,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,NN-TSZ1-X2RD,202-4041842-1879543,2026-02-07T22:39:28Z,7.28,0.000000,4.55,1.50,0.70,0.05,0.00,6.80,7.26,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,PE-G94Y-4PYO,203-3035643-7261133,2026-02-11T09:35:17Z,8.36,0.200000,4.12,3.30,1.31,0.09,0.00,8.82,9.23,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,R7-98IN-2PW8,026-8732822-1329903,2026-02-02T21:36:02Z,5.83,0.000000,3.00,1.50,0.56,0.05,0.00,5.11,5.41,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,RI-VSUS-0YTD,204-8762095-7047554,2026-02-04T10:33:01Z,7.25,0.200000,2.38,3.30,0.70,0.08,0.00,6.46,6.70,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,SU-5LQH-2DVN,205-8574322-9764308,2026-02-12T12:44:33Z,8.02,0.200000,3.16,3.02,1.25,0.09,0.00,7.52,7.83,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,T8-6UWL-I3E1,203-1049844-4620351,2026-02-09T15:32:16Z,4.21,0.200000,2.14,2.88,0.66,0.07,0.00,5.75,5.96,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,VF-3T0K-DR5O,205-9765439-0745140,2026-02-14T13:38:38Z,5.35,0.000000,2.46,1.50,0.52,0.05,0.00,4.53,4.78,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,VU-8KRA-QP5M,205-0025833-3273113,2026-02-12T20:15:00Z,12.88,0.200000,6.22,3.18,2.32,0.11,0.00,11.83,12.45,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,WX-L5UA-UB1Q,202-9337824-8445123,2026-02-15T22:06:47Z,5.55,0.200000,2.47,1.82,0.86,0.05,0.00,5.20,5.45,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,YO-EKK2-FRCC,205-0112456-6755516,2026-02-14T12:02:56Z,6.42,0.200000,3.43,2.90,0.61,0.07,0.00,7.01,7.35,H110_run_phase1_h_pilot
2026-02-16T12:04:50Z,Z7-26PV-O9LR,204-5619412-2478742,2026-02-13T22:24:28Z,8.79,0.000000,5.04,1.60,0.84,0.06,0.00,7.54,8.04,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,2G-AYBQ-TUQG,203-2042822-3609910,2026-02-07T22:49:41Z,17.80,0.200000,11.90,3.32,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,6V-EEC1-2S9Z,205-2544929-8705952,2026-02-15T19:01:42Z,7.99,0.200000,3.24,1.94,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,714810,203-5888264-1984365,2026-02-15T19:31:23Z,9.99,0.200000,1.93,3.24,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,7M-48OU-23X3,202-0536081-2855504,2026-02-13T14:05:04Z,17.99,0.200000,10.93,3.24,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,8M-LM6B-F2Q5,204-1899094-4794737,2026-02-14T15:51:13Z,4.89,0.200000,2.45,1.80,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,8M-NHB7-T8TR,204-8108407-0881108,2026-02-13T16:16:23Z,29.99,0.000000,18.31,3.13,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,A2-T2AC-TW3L,202-7753002-8341166,2026-02-15T16:54:41Z,11.18,0.200000,6.49,3.02,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,BQ-O3OI-FTJU,204-8041799-0871558,2026-01-26T17:41:17Z,24.99,0.000000,7.80,2.16,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,D0-C7C0-H6LN,202-3559192-7032342,2026-02-10T16:27:22Z,9.85,0.200000,3.95,3.18,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,D2-8SPY-Q095,205-8486802-7255544,2026-02-06T19:28:02Z,9.70,0.000000,2.90,3.10,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,DC-K5WH-R7F5,206-0387914-5853126,2026-02-15T09:26:37Z,3.00,0.000000,0.82,1.46,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,EV-CHU5-XU3G,204-2298444-3148303,2026-02-13T21:21:57Z,7.49,0.200000,3.94,1.92,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,GH-PONH-K4WQ,202-4526104-8757133,2026-02-03T20:06:07Z,11.64,0.200000,5.45,2.04,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,GJ-2OZK-0GCA,204-8738350-3781937,2026-02-08T23:04:20Z,39.99,0.200000,25.20,3.77,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,H4-86XG-NLX6,205-0913546-8200312,2026-02-12T11:53:59Z,19.99,0.200000,4.68,3.71,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,JB-RGB6-LZOJ,206-0030846-7429913,2026-02-09T15:27:04Z,6.15,0.200000,3.55,1.75,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,L1-54EX-56YC,202-0761583-5266767,2026-02-13T15:46:45Z,14.30,0.000000,6.42,3.05,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,L3-ZQ8U-A7LQ,205-8867423-2615509,2026-01-29T15:17:05Z,9.98,0.000000,4.44,1.46,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,L5-PF3B-WHU4,204-3804007-8321930,2026-02-13T17:09:31Z,39.99,0.200000,25.20,3.86,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,NN-TSZ1-X2RD,202-4041842-1879543,2026-02-07T22:39:28Z,7.28,0.000000,4.55,1.50,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,PE-G94Y-4PYO,203-3035643-7261133,2026-02-11T09:35:17Z,8.36,0.200000,4.12,3.30,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,R7-98IN-2PW8,026-8732822-1329903,2026-02-02T21:36:02Z,5.83,0.000000,3.00,1.50,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,RI-VSUS-0YTD,204-8762095-7047554,2026-02-04T10:33:01Z,7.25,0.200000,2.38,3.30,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,SU-5LQH-2DVN,205-8574322-9764308,2026-02-12T12:44:33Z,8.02,0.200000,3.16,3.02,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,T8-6UWL-I3E1,203-1049844-4620351,2026-02-09T15:32:16Z,4.21,0.200000,2.14,2.88,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,VF-3T0K-DR5O,205-9765439-0745140,2026-02-14T13:38:38Z,5.35,0.000000,2.46,1.50,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,VU-8KRA-QP5M,205-0025833-3273113,2026-02-12T20:15:00Z,12.88,0.200000,6.22,3.18,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,WX-L5UA-UB1Q,202-9337824-8445123,2026-02-15T22:06:47Z,5.55,0.200000,2.47,1.82,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,YO-EKK2-FRCC,205-0112456-6755516,2026-02-14T12:02:56Z,6.42,0.200000,3.43,2.90,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,Z7-26PV-O9LR,204-5619412-2478742,2026-02-13T22:24:28Z,8.79,0.000000,5.04,1.60,nan,nan,nan,nan,nan,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,FBA15K3QTGNT_UNEXPECTED_ITEM_01,,,5.14,0.200000,1.99,1.75,0.42,0.05,0.00,4.21,4.41,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,02-7AZG-O0CV,,,2.99,0.200000,0.71,1.75,0.56,0.05,0.00,3.07,3.14,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,0G-JB6S-PN34,,,6.99,0.000000,2.74,2.65,0.30,0.06,0.00,5.75,6.02,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,0H-5V53-GPG4,,,12.83,0.000000,5.82,3.00,1.68,0.09,0.00,10.59,11.17,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,0Z-Y60V-499R,,,6.79,0.200000,2.30,1.80,0.96,0.06,0.00,5.12,5.35,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,1U-1W76-M840,,,4.02,0.200000,0.91,2.04,0.68,0.06,0.00,3.69,3.78,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,714776,,,4.99,0.200000,1.45,1.80,0.76,0.05,0.00,4.06,4.20,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,GA-9DTN-9O1E,,,36.99,0.000000,21.82,3.00,4.80,0.16,0.00,29.78,31.96,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,AX-NKNU-29C1,,,3.99,0.200000,0.73,3.50,0.30,0.07,0.00,4.60,4.67,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,A9-2Y9G-M2K7,,,6.02,0.200000,1.82,2.90,0.92,0.07,0.00,5.71,5.89,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,R4-0AXZ-ZZ9D,,,12.20,0.000000,5.82,3.08,1.43,0.09,0.00,10.42,11.00,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,M5-71MK-T0DL,,,11.59,0.200000,5.18,3.60,2.06,0.11,0.00,10.95,11.47,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,GD-B8SW-1PCP,,,43.88,0.000000,34.50,3.00,3.09,0.12,0.00,40.71,44.16,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,VO-A6AR-18YS,,,8.99,0.200000,2.36,1.80,0.98,0.06,0.00,5.20,5.44,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,Z9-FBUQ-EZN3,,,8.10,0.000000,2.89,2.65,0.51,0.06,0.00,6.11,6.40,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,DT-SPI3-IK34,,,6.39,0.000000,4.49,2.02,1.24,0.07,0.00,7.82,8.27,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,DV-USYD-8WR2,,,37.00,0.200000,24.61,2.59,6.55,0.18,0.00,33.93,36.39,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,RZ-6ZL9-CZ7J,,,6.97,0.000000,2.90,2.43,0.49,0.06,0.00,5.88,6.17,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,D8-1A3E-I37F,,,34.99,0.200000,20.09,0.83,5.06,0.12,0.00,26.10,28.11,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,XE-YPAI-HX9F,,,9.00,0.000000,5.50,1.50,0.66,0.04,0.00,7.70,8.25,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,K0-71JR-UNLF,,,7.94,0.000000,2.44,2.70,0.47,0.06,0.00,5.67,5.91,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,JH-97NP-GJDG,,,2.49,0.200000,0.94,1.82,0.31,0.05,0.00,3.12,3.21,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,MF-TPXM-F8AF,,,49.38,0.200000,22.25,2.59,5.99,0.17,0.00,31.00,33.23,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,EE-KTDC-KCFY,,,9.98,0.200000,4.15,1.75,1.40,0.06,0.00,7.36,7.78,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,ZV-RLOD-Q0JI,,,24.89,0.000000,9.06,3.36,2.37,0.11,0.00,14.90,15.81,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,VL-48KZ-J3F2,,,5.23,0.200000,1.27,2.90,0.80,0.07,0.00,5.04,5.17,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,UR-Q7TM-1F3I,,,17.17,0.200000,9.11,3.74,3.05,0.13,0.00,16.03,16.94,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,I2-6YKQ-CIBP,,,9.95,0.200000,4.75,1.75,1.55,0.07,0.00,8.12,8.60,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,RB-82FL-T88J,,,29.99,0.200000,17.40,3.74,5.06,0.18,0.00,26.38,28.12,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,4U-XT39-AMUJ,,,4.62,0.200000,1.99,1.75,0.42,0.05,0.00,4.21,4.41,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,IB-U5FA-BO2Y,,,45.99,0.200000,24.61,2.59,6.55,0.18,0.00,33.93,36.39,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,U1-M5BM-8F5W,,,22.09,0.200000,15.60,3.46,1.90,0.11,0.00,21.07,22.63,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,4F-HT42-FD26,,,8.98,0.200000,4.00,2.06,1.44,0.07,0.00,7.57,7.97,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,D7-MGBX-RX2P,,,9.92,0.000000,2.92,2.65,1.05,0.07,0.00,6.69,6.98,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,TK-E7QE-T40G,,,9.11,0.200000,4.56,1.82,1.51,0.07,0.00,7.96,8.42,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,SQ-7QYT-5D5B,,,6.70,0.200000,1.80,2.90,0.53,0.07,0.00,5.30,5.48,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,GK-YI4S-C158,,,9.99,0.200000,3.10,3.22,1.48,0.10,0.00,7.90,8.21,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,LR-7GM6-1RCH,,,38.06,0.000000,27.90,2.39,2.50,0.10,0.00,32.89,35.68,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,IM-AYXV-79NJ,,,5.43,0.200000,2.70,1.75,0.50,0.05,0.00,5.00,5.27,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,SC-LYFM-ORXK,,,11.85,0.000000,5.04,2.77,1.48,0.09,0.00,9.38,9.88,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,BL-WX51-KQOK,,,9.99,0.000000,3.40,2.43,0.33,0.06,0.00,6.22,6.56,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,CY-5VNG-I5M8,,,7.94,0.200000,2.66,2.90,0.62,0.07,0.00,6.25,6.52,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,TU-8I14-25ZR,,,27.55,0.000000,15.20,2.82,3.47,0.13,0.00,21.62,23.14,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,LV-425G-BY4X,,,69.61,0.000000,16.38,2.16,3.58,0.11,0.00,22.23,23.87,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,79-CPJ6-DSG6,,,39.99,0.200000,16.38,3.32,4.73,0.16,0.00,24.59,26.23,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,XE-27ZG-EZPZ,,,4.36,0.200000,1.48,2.04,0.82,0.06,0.00,4.40,4.55,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,F7-PMJ2-SG6A,,,7.90,0.000000,3.24,1.67,0.93,0.05,0.00,5.89,6.21,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,3B-3H3V-Z93T,,,9.94,0.000000,1.92,2.67,0.86,0.07,0.00,5.52,5.71,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,PY-XV78-3OG5,,,49.97,0.000000,24.61,2.77,5.30,0.16,0.00,32.84,35.30,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,XG-Z9LW-Z27Q,,,6.79,0.200000,2.39,1.80,0.98,0.06,0.00,5.23,5.47,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,G8-L8EI-INMK,,,6.99,0.200000,1.34,2.90,0.47,0.07,0.00,4.78,4.91,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,3T-6QPR-E2MV,,,11.94,0.000000,5.58,3.09,1.65,0.09,0.00,10.41,10.97,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,JV-D1TI-6UF6,,,9.95,0.200000,4.32,1.82,1.45,0.06,0.00,7.65,8.08,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,NX-0Q7A-XR6H,,,7.59,0.000000,2.74,3.07,0.54,0.07,0.00,6.42,6.69,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,MY-KL21-NMV5,,,39.90,0.000000,22.20,3.15,4.89,0.16,0.00,30.40,32.62,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,4D-BI2L-5PZ8,,,15.49,0.000000,7.35,4.62,10.64,0.31,0.00,22.92,23.65,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,6Q-9G2A-IKVV,,,16.00,0.200000,8.75,6.65,3.05,0.19,0.00,18.64,19.52,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,YC-3L3M-BV48,,,79.00,0.000000,47.53,4.95,10.15,0.30,0.00,62.93,67.68,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,BB-ZT14-1QQA,,,7.99,0.000000,3.83,1.46,1.01,0.05,0.00,6.35,6.73,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,WJ-YHKC-EES5,,,9.99,0.200000,2.51,1.80,0.49,0.05,0.00,4.85,5.10,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,3E-62Y1-WPYU,,,7.21,0.200000,3.55,1.82,1.27,0.06,0.00,6.70,7.06,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,X7-MY4W-H2I4,,,7.53,0.200000,2.74,3.18,1.16,0.08,0.00,7.16,7.43,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,8U-QPFH-3EKQ,,,6.46,0.200000,3.52,1.75,0.60,0.05,0.00,5.92,6.27,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,8R-E0Y9-0LAU,,,79.99,0.000000,41.58,2.78,8.60,0.23,0.00,53.19,57.35,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,3X-EXDD-TD2K,,,49.99,0.200000,24.53,2.59,6.53,0.18,0.00,33.82,36.28,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,UL-D0Y8-ZNI5,,,39.99,0.000000,23.40,3.13,5.13,0.17,0.00,31.83,34.17,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,49-4UKW-G81R,,,8.99,0.000000,3.65,1.72,1.02,0.05,0.00,6.44,6.81,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,N7-A24N-WJA7,,,9.18,0.000000,3.61,2.67,1.19,0.08,0.00,7.55,7.91,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,5M-QO6K-LNH0,,,8.86,0.000000,2.83,2.68,1.04,0.07,0.00,6.62,6.90,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,TE-Y18U-S2O1,,,9.99,0.200000,4.99,3.34,1.96,0.11,0.00,10.40,10.90,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,ZU-PFDN-JSYV,,,12.15,0.000000,5.87,4.87,2.02,0.14,0.00,12.90,13.49,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,TJ-6LOP-OPEU,,,9.00,0.200000,2.63,2.90,0.62,0.07,0.00,6.22,6.48,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,9X-7TBD-NA16,,,6.94,0.200000,2.39,2.00,1.03,0.06,0.00,5.48,5.72,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,7H-7G2P-ONWJ,,,3.65,0.200000,1.06,1.75,0.65,0.05,0.00,3.51,3.62,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,XY-UM2X-TPS3,,,11.47,0.200000,5.48,3.55,2.12,0.11,0.00,11.26,11.81,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,MW-9K5M-VKW8,,,27.00,0.000000,16.38,2.91,3.72,0.13,0.00,23.14,24.78,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,LF-X542-9TDZ,,,20.44,0.200000,9.29,3.60,3.06,0.13,0.00,16.08,17.01,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,SU-JM8R-2U82,,,14.67,0.200000,8.34,3.74,2.41,0.12,0.00,14.61,15.44,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,IJ-V0PQ-4CZ4,,,8.99,0.200000,2.36,1.80,0.98,0.06,0.00,5.20,5.44,H110_run_phase1_h_pilot
2026-02-16T12:08:06Z,XH-OMMJ-C7MT,,,8.89,0.200000,2.94,2.92,1.37,0.08,0.00,7.31,7.60,H110_run_phase1_h_pilot
