asin,fnsku,product_name,fulfillment_center,country_code,longest_side,median_side,shortest_side,measurement_units,weight,weight_units,item_volume,volume_units,product_size_tier,average_quantity_on_hand,average_quantity_pending_removal,estimated_total_item_volume,month_of_charge,storage_utilization_ratio,storage_utilization_ratio_units,base_rate,utilization_surcharge_rate,avg_qty_for_sus,est_vol_for_sus,est_base_msf,est_sus,currency,estimated_monthly_storage_fee,category,eligible_for_inventory_discount,qualifies_for_inventory_discount,total_incentive_fee_amount,breakdown_incentive_fee_amount,average_quantity_customer_orders
B0CVNMZHZ6,X002F5UNY9,Funko Pop! Movies: Wicked - Fiyero - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display,'EDI4',GB,16.4,11.8,8.9,centimeters,0.13,kilograms,0.0608,cubic feet,Standard-Size,0.9,0.48,0.0,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,0.0,0.0,GBP,0.0,Others,N,N,0.0349440469039371,FBA_NEW_SELECTION:0.0349,0.0
B0CVNMZHZ6,X002F5UNY9,Funko Pop! Movies: Wicked - Fiyero - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display,'EDI4',GB,16.4,11.8,8.9,centimeters,0.13,kilograms,0.0608,cubic feet,Standard-Size,0.06,0.0,0.0,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,0.0,0.0,GBP,0.0,Others,N,N,0.005376007215990322,FBA_NEW_SELECTION:0.0054,0.0
B07RZBBG14,X002F5VV0T,"Dragon Shield AT-13201 Standard Size Perfect Fit Sealable (100 Sleeves), clear",'EDI4',GB,24.7,8.5,1.2,centimeters,0.08,kilograms,0.0089,cubic feet,Standard-Size,1.0,0.0,0.0089,2025-12,8.5,weeks,0.75,0.0,1.0,0.0089,0.007,0.0,GBP,0.007,shoes & bags,N,N,0.0,--,0.0
B007R2ICTK,X002057DE7,"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106)",'EMA1',GB,14.0,4.2,2.4,centimeters,0.06,kilograms,0.005,cubic feet,Standard-Size,0.68,0.0,0.0034,2025-12,--,--,1.18,0.0,0.0,0.0,0.0,0.0,GBP,0.0,Others,N,N,0.0,--,0.0
B001Q77TI2,X0021O4AW5,"Ultra Pro 81181 3"" x 4"" Clear Thick 55PT Toploaders (25ct)",'EMA1',GB,10.8,8.2,5.5,centimeters,0.2,kilograms,0.0172,cubic feet,Standard-Size,1.16,0.0,0.02,2025-12,8.5,weeks,1.37,0.0,1.03,0.0178,0.0274,0.0,GBP,0.0274,Others,N,N,0.0,--,0.0
B07J9JGZZV,X0022RICEN,Plaque Glo Plaque Disclosing Toothpaste and Torch System (Tropical),'EMA1',GB,18.0,5.0,2.4,centimeters,0.04,kilograms,0.0076,cubic feet,Standard-Size,0.06,0.0,2.0E-4,2025-12,8.5,weeks,1.37,0.0,0.03,2.0E-4,3.0E-4,0.0,GBP,3.0E-4,Others,N,N,0.0,--,0.03
B0073TTHBY,X0022WK51L,Casio Gents 43.00mm Quartz Watch with Black Analogue dial and Black Rubber Strap Strap MRW-200H-1BVES,'EMA1',GB,9.4,9.2,6.4,centimeters,0.1,kilograms,0.0195,cubic feet,Standard-Size,4.0,0.0,0.0782,2025-12,8.5,weeks,1.37,0.0,4.0,0.0782,0.1071,0.0,GBP,0.1071,Others,N,N,0.0,--,0.0
B002HY4YSQ,X0023ISNDV,Kitchen Devils Lifestyle Peeler Parer Knife 602001,'EMA1',GB,27.2,8.4,1.7,centimeters,0.06,kilograms,0.0137,cubic feet,Standard-Size,0.61,0.0,0.0071,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,0.0097,0.0,GBP,0.0097,Others,N,N,0.0,--,0.1
B08M52B4M5,X002595YRB,Moo Free Dairy Free Chocolate Buttons (25g),'EMA1',GB,12.0,8.7,1.4,centimeters,0.02,kilograms,0.0052,cubic feet,Standard-Size,10.65,0.0,0.0549,2025-12,8.5,weeks,1.37,0.0,10.65,0.0549,0.0753,0.0,GBP,0.0753,Others,N,N,0.0,--,0.0
B0001P15T4,X0025FSMDX,"Vitrex 10 2280 Grout Finisher, Blue",'EMA1',GB,16.9,6.9,0.7,centimeters,0.01,kilograms,0.0029,cubic feet,Standard-Size,2.0,0.0,0.0058,2025-12,8.5,weeks,1.37,0.0,2.0,0.0058,0.0079,0.0,GBP,0.0079,Others,N,N,0.0,--,0.0
B004I2N5AS,X0025MV6P7,Sandisk SDCZ50-016G-B35 USB 2.0 Flash Drive 16GB Black/Red,'EMA1',GB,12.5,7.6,0.9,centimeters,0.01,kilograms,0.003,cubic feet,Standard-Size,2.0,0.0,0.006,2025-12,8.5,weeks,1.37,0.0,2.0,0.006,0.0083,0.0,GBP,0.0083,Others,N,N,0.0,--,0.0
B0073FT7FY,X0026L1SCN,TEPE INTERDENTAL Travel CASE,'EMA1',GB,11.1,9.5,1.9,centimeters,0.01,kilograms,0.0071,cubic feet,Standard-Size,14.9,0.0,0.1054,2025-12,8.5,weeks,1.37,0.0,14.9,0.1054,0.1445,0.0,GBP,0.1445,Others,N,N,0.0,--,0.0
B00F4LA0K0,X0028A4KS1,"Chef Aid Cocktail Sticks, Pack of 200 Stick perfect for Buffets and Cocktails use, The Skewer design helps hold sweet and savoury foods, Each cocktails stick measures 8 cm",'EMA1',GB,14.6,8.9,1.4,centimeters,0.04,kilograms,0.0064,cubic feet,Standard-Size,2.0,0.0,0.0128,2025-12,8.5,weeks,1.37,0.0,2.0,0.0128,0.0176,0.0,GBP,0.0176,Others,N,N,0.0,--,0.0
B093FQYQJH,X00293I5FB,"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland",'EMA1',GB,22.4,5.9,2.4,centimeters,0.03,kilograms,0.0112,cubic feet,Standard-Size,0.26,0.0,0.0029,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,0.004,0.0,GBP,0.004,Others,N,N,0.0,--,0.0
B00S9IXBVU,X00298HYM1,ProDec Combination Shavehook for Removing Paint and Varnish from Flat and Irregular Surfaces,'EMA1',GB,30.6,10.8,5.5,centimeters,0.15,kilograms,0.0642,cubic feet,Standard-Size,1.1,0.0,0.0704,2025-12,8.5,weeks,1.37,0.0,0.42,0.0269,0.0964,0.0,GBP,0.0964,Others,N,N,0.0,--,0.0
B07H2WXMDJ,X002C5IRB3,"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK",'EMA1',GB,16.3,9.0,5.4,centimeters,0.47,kilograms,0.028,cubic feet,Standard-Size,4.0,0.0,0.1119,2025-12,8.5,weeks,1.37,0.0,1.61,0.0451,0.1533,0.0,GBP,0.1533,Others,N,N,0.0,--,0.0
B007YX9O9E,X002EEAAT9,"SanDisk Cruzer Glide 32 GB USB Flash Drive USB 2.0 , Black & Red",'EMA1',GB,12.5,7.5,1.2,centimeters,0.01,kilograms,0.004,cubic feet,Standard-Size,2.23,0.0,0.0083,2025-12,8.5,weeks,1.37,0.0,0.52,0.0021,0.0114,0.0,GBP,0.0114,Others,N,N,0.0,--,0.13
B0CN5KRVXB,X002F5S5VH,Yu-Gi-Oh Legendary Decks 2 2024 Unlimited Reprint,'EMA1',GB,23.6,13.8,7.4,centimeters,0.43,kilograms,0.0851,cubic feet,Standard-Size,21.71,0.0,1.8367,2025-12,8.5,weeks,1.37,0.0,21.58,1.8367,2.5168,0.0,GBP,2.5168,Others,N,N,0.0,--,0.13
B07QXSDZJM,X001XSP71D,"Shaun the Sheep Plush 61176 Backpack Clip, Black and White, Great Gift Idea,9 x 7 x 14 centimetres",'EMA2',GB,13.3,8.5,4.1,centimeters,0.03,kilograms,0.0164,cubic feet,Standard-Size,0.35,0.0,0.0058,2025-12,8.5,weeks,1.37,0.0,0.35,0.0058,0.008,0.0,GBP,0.008,Others,N,N,0.0,--,0.0
B096BPSDRZ,X001Y3YP9R,Ravensburger Bluey 35 Piece Jigsaw Puzzle for Kids Age 3 Years Up - Educational Toddler Toys,'EMA2',GB,27.4,19.1,3.4,centimeters,0.2,kilograms,0.0628,cubic feet,Standard-Size,0.26,0.0,0.0162,2025-12,8.5,weeks,1.37,0.0,0.26,0.0162,0.0222,0.0,GBP,0.0222,Others,N,N,0.0,--,0.0
B007C3KBIY,X002041FIX,Floral Cellophane Bags | Multicolor | 20 Pcs.,'EMA2',GB,29.0,14.0,0.8,centimeters,0.06,kilograms,0.0115,cubic feet,Standard-Size,2.0,0.0,0.0229,2025-12,8.5,weeks,1.37,0.0,2.0,0.0229,0.0314,0.0,GBP,0.0314,Others,N,N,0.0,--,0.0
B007R2ICTK,X002057DE7,"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106)",'EMA2',GB,14.0,4.2,2.4,centimeters,0.06,kilograms,0.005,cubic feet,Standard-Size,9.61,0.0,0.0479,2025-12,--,--,1.18,0.0,0.0,0.0,0.0,0.0,GBP,0.06,Others,N,N,0.0,--,0.0
B08KFFY86W,X00208SK8H,"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between The Teeth, Durable Dental Picks for Wide Gaps, Travel case Included",'EMA2',GB,15.7,7.6,1.4,centimeters,0.03,kilograms,0.0059,cubic feet,Standard-Size,1.58,0.0,0.0093,2025-12,8.5,weeks,1.37,0.0,1.58,0.0093,0.0128,0.0,GBP,0.0128,Others,N,N,0.0,--,0.0
B07BC1CMDK,X00218D0YF,"Amtech V4075 P240 Hook and Loop Orbital Sanding Sheets, 10 Piece Set, 115mm Diameter Sanding Paper",'EMA2',GB,15.9,12.0,1.0,centimeters,0.06,kilograms,0.0067,cubic feet,Standard-Size,1.0,0.0,0.0067,2025-12,8.5,weeks,1.37,0.0,1.0,0.0067,0.0092,0.0,GBP,0.0092,Others,N,N,0.0,--,0.0
B010E25DI2,X0021K11U3,100 Ultra Pro Card Protector Sleeves: Pro-Matte - 66 x 91 mm,'EMA2',GB,18.3,11.6,1.6,centimeters,0.11,kilograms,0.012,cubic feet,Standard-Size,0.55,0.0,0.005,2025-12,8.5,weeks,1.37,0.0,0.42,0.005,0.0069,0.0,GBP,0.0069,Others,N,N,0.0,--,0.13
B001Q77TI2,X0021O4AW5,"Ultra Pro 81181 3"" x 4"" Clear Thick 55PT Toploaders (25ct)",'EMA2',GB,10.8,8.2,5.5,centimeters,0.2,kilograms,0.0172,cubic feet,Standard-Size,0.52,0.0,0.0083,2025-12,8.5,weeks,1.37,0.0,0.35,0.0061,0.0114,0.0,GBP,0.0114,Others,N,N,0.0,--,0.03
B000FGECAI,X0021XOD1J,"Learning Resources Kanoodle Puzzle Game, Ages 7+, 3D Brain Teaser with 200 Challenges, Travel-Friendly STEM Toy. Christmas Gifts Idea",'EMA2',GB,13.9,10.5,2.7,centimeters,0.15,kilograms,0.0139,cubic feet,Standard-Size,0.06,0.0,4.0E-4,2025-12,8.5,weeks,1.37,0.0,0.03,4.0E-4,6.0E-4,0.0,GBP,6.0E-4,Others,N,N,0.0,--,0.03
B07J9JGZZV,X0022RICEN,Plaque Glo Plaque Disclosing Toothpaste and Torch System (Tropical),'EMA2',GB,18.0,5.0,2.4,centimeters,0.04,kilograms,0.0076,cubic feet,Standard-Size,0.13,0.0,7.0E-4,2025-12,8.5,weeks,1.37,0.0,0.1,7.0E-4,0.001,0.0,GBP,0.001,Others,N,N,0.0,--,0.03
B08MW8XMNQ,X0022RQT3T,Piksters Eco Charcoal 30 Floss Picks - Pack of 1,'EMA2',GB,9.6,6.6,1.9,centimeters,0.04,kilograms,0.0043,cubic feet,Standard-Size,1.0,0.0,0.0043,2025-12,8.5,weeks,1.37,0.0,1.0,0.0043,0.0058,0.0,GBP,0.0058,Others,N,N,0.0,--,0.0
B0073TTHBY,X0022WK51L,Casio Gents 43.00mm Quartz Watch with Black Analogue dial and Black Rubber Strap Strap MRW-200H-1BVES,'EMA2',GB,9.4,9.2,6.4,centimeters,0.1,kilograms,0.0195,cubic feet,Standard-Size,6.0,0.0,0.1173,2025-12,8.5,weeks,1.37,0.0,6.0,0.1173,0.1607,0.0,GBP,0.1607,Others,N,N,0.0,--,0.0
B002HY4YSQ,X0023ISNDV,Kitchen Devils Lifestyle Peeler Parer Knife 602001,'EMA2',GB,27.2,8.4,1.7,centimeters,0.06,kilograms,0.0137,cubic feet,Standard-Size,0.23,0.0,0.0027,2025-12,8.5,weeks,1.37,0.0,0.0,0.0,0.0036,0.0,GBP,0.0036,Others,N,N,0.0,--,0.03
B0D3JC45CK,X00245PSXV,"OtterBox Symmetry Folio Case for iPad Pro 11"" (M5/M4), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",'EMA2',GB,28.4,18.7,1.5,centimeters,0.37,kilograms,0.0281,cubic feet,Standard-Size,0.23,0.0,0.0064,2025-12,8.5,weeks,0.75,0.0,0.06,0.0018,0.0052,0.0,GBP,0.0052,shoes & bags,N,N,0.0,--,0.0
B08M52B4M5,X002595YRB,Moo Free Dairy Free Chocolate Buttons (25g),'EMA2',GB,12.0,8.7,1.4,centimeters,0.02,kilograms,0.0052,cubic feet,Standard-Size,10.0,0.0,0.0516,2025-12,8.5,weeks,1.37,0.0,10.0,0.0516,0.0707,0.0,GBP,0.0707,Others,N,N,0.0,--,0.0
B0001P15T4,X0025FSMDX,"Vitrex 10 2280 Grout Finisher, Blue",'EMA2',GB,16.9,6.9,0.7,centimeters,0.01,kilograms,0.0029,cubic feet,Standard-Size,3.16,0.0,0.0091,2025-12,8.5,weeks,1.37,0.0,3.16,0.0091,0.0125,0.0,GBP,0.0125,Others,N,N,0.0,--,0.0
B0CJ8TNZ67,X0025HM0ED,"LEXIBOOK, Disney Stitch, Nightlight alarm clock, Sounds and Melodies, LCD Backlit screen, Luminous, Snooze, Blue, RL800D",'EMA2',GB,20.1,15.1,10.3,centimeters,0.34,kilograms,0.1104,cubic feet,Standard-Size,1.94,0.0,0.1994,2025-12,8.5,weeks,1.37,0.0,1.81,0.1994,0.2732,0.0,GBP,0.2732,Others,N,N,0.0,--,0.13
B0073FT7FY,X0026L1SCN,TEPE INTERDENTAL Travel CASE,'EMA2',GB,11.1,9.5,1.9,centimeters,0.01,kilograms,0.0071,cubic feet,Standard-Size,0.03,0.0,2.0E-4,2025-12,8.5,weeks,1.37,0.0,0.03,2.0E-4,3.0E-4,0.0,GBP,3.0E-4,Others,N,N,0.0,--,0.0
B00ANP09LM,X0028A4RTD,"Easycook NS613R Easy Cook Polly Carbonate Non-Staining Microwave Sauce Pan and Lid, Red",'EMA2',GB,19.1,12.8,9.1,centimeters,0.12,kilograms,0.0786,cubic feet,Standard-Size,0.03,0.0,0.0025,2025-12,8.5,weeks,1.37,0.0,0.03,0.0025,0.0035,0.0,GBP,0.0035,Others,N,N,0.0,--,0.0
B00BWU7MNU,X0028GYIGT,"SPLAT Biocalcium Toothpaste, 100 ml",'EMA2',GB,18.2,5.1,3.9,centimeters,0.15,kilograms,0.0128,cubic feet,Standard-Size,1.0,0.0,0.0128,2025-12,8.5,weeks,1.37,0.0,1.0,0.0128,0.0175,0.0,GBP,0.0175,Others,N,N,0.0,--,0.0
B072YZPBJ3,X0028LVSAN,Funko Pop! Movies: Bride Of Chucky - Tiffany Valentine-Ray - 1/6 Odds for Rare Chase Variant - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Horror Fans,'EMA2',GB,16.0,13.8,11.8,centimeters,0.11,kilograms,0.092,cubic feet,Standard-Size,1.55,0.0,0.1425,2025-12,8.5,weeks,1.37,0.0,1.55,0.1425,0.1952,0.0,GBP,0.1952,Others,N,N,0.0,--,0.0
B00000IU72,X0028LVUDD,"BRIO 33344 Mechanical Switches Wooden Train Track for Kids Age 3 Years Up - Compatible with all BRIO Railway Sets & Accessories, Multicoloured",'EMA2',GB,19.3,9.6,2.9,centimeters,0.16,kilograms,0.019,cubic feet,Standard-Size,4.0,0.0,0.0759,2025-12,8.5,weeks,1.37,0.0,4.0,0.0759,0.104,0.0,GBP,0.104,Others,N,N,0.0,--,0.0
B086ZD7MG6,X00293G0VR,Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland,'EMA2',GB,15.0,6.0,1.4,centimeters,0.03,kilograms,0.0044,cubic feet,Standard-Size,0.52,0.0,0.0022,2025-12,8.5,weeks,1.37,0.0,0.35,0.0016,0.0029,0.0,GBP,0.0029,Others,N,N,0.0,--,0.03
B093FQYQJH,X00293I5FB,"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland",'EMA2',GB,22.4,5.9,2.4,centimeters,0.03,kilograms,0.0112,cubic feet,Standard-Size,0.35,0.0,0.004,2025-12,8.5,weeks,1.37,0.0,0.03,4.0E-4,0.0054,0.0,GBP,0.0054,Others,N,N,0.0,--,0.0
B001OXH0X2,X00298OQXB,"Solvite SLVTHRIFT Wallpaper & Border Paste, Set of 1",'EMA2',GB,21.7,10.8,2.6,centimeters,0.07,kilograms,0.0215,cubic feet,Standard-Size,9.0,0.0,0.1937,2025-12,8.5,weeks,1.37,0.0,9.0,0.1937,0.2653,0.0,GBP,0.2653,Others,N,N,0.0,--,0.0
B003VTZAM0,X00298OTDN,"Minky Metallic Reflector Ironing Board Cover, Extra Large",'EMA2',GB,24.0,19.6,5.0,centimeters,0.15,kilograms,0.0831,cubic feet,Standard-Size,2.23,0.0,0.1849,2025-12,8.5,weeks,1.37,0.0,2.23,0.1849,0.2533,0.0,GBP,0.2533,Others,N,N,0.0,--,0.0
B08P63MSS9,X0029FLX21,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,'EMA2',GB,13.8,8.5,3.9,centimeters,0.19,kilograms,0.0162,cubic feet,Standard-Size,1.0,0.0,0.0162,2025-12,8.5,weeks,1.37,0.0,1.0,0.0162,0.0221,0.0,GBP,0.0221,Others,N,N,0.0,--,0.0
B08WPCW7TH,X0029FM4IN,"Moo Free White Chocolate Bars - Dairy Free, Gluten Free & Vegan (20g)",'EMA2',GB,14.0,4.0,0.5,centimeters,0.02,kilograms,0.001,cubic feet,Standard-Size,2.0,0.0,0.002,2025-12,8.5,weeks,1.37,0.0,2.0,0.002,0.0027,0.0,GBP,0.0027,Others,N,N,0.0,--,0.0
9188805646,X0029FM6EP,"Free League Publishing MÖRK Borg (Fantasy OSR RPG, Hardback, Full Color",'EMA2',GB,21.7,15.6,1.4,centimeters,0.39,kilograms,0.0167,cubic feet,Standard-Size,0.71,0.0,0.0119,2025-12,8.5,weeks,1.37,0.0,0.58,0.0097,0.0163,0.0,GBP,0.0163,Others,N,N,0.0,--,0.0
B0C9LJNJWZ,X0029NJZVJ,"LEXIBOOK, Barbie, Educational and Bilingual Laptop in English/French, Toy for children with 124 activities to learn, play games and music, Pink, JC598BBi1",'EMA2',GB,34.7,27.3,5.6,centimeters,0.82,kilograms,0.1873,cubic feet,Standard-Size,3.0,0.0,0.562,2025-12,8.5,weeks,1.37,0.0,3.0,0.562,0.7703,0.0,GBP,0.7703,Others,N,N,0.0,--,0.0
B0D6W9DZX4,X0029PJ5CV,"OtterBox Symmetry Folio Case for iPad 10th gen 2022, iPad 11th gen 2025 (A16), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",'EMA2',GB,28.2,19.4,1.9,centimeters,0.42,kilograms,0.0367,cubic feet,Standard-Size,0.13,0.0,0.0047,2025-12,8.5,weeks,0.75,0.0,0.0,0.0,0.0039,0.0,GBP,0.0039,shoes & bags,N,N,0.0,--,0.0
B004GFPFBO,X0029XG251,Funko POP! Movies : Freddy Krueger - Nightmare on Elm Street - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors,'EMA2',GB,16.1,11.6,8.9,centimeters,0.17,kilograms,0.0587,cubic feet,Standard-Size,2.0,0.0,0.1174,2025-12,8.5,weeks,1.37,0.0,2.0,0.1174,0.1608,0.0,GBP,0.1608,Others,N,N,0.0,--,0.0
B0897VHKW6,X002AQ3LX3,Hilltop Maple Syrup - Very Dark Late Harvest - Squeezy Bottle - 230g,'EMA2',GB,12.0,6.8,4.0,centimeters,0.28,kilograms,0.0115,cubic feet,Standard-Size,0.39,0.0,0.0045,2025-12,8.5,weeks,1.37,0.0,0.39,0.0045,0.0061,0.0,GBP,0.0061,Others,N,N,0.0,--,0.0
B09NQD4S5N,X002AS6LUL,"The Army Painter Speedpaint Zealot Yellow 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",'EMA2',GB,7.2,2.4,2.2,centimeters,0.04,kilograms,0.0013,cubic feet,Standard-Size,3.0,0.0,0.004,2025-12,8.5,weeks,1.37,0.0,3.0,0.004,0.0055,0.0,GBP,0.0055,Others,N,N,0.0,--,0.0
B09NQCV872,X002ASB2SR,"The Army Painter Speedpaint Sand Golem 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",'EMA2',GB,7.1,2.3,2.0,centimeters,0.03,kilograms,0.0012,cubic feet,Standard-Size,4.0,0.0,0.0046,2025-12,8.5,weeks,1.37,0.0,4.0,0.0046,0.0063,0.0,GBP,0.0063,Others,N,N,0.0,--,0.0
B06XXDNH1P,X002ASBMFZ,Dragon Shield ART11105 White (60) Matte Japanese Size Sleeves 60pk,'EMA2',GB,9.4,6.8,2.7,centimeters,0.08,kilograms,0.0061,cubic feet,Standard-Size,3.35,0.0,0.0195,2025-12,8.5,weeks,1.37,0.0,3.19,0.0195,0.0267,0.0,GBP,0.0267,Others,N,N,0.0,--,0.16
B0CG234KW1,X002B7TIKL,Snackles Small Sized 14 cm by ZURU Cuddly Squishy Comfort Plush with License Snack Brand Accessory (Random Assortment),'EMA2',GB,23.1,16.7,12.0,centimeters,0.2,kilograms,0.1635,cubic feet,Standard-Size,1.42,0.0,0.2268,2025-12,8.5,weeks,1.37,0.0,1.39,0.2268,0.3107,0.0,GBP,0.3107,Others,N,N,0.0,--,0.03
B09445GL1C,X002BA017H,"Price's - Time for You Large Jar Candle - Sweet, Delicious Fragrance - Long Lasting Scent - Up to 100 Hour Burn Time - Ideal for All Occasions",'EMA2',GB,23.2,16.6,11.9,centimeters,1.01,kilograms,0.1618,cubic feet,Standard-Size,3.0,0.0,0.4855,2025-12,8.5,weeks,1.37,0.0,3.0,0.4855,0.6652,0.0,GBP,0.6652,Others,N,N,0.0,--,0.0
B07F1MFWV1,X002BG3AK1,"Skinny Food Co Salted Caramel Zero Calorie Syrup 425ml - Sugar Free Salted Caramel Syrup For Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Caramel Syrup - Salted Caramel Syrup",'EMA2',GB,16.4,9.0,5.4,centimeters,0.47,kilograms,0.0281,cubic feet,Standard-Size,1.0,0.0,0.0281,2025-12,8.5,weeks,1.37,0.0,1.0,0.0281,0.0386,0.0,GBP,0.0386,Others,N,N,0.0,--,0.0
B0B2RBG672,X002BPWC29,"Salt of the Earth - Natural Deodorant Roll on Refill - x7 Uses - Amber & Sandalwood - 100% Natural Origin Ingredients - Vegan - Suitable for Men, Women & Children - 525ml",'EMA2',GB,22.2,7.3,6.9,centimeters,0.56,kilograms,0.0395,cubic feet,Standard-Size,1.0,0.0,0.0395,2025-12,8.5,weeks,1.37,0.0,1.0,0.0395,0.0541,0.0,GBP,0.0541,Others,N,N,0.0,--,0.0
B07H2WXMDJ,X002C5IRB3,"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK",'EMA2',GB,16.3,9.0,5.4,centimeters,0.47,kilograms,0.028,cubic feet,Standard-Size,2.0,0.0,0.056,2025-12,8.5,weeks,1.37,0.0,0.77,0.0217,0.0767,0.0,GBP,0.0767,Others,N,N,0.0,--,0.0
B002BX8ZFG,X002DZYN47,"Fackelmann OPAL Pizza Wheel, Pizza Cutter & Slicer, Super Sharp Blade, Stainless Steel, 18.5x5x1.2cm, Silver",'EMA2',GB,17.2,11.9,1.5,centimeters,0.07,kilograms,0.0108,cubic feet,Standard-Size,1.0,0.0,0.0108,2025-12,8.5,weeks,1.37,0.0,1.0,0.0108,0.0149,0.0,GBP,0.0149,Others,N,N,0.0,--,0.0
B08L3FB3G2,X002F5T589,Ultimate Guard Katana Sleeves Japanese Size Black (60),'EMA2',GB,9.7,6.71,1.91,centimeters,0.07,kilograms,0.0044,cubic feet,Standard-Size,0.94,0.0,0.0041,2025-12,8.5,weeks,1.37,0.0,0.94,0.0041,0.0056,0.0,GBP,0.0056,Others,N,N,0.0,--,0.0
B07RZBBG14,X002F5VV0T,"Dragon Shield AT-13201 Standard Size Perfect Fit Sealable (100 Sleeves), clear",'EMA2',GB,24.7,8.5,1.2,centimeters,0.08,kilograms,0.0089,cubic feet,Standard-Size,4.29,0.0,0.0379,2025-12,8.5,weeks,0.75,0.0,4.26,0.0379,0.0309,0.0,GBP,0.0309,shoes & bags,N,N,0.0,--,0.03
B00WI8O0RG,X001YC1PPF,100 Ultra Pro Card Protector Sleeves: Pro-Matte - 66 x 91 mm,'EMA4',GB,14.2,11.6,1.8,centimeters,0.11,kilograms,0.0105,cubic feet,Standard-Size,22.39,0.0,0.2331,2025-12,8.5,weeks,1.37,0.0,22.26,0.2331,0.3193,0.0,GBP,0.3193,Others,N,N,0.0,--,0.13
B007R2ICTK,X002057DE7,"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106)",'EMA4',GB,14.0,4.2,2.4,centimeters,0.06,kilograms,0.005,cubic feet,Standard-Size,31.03,0.0,0.1535,2025-12,--,--,1.18,0.0,0.0,0.0,0.0,0.0,GBP,0.1838,Others,N,N,0.0,--,0.23
B010E25DI2,X0021K11U3,100 Ultra Pro Card Protector Sleeves: Pro-Matte - 66 x 91 mm,'EMA4',GB,18.3,11.6,1.6,centimeters,0.11,kilograms,0.012,cubic feet,Standard-Size,0.55,0.0,0.0066,2025-12,8.5,weeks,1.37,0.0,0.55,0.0066,0.009,0.0,GBP,0.009,Others,N,N,0.0,--,0.0
B01CKK8CU2,X0021K3PG1,5 Ultra Pro 130pt Magnetic One Touch Card Holders (5 Total) 81721 - Fits Cards Up to 130 Point in Thickness,'EMA4',GB,22.3,11.7,2.1,centimeters,0.32,kilograms,0.0193,cubic feet,Standard-Size,10.48,0.0,0.2022,2025-12,8.5,weeks,1.37,0.0,10.45,0.2022,0.2771,0.0,GBP,0.2771,Others,N,N,0.0,--,0.03
B001Q77TI2,X0021O4AW5,"Ultra Pro 81181 3"" x 4"" Clear Thick 55PT Toploaders (25ct)",'EMA4',GB,10.8,8.2,5.5,centimeters,0.2,kilograms,0.0172,cubic feet,Standard-Size,1.74,0.0,0.03,2025-12,8.5,weeks,1.37,0.0,1.42,0.0244,0.041,0.0,GBP,0.041,Others,N,N,0.0,--,0.0
