event_id,event_date,sku,asin,fnsku,event_type,quantity,disposition,reason_code,country,fulfillment_center,reconciled_qty,unreconciled_qty,source_report,ingested_at
,2026-02-28T00:00:00+0000,RW-AZK6-O4M2,B00F4LA0K0,X0028A4KS1,Shipments,-1,SELLABLE,,GB,BRS2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,Shipments,-2,SELLABLE,,GB,EMA1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,Z7-26PV-O9LR,B07J9JGZZV,X0022RICEN,Shipments,-1,SELLABLE,,GB,BRS2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,Z7-26PV-O9LR,B07J9JGZZV,X0022RICEN,Shipments,-1,SELLABLE,,GB,BRS2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,WX-L5UA-UB1Q,B007R2ICTK,X002057DE7,WhseTransfers,1,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,WX-L5UA-UB1Q,B007R2ICTK,X002057DE7,WhseTransfers,-1,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,WX-L5UA-UB1Q,B007R2ICTK,X002057DE7,WhseTransfers,1,SELLABLE,,GB,LCY2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-28T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,LP-QMNJ-J49G,B0CL5DHG37,X002HW222L,Shipments,-1,SELLABLE,,GB,EMA2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,0G-JB6S-PN34,B07H2WXMDJ,X002C5IRB3,Shipments,-1,SELLABLE,,GB,LTN4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,RW-AZK6-O4M2,B00F4LA0K0,X0028A4KS1,Shipments,-1,SELLABLE,,GB,LTN4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,RW-AZK6-O4M2,B00F4LA0K0,X0028A4KS1,Shipments,-1,SELLABLE,,GB,LCY2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,AF-KIHX-ANYY,B0001P15T4,X0025FSMDX,Shipments,-2,SELLABLE,,GB,BRS1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-2,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-5,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-2,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
FBA15LGYBY8L,2026-02-27T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Receipts,250,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,Z7-26PV-O9LR,B07J9JGZZV,X0022RICEN,Shipments,-1,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
20016838572234,2026-02-27T00:00:00+0000,XH-0LAE-FQO5,B00AOES9GE,X00206JNTT,Adjustments,1,SELLABLE,N,GB,MME2,1,0,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,XH-0LAE-FQO5,B00AOES9GE,X00206JNTT,Shipments,-1,SELLABLE,,GB,BRS2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-27T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,CustomerReturns,1,SELLABLE,,GB,CWL1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,RI-VSUS-0YTD,B08MVGD2ND,X002EE4EKP,Shipments,-2,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,D0-C7C0-H6LN,B07F1MFWV1,X002BG3AK1,Shipments,-1,SELLABLE,,GB,EMA4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,LR-7GM6-1RCH,B08MQB42B3,X0029NJ5DH,Shipments,-1,SELLABLE,,GB,LCY2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,2G-AYBQ-TUQG,B002KFZKZ8,X0028QJ2XX,Shipments,-1,SELLABLE,,GB,MAN2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-3,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,Z7-26PV-O9LR,B07J9JGZZV,X0022RICEN,Shipments,-1,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,Z7-26PV-O9LR,B07J9JGZZV,X0022RICEN,Shipments,-1,SELLABLE,,GB,BRS2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,4U-9ZL6-9G0Y,B07C8QSSR2,X00208LBW9,Shipments,-1,SELLABLE,,GB,DSA6,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,WX-L5UA-UB1Q,B007R2ICTK,X002057DE7,WhseTransfers,-1,SELLABLE,,GB,EDI4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-26T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,VU-8KRA-QP5M,B0BNLWBLMV,X002C8KRMR,Shipments,-1,SELLABLE,,GB,EMA4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,D8-1A3E-I37F,B001ET78RY,X002AQ0W1H,Shipments,-1,SELLABLE,,GB,BRS2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,ZT-QPY3-P24I,B0D3JBBGSB,X0029PJW0L,Shipments,-1,SELLABLE,,GB,MAN3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,LR-7GM6-1RCH,B08MQB42B3,X0029NJ5DH,Shipments,-1,SELLABLE,,GB,LCY2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,LR-7GM6-1RCH,B08MQB42B3,X0029NJ5DH,Shipments,-1,SELLABLE,,GB,LCY2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,9X-HL62-83C7,B00BEUFYE2,X00298I7JF,Shipments,-1,SELLABLE,,GB,DSA6,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
20015942727534,2026-02-25T00:00:00+0000,NN-TSZ1-X2RD,B093FQYQJH,X00293I5FB,Adjustments,-1,SELLABLE,M,GB,BRS1,1,0,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,2G-AYBQ-TUQG,B002KFZKZ8,X0028QJ2XX,Shipments,-1,SELLABLE,,GB,MAN2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-2,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-3,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-2,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-4,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,WX-L5UA-UB1Q,B007R2ICTK,X002057DE7,CustomerReturns,1,SELLABLE,,GB,EDI4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-2,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-25T00:00:00+0000,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-24T00:00:00+0000,GH-PONH-K4WQ,B08L3FB3G2,X002F5T589,VendorReturns,-1,CUSTOMER_DAMAGED,,GB,EDI4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-24T00:00:00+0000,VU-8KRA-QP5M,B0BNLWBLMV,X002C8KRMR,Shipments,-1,SELLABLE,,GB,EMA4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-24T00:00:00+0000,D0-C7C0-H6LN,B07F1MFWV1,X002BG3AK1,Shipments,-1,SELLABLE,,GB,MME1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-24T00:00:00+0000,D0-C7C0-H6LN,B07F1MFWV1,X002BG3AK1,Shipments,-1,SELLABLE,,GB,EMA2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-02-24T00:00:00+0000,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
