Order number_norm,sales,ship_x,promo_x,sb_total,Order ID,price,ship_y,gift,promo_y,our_total,diff
026-2317466-0679506,9.49,0.0,0.0,9.49,026-2317466-0679506,9.49,0.0,0.0,0.0,9.49,0.0
026-2329144-1312333,3.0,0.0,0.0,3.0,026-2329144-1312333,3.0,0.0,0.0,0.0,3.0,0.0
026-2339052-3720363,6.62,0.0,0.0,6.62,026-2339052-3720363,6.62,0.0,0.0,0.0,6.62,0.0
026-2349205-3699538,7.28,0.0,0.0,7.28,026-2349205-3699538,7.28,0.0,0.0,0.0,7.28,0.0
026-2356951-7485905,8.02,0.0,0.0,8.02,026-2356951-7485905,8.02,0.0,0.0,0.0,8.02,0.0
026-2365796-7499508,7.02,0.0,0.0,7.02,026-2365796-7499508,7.02,0.0,0.0,0.0,7.02,0.0
026-2374438-7094703,9.96,0.0,0.0,9.96,026-2374438-7094703,9.96,0.0,0.0,0.0,9.96,0.0
026-2388997-2609155,7.93,0.0,0.0,7.93,026-2388997-2609155,7.93,0.0,0.0,0.0,7.93,0.0
026-2408510-6589956,9.99,0.0,0.0,9.99,026-2408510-6589956,9.99,0.0,0.0,0.0,9.99,0.0
026-2440566-3762742,8.71,0.0,0.0,8.71,026-2440566-3762742,8.71,0.0,0.0,0.0,8.71,0.0
026-2444204-7177923,23.97,0.0,0.0,23.97,026-2444204-7177923,23.97,0.0,0.0,0.0,23.97,0.0
026-2472904-8127505,10.99,0.0,0.0,10.99,026-2472904-8127505,10.99,0.0,0.0,0.0,10.99,0.0
026-2474630-3252303,23.7,0.0,0.0,23.7,026-2474630-3252303,23.7,0.0,0.0,0.0,23.7,0.0
026-2482413-6563546,15.8,0.0,0.0,15.8,026-2482413-6563546,7.9,0.0,0.0,0.0,7.9,-7.9
026-2482921-0521904,8.2,0.0,0.0,8.2,026-2482921-0521904,8.2,0.0,0.0,0.0,8.2,0.0
026-2501126-0725907,5.87,0.0,0.0,5.87,026-2501126-0725907,5.87,0.0,0.0,0.0,5.87,0.0
026-2529333-2134758,8.67,0.0,0.0,8.67,026-2529333-2134758,8.67,0.0,0.0,0.0,8.67,0.0
026-2538495-2571563,5.65,0.0,0.0,5.65,026-2538495-2571563,5.65,0.0,0.0,0.0,5.65,0.0
026-2545569-0932300,5.01,0.0,0.0,5.01,026-2545569-0932300,5.01,0.0,0.0,0.0,5.01,0.0
026-2566539-3894716,7.02,0.0,0.0,7.02,026-2566539-3894716,7.02,0.2,0.0,0.0,7.22,0.2
026-2583937-0325139,29.93,0.0,0.0,29.93,026-2583937-0325139,29.93,0.0,0.0,0.0,29.93,0.0
026-2620947-8933965,5.77,0.0,0.0,5.77,026-2620947-8933965,5.77,0.0,0.0,0.0,5.77,0.0
026-2623304-4301159,8.67,0.0,0.0,8.67,026-2623304-4301159,8.67,0.5,0.0,0.0,9.17,0.5
026-2642052-6213963,6.38,0.0,0.0,6.38,026-2642052-6213963,6.38,0.0,0.0,0.0,6.38,0.0
026-2645719-0082719,4.34,0.0,0.0,4.34,026-2645719-0082719,4.34,0.0,0.0,0.0,4.34,0.0
026-2650981-8928311,5.28,0.0,0.0,5.28,026-2650981-8928311,5.28,0.0,0.0,0.0,5.28,0.0
026-2653923-0997114,2.97,0.0,0.0,2.97,026-2653923-0997114,2.97,0.0,0.0,0.0,2.97,0.0
026-2689098-1215541,6.95,0.0,0.0,6.95,026-2689098-1215541,6.95,0.0,0.0,0.0,6.95,0.0
026-2698040-1579525,6.8,0.0,0.0,6.8,026-2698040-1579525,6.8,0.0,0.0,0.0,6.8,0.0
026-2726521-6164326,9.18,0.0,0.0,9.18,026-2726521-6164326,9.18,0.0,0.0,0.0,9.18,0.0
026-2731550-1321940,9.49,0.0,0.0,9.49,026-2731550-1321940,9.49,0.0,0.0,0.0,9.49,0.0
026-2756963-1915524,8.99,0.0,0.0,8.99,026-2756963-1915524,8.99,0.0,0.0,0.0,8.99,0.0
026-2780950-1717146,5.03,0.0,0.0,5.03,026-2780950-1717146,5.03,0.0,0.0,0.0,5.03,0.0
026-2813505-3274734,5.98,0.0,0.0,5.98,026-2813505-3274734,5.98,0.0,0.0,0.0,5.98,0.0
026-2829601-3827565,12.03,0.0,0.0,12.03,026-2829601-3827565,12.03,0.0,0.0,0.0,12.03,0.0
026-2835431-4003514,3.0,0.0,0.0,3.0,026-2835431-4003514,3.0,0.0,0.0,0.0,3.0,0.0
026-2836477-2882745,9.95,-1.04,0.0,8.91,026-2836477-2882745,8.7,1.25,0.0,0.0,9.95,1.04
026-2846798-0530722,5.02,0.0,0.0,5.02,026-2846798-0530722,5.02,0.0,0.0,0.0,5.02,0.0
026-2849872-2693933,10.99,0.0,0.0,10.99,026-2849872-2693933,10.99,0.0,0.0,0.0,10.99,0.0
026-2862151-0505119,4.34,0.0,0.0,4.34,026-2862151-0505119,4.34,0.0,0.0,0.0,4.34,0.0
026-2870341-9494737,5.98,0.0,0.0,5.98,026-2870341-9494737,5.98,0.0,0.0,0.0,5.98,0.0
026-2871871-0735554,6.97,0.0,0.0,6.97,026-2871871-0735554,6.97,0.0,0.0,0.0,6.97,0.0
026-2880601-3008345,9.18,0.0,0.0,9.18,026-2880601-3008345,9.18,0.0,0.0,0.0,9.18,0.0
026-2890330-1783506,8.57,0.0,0.0,8.57,026-2890330-1783506,8.57,0.0,0.0,0.0,8.57,0.0
026-2900379-6816340,5.65,0.0,0.0,5.65,026-2900379-6816340,5.65,0.0,0.0,0.0,5.65,0.0
026-2926886-7153925,5.08,0.0,0.0,5.08,026-2926886-7153925,5.08,0.0,0.0,0.0,5.08,0.0
026-2935454-8939550,14.99,0.0,0.0,14.99,026-2935454-8939550,14.99,0.0,0.0,0.0,14.99,0.0
026-2938421-4987539,6.2,0.0,0.0,6.2,026-2938421-4987539,6.2,0.0,0.0,0.0,6.2,0.0
026-2948198-2920303,3.0,0.0,0.0,3.0,026-2948198-2920303,3.0,0.0,0.0,0.0,3.0,0.0
026-2952249-6497943,4.34,0.0,0.0,4.34,026-2952249-6497943,4.34,0.0,0.0,0.0,4.34,0.0
026-2958808-4333136,5.97,0.0,0.0,5.97,026-2958808-4333136,5.97,0.0,0.0,0.0,5.97,0.0
026-2964209-6127537,5.94,0.0,0.0,5.94,026-2964209-6127537,5.94,0.0,0.0,0.0,5.94,0.0
026-2975432-0635524,13.61,-1.38,0.0,12.23,026-2975432-0635524,11.95,1.66,0.0,0.0,13.61,1.38
026-2979166-0228356,27.2,0.0,0.0,27.2,026-2979166-0228356,27.2,0.0,0.0,0.0,27.2,0.0
026-2981373-2900324,5.98,0.0,0.0,5.98,026-2981373-2900324,5.98,0.0,0.0,0.0,5.98,0.0
026-2982107-8712356,8.02,0.0,0.0,8.02,026-2982107-8712356,8.02,0.0,0.0,0.0,8.02,0.0
026-2983157-9678709,13.86,0.0,0.0,13.86,026-2983157-9678709,13.86,0.0,0.0,0.0,13.86,0.0
026-2985153-6623554,8.94,0.0,0.0,8.94,026-2985153-6623554,8.94,0.0,0.0,0.0,8.94,0.0
026-3002970-9481927,9.27,0.0,0.0,9.27,026-3002970-9481927,9.27,0.0,0.0,0.0,9.27,0.0
026-3038081-7526719,5.23,0.0,0.0,5.23,026-3038081-7526719,5.23,0.0,0.0,0.0,5.23,0.0
026-3043342-8592360,8.17,0.0,0.0,8.17,026-3043342-8592360,8.17,0.0,0.0,0.0,8.17,0.0
026-3048070-8918766,3.96,0.0,0.0,3.96,026-3048070-8918766,3.96,0.0,0.0,0.0,3.96,0.0
026-3051641-6106768,8.85,0.0,0.0,8.85,026-3051641-6106768,8.85,0.0,0.0,0.0,8.85,0.0
026-3062289-9282726,6.8,0.0,0.0,6.8,026-3062289-9282726,6.8,0.0,0.0,0.0,6.8,0.0
026-3062973-2281931,6.2,0.0,0.0,6.2,026-3062973-2281931,6.2,0.0,0.0,0.0,6.2,0.0
026-3066977-6699534,7.54,0.0,0.0,7.54,026-3066977-6699534,7.54,0.0,0.0,0.0,7.54,0.0
026-3079237-5670748,29.93,0.0,0.0,29.93,026-3079237-5670748,29.93,0.0,0.0,0.0,29.93,0.0
026-3087185-1683507,8.27,0.0,0.0,8.27,026-3087185-1683507,8.27,0.0,0.0,0.0,8.27,0.0
026-3090011-2729103,8.17,0.0,0.0,8.17,026-3090011-2729103,8.17,0.0,0.0,0.0,8.17,0.0
026-3103371-9724327,43.98,-4.15,0.0,39.83,026-3103371-9724327,38.99,4.99,0.0,0.0,43.980000000000004,4.15
026-3117230-3738729,8.11,0.0,0.0,8.11,026-3117230-3738729,8.11,0.0,0.0,0.0,8.11,0.0
026-3118734-0005916,11.98,0.0,0.0,11.98,026-3118734-0005916,11.98,0.0,0.0,0.0,11.98,0.0
026-3120625-6017951,7.2,0.0,0.0,7.2,026-3120625-6017951,7.2,0.0,0.0,0.0,7.2,0.0
026-3128342-2453941,50.94,0.0,0.0,50.94,026-3128342-2453941,50.94,0.0,0.0,0.0,50.94,0.0
026-3133013-3296316,2.97,0.0,0.0,2.97,026-3133013-3296316,2.97,0.5,0.0,0.0,3.47,0.5
026-3137523-5977958,10.99,0.0,0.0,10.99,026-3137523-5977958,10.99,0.0,0.0,0.0,10.99,0.0
026-3142743-1629926,7.99,0.0,0.0,7.99,026-3142743-1629926,7.99,0.0,0.0,0.0,7.99,0.0
026-3143916-6115539,2.97,0.0,0.0,2.97,026-3143916-6115539,2.97,0.0,0.0,0.0,2.97,0.0
026-3163351-2600366,6.2,0.0,0.0,6.2,026-3163351-2600366,6.2,0.0,0.0,0.0,6.2,0.0
026-3174543-3586769,7.94,0.0,0.0,7.94,026-3174543-3586769,7.94,0.0,0.0,0.0,7.94,0.0
026-3183982-9546700,5.98,0.0,0.0,5.98,026-3183982-9546700,5.98,0.0,0.0,0.0,5.98,0.0
026-3199105-1319561,10.99,0.0,0.0,10.99,026-3199105-1319561,10.99,0.0,0.0,0.0,10.99,0.0
026-3207553-1614764,8.91,0.0,0.0,8.91,026-3207553-1614764,8.91,0.0,0.0,0.0,8.91,0.0
026-3241016-4662717,3.0,0.0,0.0,3.0,026-3241016-4662717,3.0,0.0,0.0,0.0,3.0,0.0
026-3263960-6942750,5.65,0.0,0.0,5.65,026-3263960-6942750,5.65,0.0,0.0,0.0,5.65,0.0
026-3267521-6780317,22.6,0.0,0.0,22.6,026-3267521-6780317,22.6,0.0,0.0,0.0,22.6,0.0
026-3268290-7904310,8.98,0.0,0.0,8.98,026-3268290-7904310,8.98,0.0,0.0,0.0,8.98,0.0
026-3269254-4179545,2.97,0.0,0.0,2.97,026-3269254-4179545,2.97,0.0,0.0,0.0,2.97,0.0
026-3291823-1226767,27.0,0.0,0.0,27.0,026-3291823-1226767,27.0,0.0,0.0,0.0,27.0,0.0
026-3293359-5197950,8.99,0.0,0.0,8.99,026-3293359-5197950,8.99,0.0,0.0,0.0,8.99,0.0
026-3319511-8232345,6.6,0.0,0.0,6.6,026-3319511-8232345,6.6,0.0,0.0,0.0,6.6,0.0
026-3327709-5284343,14.2,0.0,0.0,14.2,026-3327709-5284343,14.2,0.31,0.0,0.0,14.51,0.31
026-3340214-2178744,8.34,0.0,0.0,8.34,026-3340214-2178744,8.34,0.0,0.0,0.0,8.34,0.0
026-3345244-5645942,6.2,0.0,0.0,6.2,026-3345244-5645942,6.2,0.0,0.0,0.0,6.2,0.0
026-3345571-3215525,10.99,0.0,0.0,10.99,026-3345571-3215525,10.99,0.0,0.0,0.0,10.99,0.0
026-3349853-1165964,11.95,0.0,0.0,11.95,026-3349853-1165964,11.95,0.0,0.0,0.0,11.95,0.0
026-3350964-7456362,12.4,0.0,0.0,12.4,026-3350964-7456362,12.4,0.0,0.0,0.0,12.4,0.0
026-3367740-4891504,6.8,0.0,0.0,6.8,026-3367740-4891504,6.8,0.0,0.0,0.0,6.8,0.0
026-3376515-7979560,10.99,0.0,0.0,10.99,026-3376515-7979560,10.99,0.0,0.0,0.0,10.99,0.0
026-3390926-6361147,3.0,0.0,0.0,3.0,026-3390926-6361147,3.0,0.0,0.0,0.0,3.0,0.0
026-3392505-6351522,5.59,0.0,0.0,5.59,026-3392505-6351522,5.59,0.0,0.0,0.0,5.59,0.0
026-3403796-9547565,5.88,0.0,0.0,5.88,026-3403796-9547565,5.88,0.0,0.0,0.0,5.88,0.0
026-3404987-2786733,8.7,0.0,0.0,8.7,026-3404987-2786733,8.7,0.0,0.0,0.0,8.7,0.0
026-3412524-4917932,10.99,0.0,0.0,10.99,026-3412524-4917932,10.99,0.0,0.0,0.0,10.99,0.0
026-3416213-8447542,6.8,0.0,0.0,6.8,026-3416213-8447542,6.8,0.0,0.0,0.0,6.8,0.0
026-3438536-0130745,13.99,0.0,0.0,13.99,026-3438536-0130745,13.99,0.0,0.0,0.0,13.99,0.0
026-3439976-5524369,11.98,0.0,0.0,11.98,026-3439976-5524369,11.98,0.0,0.0,0.0,11.98,0.0
026-3447841-7564328,5.87,0.0,0.0,5.87,026-3447841-7564328,5.87,0.0,0.0,0.0,5.87,0.0
026-3449251-7757950,8.72,0.0,0.0,8.72,026-3449251-7757950,8.72,0.0,0.0,0.0,8.72,0.0
026-3456757-6738722,8.1,0.0,0.0,8.1,026-3456757-6738722,8.1,0.0,0.0,0.0,8.1,0.0
026-3457103-6425155,7.97,0.0,0.0,7.97,026-3457103-6425155,7.97,0.0,0.0,0.0,7.97,0.0
026-3458970-3364367,27.68,0.0,0.0,27.68,026-3458970-3364367,27.68,0.0,0.0,0.0,27.68,0.0
026-3464775-1201923,11.89,0.0,0.0,11.89,026-3464775-1201923,11.89,0.0,0.0,0.0,11.89,0.0
026-3466571-2255568,6.09,0.0,0.0,6.09,026-3466571-2255568,6.09,0.0,0.0,0.0,6.09,0.0
026-3470996-7673941,8.44,-2.08,0.0,6.359999999999999,026-3470996-7673941,5.94,2.5,0.0,0.0,8.440000000000001,2.08
026-3482627-8372338,45.46,0.0,0.0,45.46,026-3482627-8372338,45.46,0.0,0.0,0.0,45.46,0.0
026-3484915-5415566,18.93,0.0,0.0,18.93,026-3484915-5415566,18.93,0.0,0.0,0.0,18.93,0.0
026-3487909-8160316,4.0,0.0,0.0,4.0,026-3487909-8160316,4.0,0.0,0.0,0.0,4.0,0.0
026-3488345-2203507,8.99,0.0,0.0,8.99,026-3488345-2203507,8.99,0.0,0.0,0.0,8.99,0.0
026-3494018-6437167,7.15,0.0,0.0,7.15,026-3494018-6437167,7.15,0.0,0.0,0.0,7.15,0.0
026-3506896-4045912,39.0,0.0,0.0,39.0,026-3506896-4045912,39.0,0.0,0.0,0.0,39.0,0.0
026-3528095-8763534,6.44,0.0,0.0,6.44,026-3528095-8763534,6.44,0.0,0.0,0.0,6.44,0.0
026-3562625-9039551,10.99,0.0,0.0,10.99,026-3562625-9039551,10.99,0.0,0.0,0.0,10.99,0.0
026-3570230-6612342,5.68,0.0,0.0,5.68,026-3570230-6612342,5.68,0.4,0.0,0.0,6.08,0.4
026-3571017-4657109,10.99,0.0,0.0,10.99,026-3571017-4657109,10.99,0.0,0.0,0.0,10.99,0.0
026-3594479-2505962,10.99,0.0,0.0,10.99,026-3594479-2505962,10.99,0.0,0.0,0.0,10.99,0.0
026-3594505-3711537,6.8,0.0,0.0,6.8,026-3594505-3711537,6.8,0.0,0.0,0.0,6.8,0.0
026-3595043-2209118,39.99,0.0,0.0,39.99,026-3595043-2209118,39.99,0.0,0.0,0.0,39.99,0.0
026-3598891-4984311,7.9,0.0,0.0,7.9,026-3598891-4984311,7.9,0.0,0.0,0.0,7.9,0.0
026-3606220-8736327,14.11,0.0,0.0,14.11,026-3606220-8736327,14.11,0.0,0.0,0.0,14.11,0.0
026-3621102-9953947,14.99,0.0,0.0,14.99,026-3621102-9953947,14.99,0.0,0.0,0.0,14.99,0.0
026-3622640-6201967,2.97,0.0,0.0,2.97,026-3622640-6201967,2.97,0.0,0.0,0.0,2.97,0.0
026-3627164-9187524,5.2,0.0,0.0,5.2,026-3627164-9187524,5.2,0.0,0.0,0.0,5.2,0.0
026-3645331-2365903,5.77,0.0,0.0,5.77,026-3645331-2365903,5.77,0.0,0.0,0.0,5.77,0.0
026-3648330-8053165,12.99,0.0,0.0,12.99,026-3648330-8053165,12.99,0.0,0.0,0.0,12.99,0.0
026-3679171-5791502,5.98,0.0,0.0,5.98,026-3679171-5791502,5.98,0.0,0.0,0.0,5.98,0.0
026-3680242-9559528,6.28,0.0,0.0,6.28,026-3680242-9559528,6.28,1.12,0.0,0.0,7.4,1.12
026-3682016-4743517,6.8,0.0,0.0,6.8,026-3682016-4743517,6.8,0.0,0.0,0.0,6.8,0.0
026-3697976-6321101,8.41,0.0,0.0,8.41,026-3697976-6321101,8.41,0.0,0.0,0.0,8.41,0.0
026-3701100-3549915,5.94,0.0,0.0,5.94,026-3701100-3549915,5.94,0.0,0.0,0.0,5.94,0.0
026-3709227-1849916,7.0,0.0,0.0,7.0,026-3709227-1849916,7.0,0.0,0.0,0.0,7.0,0.0
026-3710572-4283509,3.95,0.0,0.0,3.95,026-3710572-4283509,3.95,0.0,0.0,0.0,3.95,0.0
026-3711863-2758742,6.42,0.0,0.0,6.42,026-3711863-2758742,6.42,0.0,0.0,0.0,6.42,0.0
026-3747226-4829919,15.98,0.0,0.0,15.98,026-3747226-4829919,15.98,0.0,0.0,0.0,15.98,0.0
026-3770490-9989932,6.8,0.0,0.0,6.8,026-3770490-9989932,6.8,0.0,0.0,0.0,6.8,0.0
026-3771449-4507565,5.98,0.0,0.0,5.98,026-3771449-4507565,5.98,0.0,0.0,0.0,5.98,0.0
026-3772662-9482731,11.68,0.0,0.0,11.68,026-3772662-9482731,11.68,0.0,0.0,0.0,11.68,0.0
026-3826589-8324339,7.99,0.0,0.0,7.99,026-3826589-8324339,7.99,0.0,0.0,0.0,7.99,0.0
026-3827428-7752334,7.07,0.0,0.0,7.07,026-3827428-7752334,7.07,0.0,0.0,0.0,7.07,0.0
026-3830602-1353932,7.91,0.0,0.0,7.91,026-3830602-1353932,7.91,0.0,0.0,0.0,7.91,0.0
026-3837216-7928334,10.99,0.0,0.0,10.99,026-3837216-7928334,10.99,0.0,0.0,0.0,10.99,0.0
026-3859851-5397903,5.59,0.0,0.0,5.59,026-3859851-5397903,5.59,0.0,0.0,0.0,5.59,0.0
026-3860818-4289136,16.0,0.0,0.0,16.0,026-3860818-4289136,16.0,0.0,0.0,0.0,16.0,0.0
026-3882057-5713139,3.02,0.0,0.0,3.02,026-3882057-5713139,3.02,0.0,0.0,0.0,3.02,0.0
026-3887505-8169937,12.68,0.0,0.0,12.68,026-3887505-8169937,12.68,0.0,0.0,0.0,12.68,0.0
026-3902811-6077938,11.68,0.0,0.0,11.68,026-3902811-6077938,11.68,0.0,0.0,0.0,11.68,0.0
026-3903148-6424364,15.8,0.0,0.0,15.8,026-3903148-6424364,15.8,0.0,0.0,0.0,15.8,0.0
026-3908730-6312358,9.27,0.0,0.0,9.27,026-3908730-6312358,9.27,0.0,0.0,0.0,9.27,0.0
026-3912001-4479502,7.99,0.0,0.0,7.99,026-3912001-4479502,7.99,0.0,0.0,0.0,7.99,0.0
026-3913080-0592365,51.13,0.0,0.0,51.13,026-3913080-0592365,51.13,0.0,0.0,0.0,51.13,0.0
026-3915659-0830722,5.98,0.0,0.0,5.98,026-3915659-0830722,5.98,0.0,0.0,0.0,5.98,0.0
026-3929704-3395514,8.26,-0.46,0.0,7.8,026-3929704-3395514,7.7,0.56,0.0,0.0,8.26,0.46
026-3939150-6589925,11.99,0.0,0.0,11.99,026-3939150-6589925,11.99,0.0,0.0,0.0,11.99,0.0
026-3943449-3352350,7.97,0.0,0.0,7.97,026-3943449-3352350,7.97,0.25,0.0,0.0,8.219999999999999,0.25
026-3953152-5684358,11.97,0.0,0.0,11.97,026-3953152-5684358,11.97,0.0,0.0,0.0,11.97,0.0
026-3972011-9858732,5.88,0.0,0.0,5.88,026-3972011-9858732,5.88,0.0,0.0,0.0,5.88,0.0
026-3989849-9892368,7.26,0.0,0.0,7.26,026-3989849-9892368,7.26,0.0,0.0,0.0,7.26,0.0
026-4001018-8822761,6.8,0.0,0.0,6.8,026-4001018-8822761,6.8,0.9,0.0,0.0,7.7,0.9
026-4033256-8673150,7.99,0.0,0.0,7.99,026-4033256-8673150,7.99,0.0,0.0,0.0,7.99,0.0
026-4049597-6995559,3.0,0.0,0.0,3.0,026-4049597-6995559,3.0,0.0,0.0,0.0,3.0,0.0
026-4060452-5057117,6.82,-0.84,0.0,5.98,026-4060452-5057117,5.82,1.0,0.0,0.0,6.82,0.84
026-4066093-8730732,10.99,0.0,0.0,10.99,026-4066093-8730732,10.99,0.0,0.0,0.0,10.99,0.0
026-4073628-0709953,14.07,0.0,0.0,14.07,026-4073628-0709953,14.07,0.0,0.0,0.0,14.07,0.0
026-4083530-7896351,11.98,0.0,0.0,11.98,026-4083530-7896351,11.98,0.0,0.0,0.0,11.98,0.0
026-4103016-9418727,5.65,0.0,0.0,5.65,026-4103016-9418727,5.65,0.0,0.0,0.0,5.65,0.0
026-4105798-7867542,11.36,0.0,0.0,11.36,026-4105798-7867542,11.36,0.0,0.0,0.0,11.36,0.0
026-4118823-4490762,10.99,0.0,0.0,10.99,026-4118823-4490762,10.99,0.0,0.0,0.0,10.99,0.0
026-4130285-7181120,3.0,0.0,0.0,3.0,026-4130285-7181120,3.0,0.0,0.0,0.0,3.0,0.0
026-4133434-3482718,29.97,0.0,0.0,29.97,026-4133434-3482718,29.97,0.0,0.0,0.0,29.97,0.0
026-4149782-3214746,11.24,-1.04,0.0,10.2,026-4149782-3214746,9.99,1.25,0.0,0.0,11.24,1.04
026-4156114-0578767,8.44,-0.87,0.0,7.569999999999999,026-4156114-0578767,7.4,1.04,0.0,0.0,8.440000000000001,0.87
026-4163481-2071537,8.35,0.0,0.0,8.35,026-4163481-2071537,8.35,0.0,0.0,0.0,8.35,0.0
026-4169906-4703530,25.72,0.0,0.0,25.72,026-4169906-4703530,25.72,0.0,0.0,0.0,25.72,0.0
026-4178624-6146746,6.8,0.0,0.0,6.8,026-4178624-6146746,6.8,0.0,0.0,0.0,6.8,0.0
026-4178982-7756326,2.97,0.0,0.0,2.97,026-4178982-7756326,2.97,0.0,0.0,0.0,2.97,0.0
026-4185531-5281932,7.47,0.0,0.0,7.47,026-4185531-5281932,7.47,0.0,0.0,0.0,7.47,0.0
026-4227895-0148335,13.6,0.0,0.0,13.6,026-4227895-0148335,13.6,0.0,0.0,0.0,13.6,0.0
026-4230582-3987568,7.99,0.0,0.0,7.99,026-4230582-3987568,7.99,0.0,0.0,0.0,7.99,0.0
026-4246641-4041921,6.09,0.0,0.0,6.09,026-4246641-4041921,6.09,0.0,0.0,0.0,6.09,0.0
026-4246698-6492367,10.99,0.0,0.0,10.99,026-4246698-6492367,10.99,0.0,0.0,0.0,10.99,0.0
026-4251811-1901942,8.73,0.0,0.0,8.73,026-4251811-1901942,8.73,0.0,0.0,0.0,8.73,0.0
026-4263171-7902738,47.56,0.0,0.0,47.56,026-4263171-7902738,47.56,0.0,0.0,0.0,47.56,0.0
026-4275979-3031525,11.94,-4.16,0.0,7.779999999999999,026-4275979-3031525,6.95,4.99,0.0,0.0,11.940000000000001,4.16
026-4294122-2124308,7.0,0.0,0.0,7.0,026-4294122-2124308,7.0,0.0,0.0,0.0,7.0,0.0
026-4299642-8383525,5.98,0.0,0.0,5.98,026-4299642-8383525,5.98,0.0,0.0,0.0,5.98,0.0
026-4323377-0143529,5.98,0.0,0.0,5.98,026-4323377-0143529,5.98,0.0,0.0,0.0,5.98,0.0
026-4323411-1801125,18.9,0.0,0.0,18.9,026-4323411-1801125,18.9,0.0,0.0,0.0,18.9,0.0
026-4328920-4118732,9.99,0.0,0.0,9.99,026-4328920-4118732,9.99,0.0,0.0,0.0,9.99,0.0
026-4331393-4129904,6.8,0.0,0.0,6.8,026-4331393-4129904,6.8,0.0,0.0,0.0,6.8,0.0
026-4337439-0983529,13.8,0.0,0.0,13.8,026-4337439-0983529,13.8,1.5,0.0,0.0,15.3,1.5
026-4356888-4042728,5.64,0.0,0.0,5.64,026-4356888-4042728,5.64,0.0,0.0,0.0,5.64,0.0
026-4358750-4808342,8.02,0.0,0.0,8.02,026-4358750-4808342,8.02,0.0,0.0,0.0,8.02,0.0
026-4363521-6051565,2.63,0.0,0.0,2.63,026-4363521-6051565,2.63,0.64,0.0,0.0,3.27,0.64
026-4368524-8509100,5.87,0.0,0.0,5.87,026-4368524-8509100,5.87,0.0,0.0,0.0,5.87,0.0
026-4393456-9685154,11.96,0.0,0.0,11.96,026-4393456-9685154,11.96,0.0,0.0,0.0,11.96,0.0
026-4397068-2267501,11.95,0.0,0.0,11.95,026-4397068-2267501,11.95,0.0,0.0,0.0,11.95,0.0
026-4398509-3197117,8.18,0.0,0.0,8.18,026-4398509-3197117,8.18,0.0,0.0,0.0,8.18,0.0
026-4402880-3565938,16.35,0.0,0.0,16.35,026-4402880-3565938,16.35,0.0,0.0,0.0,16.35,0.0
026-4423924-0517166,7.12,0.0,0.0,7.12,026-4423924-0517166,7.12,0.0,0.0,0.0,7.12,0.0
026-4427634-4252303,5.65,0.0,0.0,5.65,026-4427634-4252303,5.65,0.0,0.0,0.0,5.65,0.0
026-4429672-6887520,7.9,0.0,0.0,7.9,026-4429672-6887520,7.9,0.0,0.0,0.0,7.9,0.0
026-4435767-8682748,6.32,0.0,0.0,6.32,026-4435767-8682748,6.32,0.0,0.0,0.0,6.32,0.0
026-4438355-8093151,7.41,0.0,0.0,7.41,026-4438355-8093151,7.41,0.0,0.0,0.0,7.41,0.0
026-4442848-2089914,7.45,0.0,0.0,7.45,026-4442848-2089914,7.45,0.0,0.0,0.0,7.45,0.0
026-4444368-8962769,5.94,0.0,0.0,5.94,026-4444368-8962769,5.94,0.0,0.0,0.0,5.94,0.0
026-4448762-7679556,5.98,0.0,0.0,5.98,026-4448762-7679556,5.98,0.0,0.0,0.0,5.98,0.0
026-4452180-2603569,5.97,0.0,0.0,5.97,026-4452180-2603569,5.97,0.0,0.0,0.0,5.97,0.0
026-4453685-3617145,5.01,0.0,0.0,5.01,026-4453685-3617145,5.01,0.0,0.0,0.0,5.01,0.0
026-4491764-6661965,23.14,0.0,0.0,23.14,026-4491764-6661965,11.57,0.0,0.0,0.0,11.57,-11.57
026-4511650-0140304,6.8,0.0,0.0,6.8,026-4511650-0140304,6.8,0.0,0.0,0.0,6.8,0.0
026-4532838-7108359,12.51,0.0,0.0,12.51,026-4532838-7108359,12.51,0.0,0.0,0.0,12.51,0.0
026-4537246-8113906,7.2,0.0,0.0,7.2,026-4537246-8113906,7.2,0.0,0.0,0.0,7.2,0.0
026-4545376-7121123,5.81,0.0,0.0,5.81,026-4545376-7121123,5.81,0.0,0.0,0.0,5.81,0.0
026-4545921-9349950,8.39,0.0,0.0,8.39,026-4545921-9349950,8.39,0.0,0.0,0.0,8.39,0.0
026-4553298-0281161,6.8,0.0,0.0,6.8,026-4553298-0281161,6.8,0.0,0.0,0.0,6.8,0.0
026-4561998-0603504,7.99,0.0,0.0,7.99,026-4561998-0603504,7.99,0.0,0.0,0.0,7.99,0.0
026-4566848-1047504,5.98,0.0,0.0,5.98,026-4566848-1047504,5.98,0.0,0.0,0.0,5.98,0.0
026-4579657-8379563,10.99,0.0,0.0,10.99,026-4579657-8379563,10.99,0.0,0.0,0.0,10.99,0.0
026-4583627-7996300,6.8,0.0,0.0,6.8,026-4583627-7996300,6.8,0.0,0.0,0.0,6.8,0.0
026-4598219-5037145,11.3,0.0,0.0,11.3,026-4598219-5037145,11.3,0.0,0.0,0.0,11.3,0.0
026-4604687-7187531,7.15,0.0,0.0,7.15,026-4604687-7187531,7.15,0.0,0.0,0.0,7.15,0.0
