Date,Order ID,marketplace_id,SKU,Quantity Ordered,Price_Total,Price_VAT,Price_ExVAT,Shipping_Total,Shipping_VAT,Shipping_ExVAT,Gift_Total,Gift_VAT,Gift_ExVAT,Promotion_Total,Promotion_VAT,Promotion_ExVAT,COGS_Total,COGS_VAT,COGS_ExVAT,FBA_Fee_Total,FBA_Fee_VAT,FBA_Fee_ExVAT,Commission_Total,Commission_VAT,Commission_ExVAT,Digital_Fee_Total,Digital_Fee_VAT,Digital_Fee_ExVAT,Margin_ExVAT,Margin_Pct
2025-11-05T21:25:10Z,205-7440189-2886724,A1F83G8C2ARO7P,D7-MGBX-RX2P,1,9.84,1.64,8.20,1.49,0.25,1.24,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.18,0.53,2.65,1.78,0.30,1.48,-0.10,-0.02,-0.08,,
2025-11-05T22:10:09Z,202-6519840-0084324,A1F83G8C2ARO7P,F7-PMJ2-SG6A,2,15.80,2.64,13.16,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,4.01,0.67,3.34,2.86,0.48,2.38,-0.13,-0.02,-0.11,,
2025-11-05T23:03:03Z,203-6002773-7945900,A1F83G8C2ARO7P,XH-0LAE-FQO5,1,7.21,1.20,6.01,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.70,0.12,0.58,-0.05,-0.01,-0.04,,
2025-11-05T23:09:07Z,204-9274779-1953111,A1F83G8C2ARO7P,NN-TSZ1-X2RD,1,9.99,1.67,8.32,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.50,0.25,1.25,0.96,0.16,0.80,-0.05,-0.01,-0.04,,
2025-11-05T23:46:16Z,202-0600211-4479531,A1F83G8C2ARO7P,AF-KIHX-ANYY,1,4.01,0.67,3.34,0.12,,0.12,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.62,0.10,0.52,-0.05,-0.01,-0.04,,
2025-11-06T00:00:02Z,206-4019512-0600306,A1F83G8C2ARO7P,XH-0LAE-FQO5,2,14.42,2.40,12.02,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.50,0.58,2.92,1.39,0.23,1.16,-0.10,-0.02,-0.08,,
2025-11-06T00:31:41Z,026-8346062-8108362,A1F83G8C2ARO7P,SQ-7QYT-5D5B,1,5.93,0.99,4.94,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.90,0.48,2.42,0.56,0.09,0.47,-0.07,-0.01,-0.06,,
2025-11-06T07:19:26Z,204-0095634-7249107,A1F83G8C2ARO7P,BB-ZT14-1QQA,1,8.00,1.33,6.67,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,1.44,0.24,1.20,-0.06,-0.01,-0.05,,
2025-11-06T07:47:38Z,206-1823992-4435554,A1F83G8C2ARO7P,NN-TSZ1-X2RD,1,9.99,1.67,8.32,0.42,,0.42,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.50,0.25,1.25,0.96,0.16,0.80,-0.05,-0.01,-0.04,,
2025-11-06T08:03:16Z,206-4475760-8244307,A1F83G8C2ARO7P,XH-0LAE-FQO5,1,7.23,1.21,6.02,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.70,0.12,0.58,-0.05,-0.01,-0.04,,
2025-11-06T08:21:09Z,203-0953874-2534731,A1F83G8C2ARO7P,0G-JB6S-PN34,1,7.15,0.00,7.15,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.18,0.53,2.65,0.68,0.11,0.57,-0.07,-0.01,-0.06,,
2025-11-06T09:12:50Z,204-3568175-9383510,A1F83G8C2ARO7P,NN-TSZ1-X2RD,1,10.21,1.91,8.30,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.00,0.00,3.00,0.98,0.16,0.82,0.00,0.00,0.00,,
2025-11-06T09:51:32Z,026-2900379-6816340,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T10:02:12Z,202-4665928-2611500,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T10:04:50Z,026-0725125-5007568,A1F83G8C2ARO7P,XH-0LAE-FQO5,1,7.23,1.21,6.02,0.56,,0.56,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.70,0.12,0.58,-0.05,-0.01,-0.04,,
2025-11-06T10:19:46Z,203-9140350-7033931,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T10:30:26Z,203-1669045-0673921,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T10:45:20Z,204-5912160-4297907,A1F83G8C2ARO7P,XH-0LAE-FQO5,1,7.23,1.21,6.02,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.70,0.12,0.58,-0.05,-0.01,-0.04,,
2025-11-06T10:51:50Z,026-2374438-7094703,A1F83G8C2ARO7P,NN-TSZ1-X2RD,1,9.96,1.66,8.30,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.50,0.25,1.25,0.96,0.16,0.80,-0.05,-0.01,-0.04,,
2025-11-06T10:53:20Z,203-0970782-8549951,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T11:17:12Z,202-4842089-6629947,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T11:28:08Z,026-6745396-5638760,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T11:33:11Z,205-5376204-7175534,A1F83G8C2ARO7P,NN-TSZ1-X2RD,1,9.96,1.66,8.30,0.55,,0.55,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.50,0.25,1.25,0.96,0.16,0.80,-0.05,-0.01,-0.04,,
2025-11-06T11:41:16Z,026-4103016-9418727,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T11:44:06Z,206-3439037-5206727,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T11:53:54Z,203-9141155-2925967,A1F83G8C2ARO7P,EA-FZ2V-D7II,1,5.12,0.85,4.27,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.41,0.40,2.01,0.80,0.13,0.67,-0.06,-0.01,-0.05,,
2025-11-06T13:21:39Z,205-4239113-8606767,A1F83G8C2ARO7P,AF-KIHX-ANYY,1,4.03,0.67,3.36,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.62,0.10,0.52,-0.05,-0.01,-0.04,,
2025-11-06T14:40:03Z,202-1609286-6938722,A1F83G8C2ARO7P,6P-IWYA-X18B,2,23.96,4.00,19.96,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,7.20,1.20,6.00,4.32,0.72,3.60,-0.23,-0.04,-0.19,,
2025-11-06T15:53:54Z,203-8427504-7923502,A1F83G8C2ARO7P,AF-KIHX-ANYY,1,4.04,0.67,3.37,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.64,0.11,0.53,-0.05,-0.01,-0.04,,
2025-11-06T17:31:50Z,203-0007047-5639518,A1F83G8C2ARO7P,DT-SPI3-IK34,1,6.54,1.22,5.32,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.02,0.00,2.02,1.18,0.20,0.98,0.00,0.00,0.00,,
2025-11-06T17:39:20Z,206-0610594-4555531,A1F83G8C2ARO7P,0H-5V53-GPG4,1,12.41,2.07,10.34,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.60,0.60,3.00,2.23,0.37,1.86,-0.12,-0.02,-0.10,,
2025-11-06T17:39:21Z,204-2327821-5625163,A1F83G8C2ARO7P,NN-TSZ1-X2RD,1,9.96,1.66,8.30,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.50,0.25,1.25,0.96,0.16,0.80,-0.05,-0.01,-0.04,,
2025-11-06T17:50:10Z,203-5140921-1375515,A1F83G8C2ARO7P,XH-0LAE-FQO5,2,14.42,2.40,12.02,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.50,0.58,2.92,1.39,0.23,1.16,-0.10,-0.02,-0.08,,
2025-11-06T17:53:54Z,026-5217011-5774743,A1F83G8C2ARO7P,VF-3T0K-DR5O,2,11.30,1.88,9.42,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.60,0.60,3.00,1.37,0.23,1.14,-0.10,-0.02,-0.08,,
2025-11-06T18:12:49Z,205-0878704-2634758,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T18:33:32Z,204-0361002-2686757,A1F83G8C2ARO7P,VF-3T0K-DR5O,2,11.30,1.88,9.42,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.60,0.60,3.00,1.37,0.23,1.14,-0.10,-0.02,-0.08,,
2025-11-06T18:43:52Z,206-1830586-7325114,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T18:55:55Z,204-5673313-8035529,A1F83G8C2ARO7P,AF-KIHX-ANYY,1,4.04,0.67,3.37,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.64,0.11,0.53,-0.05,-0.01,-0.04,,
2025-11-06T18:56:24Z,205-9034003-1624336,A1F83G8C2ARO7P,VO-A6AR-18YS,1,8.93,1.49,7.44,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,1.61,0.27,1.34,-0.07,-0.01,-0.06,,
2025-11-06T18:57:19Z,205-9122037-8149924,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T19:09:38Z,026-9557495-0719537,A1F83G8C2ARO7P,RW-AZK6-O4M2,1,4.60,0.77,3.83,5.99,1.00,4.99,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.83,0.14,0.69,-0.05,-0.01,-0.04,,
2025-11-06T19:10:11Z,205-6429750-1010746,A1F83G8C2ARO7P,F7-PMJ2-SG6A,1,7.90,1.32,6.58,1.66,0.28,1.38,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,1.43,0.24,1.19,-0.07,-0.01,-0.06,,
2025-11-06T19:22:00Z,205-1886838-4641921,A1F83G8C2ARO7P,NN-TSZ1-X2RD,1,9.96,1.66,8.30,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.50,0.25,1.25,0.96,0.16,0.80,-0.05,-0.01,-0.04,,
2025-11-06T19:22:18Z,026-5448041-0792346,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T19:27:05Z,205-4780990-5393968,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T19:33:02Z,205-3679094-4515523,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T19:42:47Z,203-4297654-1214755,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T19:53:47Z,203-9109032-4643550,A1F83G8C2ARO7P,NN-TSZ1-X2RD,1,9.96,1.66,8.30,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.50,0.25,1.25,0.96,0.16,0.80,-0.05,-0.01,-0.04,,
2025-11-06T20:01:23Z,026-5617200-2944301,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T20:04:14Z,026-3263960-6942750,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T20:21:31Z,026-8826262-4944321,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T20:23:50Z,026-3118734-0005916,A1F83G8C2ARO7P,6P-IWYA-X18B,1,11.98,2.00,9.98,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.60,0.60,3.00,2.16,0.36,1.80,-0.12,-0.02,-0.10,,
2025-11-06T20:25:32Z,203-1864018-5714769,A1F83G8C2ARO7P,3B-3H3V-Z93T,1,6.93,1.16,5.77,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.20,0.53,2.67,1.25,0.21,1.04,-0.08,-0.01,-0.07,,
2025-11-06T20:28:39Z,203-7479118-1848348,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T20:29:53Z,203-7210992-6480352,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T20:49:49Z,204-0585319-6341121,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T20:49:51Z,202-2748911-4073104,A1F83G8C2ARO7P,XH-0LAE-FQO5,1,7.21,1.20,6.01,0.82,,0.82,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,0.70,0.12,0.58,-0.05,-0.01,-0.04,,
2025-11-06T21:13:24Z,204-3426011-6751561,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T21:22:59Z,203-2260586-9529120,A1F83G8C2ARO7P,9X-7TBD-NA16,1,6.94,1.16,5.78,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,2.00,0.33,1.67,1.25,0.21,1.04,-0.06,-0.01,-0.05,,
2025-11-06T21:30:47Z,204-6696915-7620359,A1F83G8C2ARO7P,XE-YPAI-HX9F,1,9.99,1.67,8.32,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.96,0.16,0.80,-0.06,-0.01,-0.05,,
2025-11-06T21:34:11Z,206-0895916-0031564,A1F83G8C2ARO7P,R7-98IN-2PW8,1,5.83,0.97,4.86,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.56,0.09,0.47,-0.05,-0.01,-0.04,,
2025-11-06T21:41:22Z,205-0057138-1895504,A1F83G8C2ARO7P,XH-0LAE-FQO5,2,14.42,2.40,12.02,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.50,0.58,2.92,1.39,0.23,1.16,-0.10,-0.02,-0.08,,
2025-11-06T21:49:04Z,204-2407710-7728306,A1F83G8C2ARO7P,6P-IWYA-X18B,1,11.98,2.00,9.98,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,3.60,0.60,3.00,2.16,0.36,1.80,-0.12,-0.02,-0.10,,
2025-11-06T21:55:03Z,026-2277441-2437169,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T22:02:39Z,026-2538495-2571563,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T22:03:41Z,202-5653391-6225116,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T22:49:59Z,026-8573775-4654734,A1F83G8C2ARO7P,I2-6YKQ-CIBP,1,8.99,1.50,7.49,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.75,0.29,1.46,1.62,0.27,1.35,-0.07,-0.01,-0.06,,
2025-11-06T22:58:36Z,026-5170545-7581109,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T23:02:27Z,205-7762209-5024319,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T23:18:45Z,202-8339908-0762729,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
2025-11-06T23:31:42Z,205-8038912-4906711,A1F83G8C2ARO7P,VF-3T0K-DR5O,1,5.65,0.94,4.71,,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,1.80,0.30,1.50,0.68,0.11,0.57,-0.05,-0.01,-0.04,,
