order_id,amount_type,is_fee,total_amount,tax_present,currency,derived_ex_vat,derived_vat
206-4811460-9656320,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4811560-2317119,Commission,True,-0.94,False,GBP,-0.78,-0.16
206-4811560-2317119,DigitalServicesFee,True,-0.02,False,GBP,-0.02,0.0
206-4811560-2317119,FBAPerUnitFulfillmentFee,True,0.0,False,GBP,0.0,0.0
206-4811560-2317119,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4811560-2317119,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4811560-2317119,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4811560-2317119,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4811560-2317119,Principal,False,5.06,False,GBP,4.22,0.84
206-4811560-2317119,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4811560-2317119,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4811560-2317119,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4811560-2317119,Tax,False,1.01,False,GBP,0.84,0.17
206-4811560-2317119,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4816482-0316320,Commission,True,-1.25,False,GBP,-1.04,-0.21
206-4816482-0316320,DigitalServicesFee,True,-0.06,False,GBP,-0.05,-0.01
206-4816482-0316320,FBAPerUnitFulfillmentFee,True,-1.94,False,GBP,-1.62,-0.32
206-4816482-0316320,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4816482-0316320,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4816482-0316320,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4816482-0316320,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4816482-0316320,Principal,False,6.66,False,GBP,5.55,1.11
206-4816482-0316320,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4816482-0316320,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4816482-0316320,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4816482-0316320,Tax,False,1.33,False,GBP,1.11,0.22
206-4816482-0316320,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4831398-0490721,Commission,True,-1.08,False,GBP,-0.9,-0.18
206-4831398-0490721,DigitalServicesFee,True,-0.07,False,GBP,-0.06,-0.01
206-4831398-0490721,FBAPerUnitFulfillmentFee,True,-1.95,False,GBP,-1.62,-0.33
206-4831398-0490721,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4831398-0490721,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4831398-0490721,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4831398-0490721,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4831398-0490721,Principal,False,5.76,False,GBP,4.8,0.96
206-4831398-0490721,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4831398-0490721,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4831398-0490721,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4831398-0490721,Tax,False,1.15,False,GBP,0.96,0.19
206-4831398-0490721,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4836771-8977907,Commission,True,-4.86,False,GBP,-4.05,-0.81
206-4836771-8977907,DigitalServicesFee,True,-0.17,False,GBP,-0.14,-0.03
206-4836771-8977907,FBAPerUnitFulfillmentFee,True,-3.6,False,GBP,-3.0,-0.6
206-4836771-8977907,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4836771-8977907,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4836771-8977907,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4836771-8977907,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4836771-8977907,Principal,False,22.5,False,GBP,18.75,3.75
206-4836771-8977907,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4836771-8977907,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4836771-8977907,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4836771-8977907,Tax,False,4.5,False,GBP,3.75,0.75
206-4836771-8977907,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4838180-8742715,Commission,True,-0.48,False,GBP,-0.4,-0.08
206-4838180-8742715,DigitalServicesFee,True,-0.04,False,GBP,-0.03,-0.01
206-4838180-8742715,FBAPerUnitFulfillmentFee,True,-1.8,False,GBP,-1.5,-0.3
206-4838180-8742715,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4838180-8742715,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4838180-8742715,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4838180-8742715,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4838180-8742715,Principal,False,4.19,False,GBP,3.49,0.7
206-4838180-8742715,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4838180-8742715,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4838180-8742715,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4838180-8742715,Tax,False,0.84,False,GBP,0.7,0.14
206-4838180-8742715,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4849668-5073159,Commission,True,-1.68,False,GBP,-1.4,-0.28
206-4849668-5073159,DigitalServicesFee,True,-0.09,False,GBP,-0.07,-0.02
206-4849668-5073159,FBAPerUnitFulfillmentFee,True,-3.07,False,GBP,-2.56,-0.51
206-4849668-5073159,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4849668-5073159,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4849668-5073159,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4849668-5073159,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4849668-5073159,Principal,False,8.98,False,GBP,7.48,1.5
206-4849668-5073159,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4849668-5073159,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4849668-5073159,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4849668-5073159,Tax,False,1.8,False,GBP,1.5,0.3
206-4849668-5073159,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4853149-4504331,Commission,True,-0.78,False,GBP,-0.65,-0.13
206-4853149-4504331,DigitalServicesFee,True,-0.04,False,GBP,-0.03,-0.01
206-4853149-4504331,FBAPerUnitFulfillmentFee,True,-1.8,False,GBP,-1.5,-0.3
206-4853149-4504331,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4853149-4504331,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4853149-4504331,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4853149-4504331,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4853149-4504331,Principal,False,4.15,False,GBP,3.46,0.69
206-4853149-4504331,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4853149-4504331,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4853149-4504331,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4853149-4504331,Tax,False,0.83,False,GBP,0.69,0.14
206-4853149-4504331,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4858638-6934747,Commission,True,-0.96,False,GBP,-0.8,-0.16
206-4858638-6934747,DigitalServicesFee,True,-0.06,False,GBP,-0.05,-0.01
206-4858638-6934747,FBAPerUnitFulfillmentFee,True,-1.92,False,GBP,-1.6,-0.32
206-4858638-6934747,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4858638-6934747,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4858638-6934747,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4858638-6934747,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4858638-6934747,Principal,False,8.32,False,GBP,6.93,1.39
206-4858638-6934747,ShippingCharge,False,0.09,False,GBP,0.07,0.02
206-4858638-6934747,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4858638-6934747,ShippingTax,False,0.02,False,GBP,0.02,0.0
206-4858638-6934747,Tax,False,1.67,False,GBP,1.39,0.28
206-4858638-6934747,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4860135-7327523,Commission,True,-0.3,False,GBP,-0.25,-0.05
206-4860135-7327523,DigitalServicesFee,True,-0.05,False,GBP,-0.04,-0.01
206-4860135-7327523,FBAPerUnitFulfillmentFee,True,-1.76,False,GBP,-1.47,-0.29
206-4860135-7327523,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4860135-7327523,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4860135-7327523,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4860135-7327523,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4860135-7327523,Principal,False,2.5,False,GBP,2.08,0.42
206-4860135-7327523,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4860135-7327523,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4860135-7327523,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4860135-7327523,Tax,False,0.5,False,GBP,0.42,0.08
206-4860135-7327523,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4869479-6307549,Commission,True,-3.4,False,GBP,-2.83,-0.57
206-4869479-6307549,DigitalServicesFee,True,-0.19,False,GBP,-0.16,-0.03
206-4869479-6307549,FBAPerUnitFulfillmentFee,True,-6.05,False,GBP,-5.04,-1.01
206-4869479-6307549,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4869479-6307549,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4869479-6307549,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4869479-6307549,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4869479-6307549,Principal,False,18.24,False,GBP,15.2,3.04
206-4869479-6307549,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4869479-6307549,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4869479-6307549,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4869479-6307549,Tax,False,3.64,False,GBP,3.03,0.61
206-4869479-6307549,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4871137-5668324,Commission,True,-2.16,False,GBP,-1.8,-0.36
206-4871137-5668324,DigitalServicesFee,True,-0.1,False,GBP,-0.08,-0.02
206-4871137-5668324,FBAPerUnitFulfillmentFee,True,-2.24,False,GBP,-1.87,-0.37
206-4871137-5668324,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4871137-5668324,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4871137-5668324,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4871137-5668324,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4871137-5668324,Principal,False,9.99,False,GBP,8.33,1.66
206-4871137-5668324,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4871137-5668324,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4871137-5668324,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4871137-5668324,Tax,False,2.0,False,GBP,1.67,0.33
206-4871137-5668324,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4871459-7483533,Commission,True,-1.2,False,GBP,-1.0,-0.2
206-4871459-7483533,DigitalServicesFee,True,-0.18,False,GBP,-0.15,-0.03
206-4871459-7483533,FBAPerUnitFulfillmentFee,True,-7.01,False,GBP,-5.84,-1.17
206-4871459-7483533,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4871459-7483533,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4871459-7483533,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4871459-7483533,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4871459-7483533,Principal,False,9.88,False,GBP,8.23,1.65
206-4871459-7483533,ShippingCharge,False,1.0,False,GBP,0.83,0.17
206-4871459-7483533,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4871459-7483533,ShippingTax,False,0.24,False,GBP,0.2,0.04
206-4871459-7483533,Tax,False,2.0,False,GBP,1.67,0.33
206-4871459-7483533,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4880097-5337118,Commission,True,-1.68,False,GBP,-1.4,-0.28
206-4880097-5337118,DigitalServicesFee,True,-0.1,False,GBP,-0.08,-0.02
206-4880097-5337118,FBAPerUnitFulfillmentFee,True,-3.07,False,GBP,-2.56,-0.51
206-4880097-5337118,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4880097-5337118,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4880097-5337118,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4880097-5337118,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4880097-5337118,Principal,False,8.98,False,GBP,7.48,1.5
206-4880097-5337118,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4880097-5337118,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4880097-5337118,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4880097-5337118,Tax,False,1.8,False,GBP,1.5,0.3
206-4880097-5337118,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4886263-0021901,Commission,True,-1.25,False,GBP,-1.04,-0.21
206-4886263-0021901,DigitalServicesFee,True,-0.07,False,GBP,-0.06,-0.01
206-4886263-0021901,FBAPerUnitFulfillmentFee,True,-1.95,False,GBP,-1.62,-0.33
206-4886263-0021901,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4886263-0021901,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4886263-0021901,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4886263-0021901,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4886263-0021901,Principal,False,6.66,False,GBP,5.55,1.11
206-4886263-0021901,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4886263-0021901,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4886263-0021901,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4886263-0021901,Tax,False,1.33,False,GBP,1.11,0.22
206-4886263-0021901,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4897195-0901968,Commission,True,-1.05,False,GBP,-0.88,-0.17
206-4897195-0901968,DigitalServicesFee,True,-0.05,False,GBP,-0.04,-0.01
206-4897195-0901968,FBAPerUnitFulfillmentFee,True,-1.94,False,GBP,-1.62,-0.32
206-4897195-0901968,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4897195-0901968,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4897195-0901968,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4897195-0901968,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4897195-0901968,Principal,False,5.67,False,GBP,4.73,0.94
206-4897195-0901968,ShippingCharge,False,1.24,False,GBP,1.03,0.21
206-4897195-0901968,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4897195-0901968,ShippingTax,False,0.26,False,GBP,0.22,0.04
206-4897195-0901968,Tax,False,1.13,False,GBP,0.94,0.19
206-4897195-0901968,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4909164-7961945,Commission,True,-1.03,False,GBP,-0.86,-0.17
206-4909164-7961945,DigitalServicesFee,True,-0.06,False,GBP,-0.05,-0.01
206-4909164-7961945,FBAPerUnitFulfillmentFee,True,-1.97,False,GBP,-1.64,-0.33
206-4909164-7961945,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4909164-7961945,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4909164-7961945,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4909164-7961945,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4909164-7961945,Principal,False,5.54,False,GBP,4.62,0.92
206-4909164-7961945,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4909164-7961945,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4909164-7961945,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4909164-7961945,Tax,False,1.11,False,GBP,0.93,0.18
206-4909164-7961945,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4918969-2248318,Commission,True,-0.86,False,GBP,-0.72,-0.14
206-4918969-2248318,DigitalServicesFee,True,-0.04,False,GBP,-0.03,-0.01
206-4918969-2248318,FBAPerUnitFulfillmentFee,True,-1.8,False,GBP,-1.5,-0.3
206-4918969-2248318,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4918969-2248318,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4918969-2248318,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4918969-2248318,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4918969-2248318,Principal,False,7.52,False,GBP,6.27,1.25
206-4918969-2248318,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4918969-2248318,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4918969-2248318,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4918969-2248318,Tax,False,1.51,False,GBP,1.26,0.25
206-4918969-2248318,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4919312-8062705,Commission,True,-0.98,False,GBP,-0.82,-0.16
206-4919312-8062705,DigitalServicesFee,True,-0.05,False,GBP,-0.04,-0.01
206-4919312-8062705,FBAPerUnitFulfillmentFee,True,-1.94,False,GBP,-1.62,-0.32
206-4919312-8062705,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4919312-8062705,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4919312-8062705,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4919312-8062705,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4919312-8062705,Principal,False,5.25,False,GBP,4.38,0.87
206-4919312-8062705,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4919312-8062705,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4919312-8062705,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4919312-8062705,Tax,False,1.05,False,GBP,0.88,0.17
206-4919312-8062705,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4922006-5140350,Commission,True,-1.68,False,GBP,-1.4,-0.28
206-4922006-5140350,DigitalServicesFee,True,-0.1,False,GBP,-0.08,-0.02
206-4922006-5140350,FBAPerUnitFulfillmentFee,True,-3.08,False,GBP,-2.57,-0.51
206-4922006-5140350,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4922006-5140350,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4922006-5140350,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4922006-5140350,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4922006-5140350,Principal,False,9.0,False,GBP,7.5,1.5
206-4922006-5140350,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4922006-5140350,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4922006-5140350,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4922006-5140350,Tax,False,1.8,False,GBP,1.5,0.3
206-4922006-5140350,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4927778-7202710,Commission,True,-0.84,False,GBP,-0.7,-0.14
206-4927778-7202710,DigitalServicesFee,True,-0.04,False,GBP,-0.03,-0.01
206-4927778-7202710,FBAPerUnitFulfillmentFee,True,-1.92,False,GBP,-1.6,-0.32
206-4927778-7202710,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4927778-7202710,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4927778-7202710,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4927778-7202710,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4927778-7202710,Principal,False,7.3,False,GBP,6.08,1.22
206-4927778-7202710,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4927778-7202710,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4927778-7202710,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4927778-7202710,Tax,False,1.46,False,GBP,1.22,0.24
206-4927778-7202710,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4930342-0329924,Commission,True,-1.25,False,GBP,-1.04,-0.21
206-4930342-0329924,FBAPerUnitFulfillmentFee,True,-1.94,False,GBP,-1.62,-0.32
206-4930342-0329924,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4930342-0329924,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4930342-0329924,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4930342-0329924,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4930342-0329924,Principal,False,6.66,False,GBP,5.55,1.11
206-4930342-0329924,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4930342-0329924,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4930342-0329924,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4930342-0329924,Tax,False,1.33,False,GBP,1.11,0.22
206-4930342-0329924,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4931008-3151546,Commission,True,-1.06,False,GBP,-0.88,-0.18
206-4931008-3151546,DigitalServicesFee,True,-0.05,False,GBP,-0.04,-0.01
206-4931008-3151546,FBAPerUnitFulfillmentFee,True,-1.95,False,GBP,-1.62,-0.33
206-4931008-3151546,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4931008-3151546,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4931008-3151546,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4931008-3151546,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4931008-3151546,Principal,False,5.62,False,GBP,4.68,0.94
206-4931008-3151546,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4931008-3151546,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4931008-3151546,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4931008-3151546,Tax,False,1.13,False,GBP,0.94,0.19
206-4931008-3151546,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4935491-8623529,Commission,True,-1.71,False,GBP,-1.43,-0.28
206-4935491-8623529,DigitalServicesFee,True,-0.1,False,GBP,-0.08,-0.02
206-4935491-8623529,FBAPerUnitFulfillmentFee,True,-3.03,False,GBP,-2.52,-0.51
206-4935491-8623529,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4935491-8623529,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4935491-8623529,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4935491-8623529,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4935491-8623529,Principal,False,9.12,False,GBP,7.6,1.52
206-4935491-8623529,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4935491-8623529,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4935491-8623529,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4935491-8623529,Tax,False,1.82,False,GBP,1.52,0.3
206-4935491-8623529,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4943745-5412321,Commission,True,-1.86,False,GBP,-1.55,-0.31
206-4943745-5412321,DigitalServicesFee,True,-0.1,False,GBP,-0.08,-0.02
206-4943745-5412321,FBAPerUnitFulfillmentFee,True,-3.02,False,GBP,-2.52,-0.5
206-4943745-5412321,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4943745-5412321,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4943745-5412321,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4943745-5412321,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4943745-5412321,Principal,False,9.97,False,GBP,8.31,1.66
206-4943745-5412321,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4943745-5412321,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4943745-5412321,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4943745-5412321,Tax,False,1.99,False,GBP,1.66,0.33
206-4943745-5412321,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4945218-1869909,Commission,True,-3.19,False,GBP,-2.66,-0.53
206-4945218-1869909,DigitalServicesFee,True,-0.12,False,GBP,-0.1,-0.02
206-4945218-1869909,FBAPerUnitFulfillmentFee,True,-2.9,False,GBP,-2.42,-0.48
206-4945218-1869909,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4945218-1869909,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4945218-1869909,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4945218-1869909,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4945218-1869909,Principal,False,14.77,False,GBP,12.31,2.46
206-4945218-1869909,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4945218-1869909,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4945218-1869909,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4945218-1869909,Tax,False,2.96,False,GBP,2.47,0.49
206-4945218-1869909,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4950144-4958761,Commission,True,-1.93,False,GBP,-1.61,-0.32
206-4950144-4958761,DigitalServicesFee,True,-0.08,False,GBP,-0.07,-0.01
206-4950144-4958761,FBAPerUnitFulfillmentFee,True,-2.24,False,GBP,-1.87,-0.37
206-4950144-4958761,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4950144-4958761,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4950144-4958761,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4950144-4958761,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4950144-4958761,Principal,False,8.96,False,GBP,7.47,1.49
206-4950144-4958761,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4950144-4958761,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4950144-4958761,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4950144-4958761,Tax,False,1.79,False,GBP,1.49,0.3
206-4950144-4958761,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4962868-0058757,Commission,True,-1.03,False,GBP,-0.86,-0.17
206-4962868-0058757,DigitalServicesFee,True,-0.06,False,GBP,-0.05,-0.01
206-4962868-0058757,FBAPerUnitFulfillmentFee,True,-1.97,False,GBP,-1.64,-0.33
206-4962868-0058757,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4962868-0058757,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4962868-0058757,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
206-4962868-0058757,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
206-4962868-0058757,Principal,False,5.5,False,GBP,4.58,0.92
206-4962868-0058757,ShippingCharge,False,0.0,False,GBP,0.0,0.0
206-4962868-0058757,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
206-4962868-0058757,ShippingTax,False,0.0,False,GBP,0.0,0.0
206-4962868-0058757,Tax,False,1.1,False,GBP,0.92,0.18
206-4962868-0058757,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
206-4964206-4397902,Commission,True,-1.8,False,GBP,-1.5,-0.3
206-4964206-4397902,DigitalServicesFee,True,-0.1,False,GBP,-0.08,-0.02
206-4964206-4397902,FBAPerUnitFulfillmentFee,True,-3.2,False,GBP,-2.67,-0.53
206-4964206-4397902,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
206-4964206-4397902,GiftWrap,False,0.0,False,GBP,0.0,0.0
206-4964206-4397902,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
