order_id,order_date,seller_sku,quantity,token_id,token_cost,currency,allocation_date,source_level,notes
026-3697976-6321101,2026-01-04T10:52:46Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0045,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-5795610-4352305,2026-01-04T11:45:48Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0046,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-6279927-5273105,2026-01-04T13:17:45Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0047,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-2818302-8916301,2026-01-04T13:42:34Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0048,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-0621593-5339548,2026-01-04T16:45:34Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0049,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-0106726-1825134,2026-01-04T17:06:18Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0050,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-4788210-3117928,2026-01-04T19:55:55Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0051,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0337110-6821932,2026-01-04T20:42:21Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0052,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-7917996-7436332,2026-01-04T23:43:12Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0053,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-9258037-5149159,2026-01-05T00:05:59Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0054,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-3563772-5529905,2026-01-05T08:36:33Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0055,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-2160135-5759523,2026-01-05T09:13:27Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0056,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-0520580-4333126,2026-01-05T09:46:22Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0057,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0520580-4333126,2026-01-05T09:46:22Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0058,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-7134362-4402750,2026-01-05T11:16:13Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0059,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-2011694-6739558,2026-01-05T11:22:12Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0060,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-5957684-0828359,2026-01-05T11:27:43Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0061,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-4295728-6665119,2026-01-05T11:39:58Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0062,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-9007823-4330762,2026-01-05T11:44:59Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0063,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-9789694-4029907,2026-01-05T11:45:20Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0064,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-2602006-5370713,2026-01-05T12:08:15Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0065,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0579740-3684301,2026-01-05T12:22:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0066,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0579740-3684301,2026-01-05T12:22:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0067,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0579740-3684301,2026-01-05T12:22:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0068,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0579740-3684301,2026-01-05T12:22:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0069,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0579740-3684301,2026-01-05T12:22:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0070,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0579740-3684301,2026-01-05T12:22:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0071,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0579740-3684301,2026-01-05T12:22:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0072,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0579740-3684301,2026-01-05T12:22:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0073,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-4844256-3239520,2026-01-05T12:47:08Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0074,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-5613258-3252301,2026-01-05T14:31:16Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0075,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-6486892-0949138,2026-01-05T14:42:45Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0076,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-6486892-0949138,2026-01-05T14:42:45Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0077,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-3174632-2573111,2026-01-05T15:01:45Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0078,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-5255373-8176302,2026-01-05T15:13:29Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0079,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-4674158-1447565,2026-01-05T15:40:03Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0080,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-4048711-4607557,2026-01-05T18:06:58Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0081,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-1602363-1208347,2026-01-05T19:01:22Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0082,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-2275644-1071562,2026-01-05T19:15:20Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0083,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0728625-5925143,2026-01-05T19:43:21Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0084,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-6284431-9906732,2026-01-05T19:47:30Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0085,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-5978798-7719567,2026-01-05T19:57:38Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0086,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-7076553-7674769,2026-01-05T20:07:08Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0087,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-3142743-1629926,2026-01-05T20:53:48Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0088,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-9039879-2037157,2026-01-05T21:45:21Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0089,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-9039879-2037157,2026-01-05T21:45:21Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0090,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-3793283-4441111,2026-01-05T22:51:24Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0091,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-3134903-4066726,2026-01-05T22:51:35Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0092,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-0202661-0945113,2026-01-06T05:09:11Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0093,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-7428289-1461158,2026-01-06T08:38:08Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0094,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-9350275-4001923,2026-01-06T09:49:30Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0095,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-0022118-9784364,2026-01-06T10:13:49Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0096,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-9525761-3631541,2026-01-06T10:18:15Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0097,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-9876298-2805915,2026-01-06T10:19:59Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0098,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-8191758-1873908,2026-01-06T11:37:02Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0099,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-7399574-0666728,2026-01-06T11:45:34Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0100,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-0171523-9579567,2026-01-06T12:06:56Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0101,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-5316295-0416315,2026-01-06T12:36:38Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0102,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-6751019-5252305,2026-01-06T12:49:46Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0103,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-6557119-5807511,2026-01-06T12:53:14Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0104,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-6557119-5807511,2026-01-06T12:53:14Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0105,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-6557119-5807511,2026-01-06T12:53:14Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0106,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-2506903-7358762,2026-01-06T12:55:41Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0107,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-2506903-7358762,2026-01-06T12:55:41Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0108,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-0510504-3129921,2026-01-06T13:32:29Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0109,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-0510504-3129921,2026-01-06T13:32:29Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0110,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-6365662-3756347,2026-01-06T14:56:06Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0111,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-8823957-7129952,2026-01-06T15:02:54Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0112,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-7088854-0874766,2026-01-06T15:53:30Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0113,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-6589577-4873110,2026-01-06T16:12:54Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0114,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-6865004-5973903,2026-01-06T16:38:04Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0115,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6428300-7688342,2026-01-06T17:06:18Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0116,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-0589066-2107554,2026-01-06T19:11:00Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0117,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-9223909-6953921,2026-01-06T22:47:30Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0118,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-3534641-4629147,2026-01-06T22:52:49Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0119,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6217180-5133949,2026-01-07T01:09:59Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0120,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-8132878-8016339,2026-01-07T04:32:21Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0121,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-2990288-8017927,2026-01-07T07:08:34Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0122,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0131554-5766762,2026-01-07T07:13:09Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0123,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-1247170-7321925,2026-01-07T08:21:15Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0124,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-1049278-2120319,2026-01-07T09:30:11Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0125,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-1049278-2120319,2026-01-07T09:30:11Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0126,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-1049278-2120319,2026-01-07T09:30:11Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0127,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-2388997-2609155,2026-01-07T09:31:04Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0128,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-4841295-4565113,2026-01-07T11:37:35Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0129,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-7534245-8873942,2026-01-07T11:39:11Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0130,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-7534245-8873942,2026-01-07T11:39:11Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0131,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-7534245-8873942,2026-01-07T11:39:11Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0132,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-4967505-7657936,2026-01-07T12:07:07Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0133,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-4391264-7951516,2026-01-07T12:25:05Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0134,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-7681525-9241154,2026-01-07T12:25:18Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0135,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-1052278-7465940,2026-01-07T13:34:43Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0136,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-1800529-6894731,2026-01-07T13:37:23Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0137,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-7159304-5721127,2026-01-07T13:41:00Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0138,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-6897518-8836367,2026-01-07T15:02:39Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0139,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-7138724-7901926,2026-01-07T15:04:23Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0140,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-3557783-4505161,2026-01-07T15:09:15Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0141,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-3912001-4479502,2026-01-07T15:38:46Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0142,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-7894337-5758711,2026-01-07T16:00:02Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0143,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-7386909-2473111,2026-01-07T16:02:21Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0144,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-6241048-1386729,2026-01-07T17:11:34Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0145,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-0361362-5625921,2026-01-07T17:12:37Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0146,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-7807520-7168303,2026-01-07T17:53:12Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0147,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-4898508-2897967,2026-01-07T22:39:06Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0148,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-4898508-2897967,2026-01-07T22:39:06Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0149,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-0014896-9189948,2026-01-07T23:05:58Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0150,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6069789-3163566,2026-01-08T07:38:12Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0151,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5885235-1834709,2026-01-08T08:04:23Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0152,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-4256581-2691552,2026-01-08T08:08:38Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0153,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-8409244-8158730,2026-01-08T09:27:54Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0154,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0290153-3003568,2026-01-08T10:23:49Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0155,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-4372876-4006730,2026-01-08T11:21:33Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0156,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-3480602-3004361,2026-01-08T11:23:20Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0157,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-4165117-8399560,2026-01-08T12:00:39Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0158,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-9919488-6394752,2026-01-08T12:12:16Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0159,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-2976564-8225950,2026-01-08T12:19:00Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0160,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-8293979-5239560,2026-01-08T12:57:28Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0161,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-0316295-8425169,2026-01-08T13:25:53Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0162,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-1817585-4104335,2026-01-08T13:48:16Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0163,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-1892647-8743510,2026-01-08T14:07:16Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0164,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-1073634-1959524,2026-01-08T14:54:59Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0165,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-2303256-1161138,2026-01-08T15:27:44Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0166,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-0191431-2165931,2026-01-08T16:31:31Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0167,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-2444204-7177923,2026-01-08T16:47:57Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0168,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-2444204-7177923,2026-01-08T16:47:57Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0169,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-2444204-7177923,2026-01-08T16:47:57Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0170,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-8656977-0997929,2026-01-11T18:16:08Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0171,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-0051065-9094760,2026-01-11T20:12:27Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0172,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-0567858-5774759,2026-01-12T11:03:28Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0173,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-1095410-2493923,2026-01-12T11:11:44Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0174,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-7696362-1389946,2026-01-12T11:49:27Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0175,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-3106479-4517968,2026-01-12T12:00:51Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0176,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-2718301-0785925,2026-01-12T12:11:51Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0177,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-3929704-3395514,2026-01-12T14:25:41Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0178,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-7800546-0433124,2026-01-12T15:35:47Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0179,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-7800546-0433124,2026-01-12T15:35:47Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0180,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-7800546-0433124,2026-01-12T15:35:47Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0181,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-6992559-2881924,2026-01-12T16:21:34Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0182,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-6992559-2881924,2026-01-12T16:21:34Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0183,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-6811990-5794762,2026-01-12T20:18:40Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0184,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-8504610-7422707,2026-01-13T04:28:57Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0185,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-3735392-9928306,2026-01-13T10:44:37Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0186,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-1742568-2625110,2026-01-13T11:45:49Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0187,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-1742568-2625110,2026-01-13T11:45:49Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0188,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-1742568-2625110,2026-01-13T11:45:49Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0189,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-1742568-2625110,2026-01-13T11:45:49Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0190,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-8702503-3693151,2026-01-13T12:06:52Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0191,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-9935814-5079508,2026-01-13T12:07:11Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0192,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-1319155-1408338,2026-01-13T12:37:19Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0193,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-1319155-1408338,2026-01-13T12:37:19Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0194,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-1319155-1408338,2026-01-13T12:37:19Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0195,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-1319155-1408338,2026-01-13T12:37:19Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0196,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-4217948-6389941,2026-01-13T12:42:58Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0197,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-9390927-0443503,2026-01-13T13:06:10Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0198,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-9390927-0443503,2026-01-13T13:06:10Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0199,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
