timestamp_utc,asof_date,marketplace,sku,asin,available,inbound_working,inbound_shipped,inbound_receiving,inbound_total,unsellable,researching,reserved_transfers,reserved_processing,reserved_customer,total_quantity,last_updated_time,source,notes
2026-02-12T00:00:00Z,2026-02-12,UK,VA-V4J8-WHCT,B08FKZMQH8,0,0,0,0,0,0,0,0,0,0,0,2025-06-29T00:42:28Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,VI-ICHI-WPB5,B004S0S0S2,0,0,0,0,0,0,0,0,0,0,0,2025-06-07T11:13:14Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,VL-48KZ-J3F2,B07L8N2TC1,0,0,0,0,0,0,0,0,0,0,0,2025-11-25T08:07:51Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,W3-H7LU-CTRI,B0002TT36Q,0,0,0,0,0,0,0,0,0,0,0,2025-08-06T21:28:24Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,WF-JLK1-5PKN,B08563KQKG,0,0,0,0,0,0,0,0,0,0,0,2025-08-22T16:50:10Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,WJ-YHKC-EES5,B07CN7NRF7,0,0,0,0,0,0,0,0,0,0,0,2026-02-02T06:10:37Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,WR-3V7D-BB7Z,B07BBZZ8RC,0,0,0,0,0,0,0,0,0,0,0,2025-10-16T16:31:17Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,WR-MNST-TKW6,B0BVZVSHZP,0,0,0,0,0,0,0,0,0,0,0,,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,X1-APP3-4HQ6,B0BMKQKC3M,0,0,0,0,0,0,0,0,0,0,0,2025-10-18T07:51:23Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,XG-Z9LW-Z27Q,B09NQ9YX9R,0,0,0,0,0,0,0,0,0,0,0,2025-11-20T22:18:31Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,XH-OMMJ-C7MT,B096BPSDRZ,0,0,0,0,0,0,0,0,0,0,0,2025-12-15T14:06:57Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,XJ-2FN3-M9FH,B099FBD93Y,0,0,0,0,0,0,0,0,0,0,0,2025-10-23T13:48:35Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,XL-BFPF-CBW4,B07QNL62Z2,0,0,0,0,0,0,0,0,0,0,0,2025-08-21T02:24:07Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,XN-OF53-7WRU,B0084CNKAI,0,0,0,0,0,0,0,0,0,0,0,2025-06-28T17:14:29Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,XY-SHVR-W7PG,B076VTQGGL,0,0,0,0,0,0,0,0,0,0,0,2025-09-21T00:52:04Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,Y5-REMJ-CY7A,B0BLTGP2JX,0,0,0,0,0,0,0,0,0,0,0,2025-09-11T17:09:05Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,YD-NO15-VYZL,B00VRF1XEY,0,0,0,0,0,0,0,0,0,0,0,,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,YJ-WD59-WWA2,B071X4RKYL,0,0,0,0,0,0,0,0,0,0,0,2025-10-02T17:02:38Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,Z3-ORV9-K8XD,B000FGECAI,0,0,0,0,0,0,0,0,0,0,0,2026-01-19T16:12:01Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,Z9-FBUQ-EZN3,B074RQ8G8Z,0,0,0,0,0,0,0,0,0,0,0,2025-12-16T01:53:10Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,ZB-PV7O-TKUD,B0BBH9MHBH,0,0,0,0,0,0,0,0,0,0,0,2025-08-07T20:31:22Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,ZI-1MA2-8QGC,B08M8CQHHV,0,0,0,0,0,0,0,0,0,0,0,2025-11-24T03:48:24Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,ZJ-9IR6-7M3A,B07RXCFY28,0,0,0,0,0,0,0,0,0,0,0,2025-10-12T17:17:45Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,ZU-PFDN-JSYV,B07MW9H6P4,0,0,0,0,0,0,0,0,0,0,0,2025-11-25T17:44:21Z,SPAPI,
2026-02-12T00:00:00Z,2026-02-12,UK,ZV-RLOD-Q0JI,B0BS1WDHP7,0,0,0,0,0,0,0,0,0,0,0,2025-11-30T18:13:40Z,SPAPI,
