order_id,asin,sku,posted_date,transaction_type,amount_type,is_fee,amount,currency,tax_amount,tax_currency,tax_present
203-7603757-9104331,,6V-EEC1-2S9Z,2026-04-15T22:29:52Z,Refund,Refund_Principal,False,-5.77,GBP,,,False
203-7603757-9104331,,6V-EEC1-2S9Z,2026-04-15T22:29:52Z,Refund,Refund_Commission,True,1.08,GBP,,,False
203-7603757-9104331,,6V-EEC1-2S9Z,2026-04-15T22:29:52Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
203-7603757-9104331,,6V-EEC1-2S9Z,2026-04-15T22:29:52Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
203-7603757-9104331,,6V-EEC1-2S9Z,2026-04-15T22:29:52Z,Refund,Refund_RefundCommission,True,-0.22,GBP,,,False
203-7603757-9104331,,6V-EEC1-2S9Z,2026-04-15T22:29:52Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
203-7603757-9104331,,6V-EEC1-2S9Z,2026-04-15T22:29:52Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
203-7603757-9104331,,6V-EEC1-2S9Z,2026-04-15T22:29:52Z,Refund,Refund_DigitalServicesFee,True,0.03,GBP,,,False
205-1818076-1994746,,XH-0LAE-FQO5,2026-04-15T23:22:01Z,Refund,Refund_Tax,False,-1.04,GBP,,,False
205-1818076-1994746,,XH-0LAE-FQO5,2026-04-15T23:22:01Z,Refund,Refund_Principal,False,-5.19,GBP,,,False
205-1818076-1994746,,XH-0LAE-FQO5,2026-04-15T23:22:01Z,Refund,Refund_Commission,True,1.2,GBP,,,False
205-1818076-1994746,,XH-0LAE-FQO5,2026-04-15T23:22:01Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
205-1818076-1994746,,XH-0LAE-FQO5,2026-04-15T23:22:01Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
205-1818076-1994746,,XH-0LAE-FQO5,2026-04-15T23:22:01Z,Refund,Refund_RefundCommission,True,-0.24,GBP,,,False
205-1818076-1994746,,XH-0LAE-FQO5,2026-04-15T23:22:01Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
205-1818076-1994746,,XH-0LAE-FQO5,2026-04-15T23:22:01Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-1818076-1994746,,XH-0LAE-FQO5,2026-04-15T23:22:01Z,Refund,Refund_DigitalServicesFee,True,0.02,GBP,,,False
206-8930009-8415538,,SZ-UL4K-SE7W,2026-04-16T18:18:16Z,Refund,Refund_Tax,False,-1.63,GBP,,,False
206-8930009-8415538,,SZ-UL4K-SE7W,2026-04-16T18:18:16Z,Refund,Refund_Principal,False,-8.12,GBP,,,False
206-8930009-8415538,,SZ-UL4K-SE7W,2026-04-16T18:18:16Z,Refund,Refund_Commission,True,1.75,GBP,,,False
206-8930009-8415538,,SZ-UL4K-SE7W,2026-04-16T18:18:16Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
206-8930009-8415538,,SZ-UL4K-SE7W,2026-04-16T18:18:16Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
206-8930009-8415538,,SZ-UL4K-SE7W,2026-04-16T18:18:16Z,Refund,Refund_RefundCommission,True,-0.35,GBP,,,False
206-8930009-8415538,,SZ-UL4K-SE7W,2026-04-16T18:18:16Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
206-8930009-8415538,,SZ-UL4K-SE7W,2026-04-16T18:18:16Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
206-8930009-8415538,,SZ-UL4K-SE7W,2026-04-16T18:18:16Z,Refund,Refund_DigitalServicesFee,True,0.03,GBP,,,False
202-8259826-5644332,,6Q-9G2A-IKVV,2026-04-16T19:13:38Z,Refund,Refund_Tax,False,-5.14,GBP,,,False
202-8259826-5644332,,6Q-9G2A-IKVV,2026-04-16T19:13:38Z,Refund,Refund_Principal,False,-25.64,GBP,,,False
202-8259826-5644332,,6Q-9G2A-IKVV,2026-04-16T19:13:38Z,Refund,Refund_Commission,True,4.8,GBP,,,False
202-8259826-5644332,,6Q-9G2A-IKVV,2026-04-16T19:13:38Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
202-8259826-5644332,,6Q-9G2A-IKVV,2026-04-16T19:13:38Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
202-8259826-5644332,,6Q-9G2A-IKVV,2026-04-16T19:13:38Z,Refund,Refund_RefundCommission,True,-0.96,GBP,,,False
202-8259826-5644332,,6Q-9G2A-IKVV,2026-04-16T19:13:38Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
202-8259826-5644332,,6Q-9G2A-IKVV,2026-04-16T19:13:38Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
202-8259826-5644332,,6Q-9G2A-IKVV,2026-04-16T19:13:38Z,Refund,Refund_DigitalServicesFee,True,0.09,GBP,,,False
205-7326458-1284367,,L3-ZQ8U-A7LQ,2026-04-16T21:59:34Z,Refund,Refund_Tax,False,-2.6,GBP,,,False
205-7326458-1284367,,L3-ZQ8U-A7LQ,2026-04-16T21:59:34Z,Refund,Refund_Principal,False,-13.02,GBP,,,False
205-7326458-1284367,,L3-ZQ8U-A7LQ,2026-04-16T21:59:34Z,Refund,Refund_Commission,True,2.81,GBP,,,False
205-7326458-1284367,,L3-ZQ8U-A7LQ,2026-04-16T21:59:34Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
205-7326458-1284367,,L3-ZQ8U-A7LQ,2026-04-16T21:59:34Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
205-7326458-1284367,,L3-ZQ8U-A7LQ,2026-04-16T21:59:34Z,Refund,Refund_RefundCommission,True,-0.56,GBP,,,False
205-7326458-1284367,,L3-ZQ8U-A7LQ,2026-04-16T21:59:34Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
205-7326458-1284367,,L3-ZQ8U-A7LQ,2026-04-16T21:59:34Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-7326458-1284367,,L3-ZQ8U-A7LQ,2026-04-16T21:59:34Z,Refund,Refund_DigitalServicesFee,True,0.06,GBP,,,False
205-8343874-8984315,,LV-425G-BY4X,2026-04-16T22:09:18Z,Refund,Refund_Tax,False,,GBP,,,False
205-8343874-8984315,,LV-425G-BY4X,2026-04-16T22:09:18Z,Refund,Refund_Principal,False,-26.28,GBP,,,False
205-8343874-8984315,,LV-425G-BY4X,2026-04-16T22:09:18Z,Refund,Refund_Commission,True,4.73,GBP,,,False
205-8343874-8984315,,LV-425G-BY4X,2026-04-16T22:09:18Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
205-8343874-8984315,,LV-425G-BY4X,2026-04-16T22:09:18Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
205-8343874-8984315,,LV-425G-BY4X,2026-04-16T22:09:18Z,Refund,Refund_RefundCommission,True,-0.95,GBP,,,False
205-8343874-8984315,,LV-425G-BY4X,2026-04-16T22:09:18Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
205-8343874-8984315,,LV-425G-BY4X,2026-04-16T22:09:18Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-8343874-8984315,,LV-425G-BY4X,2026-04-16T22:09:18Z,Refund,Refund_DigitalServicesFee,True,0.1,GBP,,,False
202-3993535-0396311,,JB-RGB6-LZOJ,2026-04-20T22:16:04Z,Refund,Refund_Tax,False,-1.0,GBP,,,False
202-3993535-0396311,,JB-RGB6-LZOJ,2026-04-20T22:16:04Z,Refund,Refund_Principal,False,-5.01,GBP,,,False
202-3993535-0396311,,JB-RGB6-LZOJ,2026-04-20T22:16:04Z,Refund,Refund_Commission,True,0.94,GBP,,,False
202-3993535-0396311,,JB-RGB6-LZOJ,2026-04-20T22:16:04Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
202-3993535-0396311,,JB-RGB6-LZOJ,2026-04-20T22:16:04Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
202-3993535-0396311,,JB-RGB6-LZOJ,2026-04-20T22:16:04Z,Refund,Refund_RefundCommission,True,-0.19,GBP,,,False
202-3993535-0396311,,JB-RGB6-LZOJ,2026-04-20T22:16:04Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
202-3993535-0396311,,JB-RGB6-LZOJ,2026-04-20T22:16:04Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
202-3993535-0396311,,JB-RGB6-LZOJ,2026-04-20T22:16:04Z,Refund,Refund_DigitalServicesFee,True,0.02,GBP,,,False
205-0763319-7381918,,SZ-UL4K-SE7W,2026-04-21T22:09:21Z,Refund,Refund_ShippingTax,False,-0.83,GBP,,,False
205-0763319-7381918,,SZ-UL4K-SE7W,2026-04-21T22:09:21Z,Refund,Refund_ShippingCharge,False,-4.16,GBP,,,False
205-0763319-7381918,,SZ-UL4K-SE7W,2026-04-21T22:09:21Z,Refund,Refund_Commission,True,,GBP,,,False
205-0763319-7381918,,SZ-UL4K-SE7W,2026-04-21T22:09:21Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
205-0763319-7381918,,SZ-UL4K-SE7W,2026-04-21T22:09:21Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
205-0763319-7381918,,SZ-UL4K-SE7W,2026-04-21T22:09:21Z,Refund,Refund_RefundCommission,True,,GBP,,,False
205-0763319-7381918,,SZ-UL4K-SE7W,2026-04-21T22:09:21Z,Refund,Refund_ShippingChargeback,True,4.99,GBP,,,False
205-0763319-7381918,,SZ-UL4K-SE7W,2026-04-21T22:09:21Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-0763319-7381918,,SZ-UL4K-SE7W,2026-04-21T22:09:21Z,Refund,Refund_DigitalServicesFee,True,0.09,GBP,,,False
205-9993513-6793952,,0G-JB6S-PN34,2026-04-23T15:13:36Z,Refund,Refund_Tax,False,,GBP,,,False
205-9993513-6793952,,0G-JB6S-PN34,2026-04-23T15:13:36Z,Refund,Refund_Principal,False,-5.9,GBP,,,False
205-9993513-6793952,,0G-JB6S-PN34,2026-04-23T15:13:36Z,Refund,Refund_Commission,True,0.36,GBP,,,False
205-9993513-6793952,,0G-JB6S-PN34,2026-04-23T15:13:36Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
205-9993513-6793952,,0G-JB6S-PN34,2026-04-23T15:13:36Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
205-9993513-6793952,,0G-JB6S-PN34,2026-04-23T15:13:36Z,Refund,Refund_RefundCommission,True,-0.07,GBP,,,False
205-9993513-6793952,,0G-JB6S-PN34,2026-04-23T15:13:36Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
205-9993513-6793952,,0G-JB6S-PN34,2026-04-23T15:13:36Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-9993513-6793952,,0G-JB6S-PN34,2026-04-23T15:13:36Z,Refund,Refund_DigitalServicesFee,True,0.02,GBP,,,False
204-3585690-7423558,,VF-3T0K-DR5O,2026-04-25T19:40:47Z,Refund,Refund_Tax,False,-0.84,GBP,,,False
204-3585690-7423558,,VF-3T0K-DR5O,2026-04-25T19:40:47Z,Refund,Refund_Principal,False,-4.19,GBP,,,False
204-3585690-7423558,,VF-3T0K-DR5O,2026-04-25T19:40:47Z,Refund,Refund_Commission,True,0.48,GBP,,,False
204-3585690-7423558,,VF-3T0K-DR5O,2026-04-25T19:40:47Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
204-3585690-7423558,,VF-3T0K-DR5O,2026-04-25T19:40:47Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
204-3585690-7423558,,VF-3T0K-DR5O,2026-04-25T19:40:47Z,Refund,Refund_RefundCommission,True,-0.1,GBP,,,False
204-3585690-7423558,,VF-3T0K-DR5O,2026-04-25T19:40:47Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
204-3585690-7423558,,VF-3T0K-DR5O,2026-04-25T19:40:47Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
204-3585690-7423558,,VF-3T0K-DR5O,2026-04-25T19:40:47Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
204-7309955-4006719,,VF-3T0K-DR5O,2026-04-25T21:38:49Z,Refund,Refund_Tax,False,-0.84,GBP,,,False
204-7309955-4006719,,VF-3T0K-DR5O,2026-04-25T21:38:49Z,Refund,Refund_Principal,False,-4.19,GBP,,,False
204-7309955-4006719,,VF-3T0K-DR5O,2026-04-25T21:38:49Z,Refund,Refund_Commission,True,0.48,GBP,,,False
204-7309955-4006719,,VF-3T0K-DR5O,2026-04-25T21:38:49Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
204-7309955-4006719,,VF-3T0K-DR5O,2026-04-25T21:38:49Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
204-7309955-4006719,,VF-3T0K-DR5O,2026-04-25T21:38:49Z,Refund,Refund_RefundCommission,True,-0.1,GBP,,,False
204-7309955-4006719,,VF-3T0K-DR5O,2026-04-25T21:38:49Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
204-7309955-4006719,,VF-3T0K-DR5O,2026-04-25T21:38:49Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
204-7309955-4006719,,VF-3T0K-DR5O,2026-04-25T21:38:49Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
204-2179861-7126756,,VF-3T0K-DR5O,2026-04-25T22:34:38Z,Refund,Refund_Tax,False,-0.84,GBP,,,False
204-2179861-7126756,,VF-3T0K-DR5O,2026-04-25T22:34:38Z,Refund,Refund_ShippingTax,False,-0.19,GBP,,,False
204-2179861-7126756,,VF-3T0K-DR5O,2026-04-25T22:34:38Z,Refund,Refund_ShippingCharge,False,-0.93,GBP,,,False
204-2179861-7126756,,VF-3T0K-DR5O,2026-04-25T22:34:38Z,Refund,Refund_Principal,False,-4.19,GBP,,,False
204-2179861-7126756,,VF-3T0K-DR5O,2026-04-25T22:34:38Z,Refund,Refund_Commission,True,0.48,GBP,,,False
204-2179861-7126756,,VF-3T0K-DR5O,2026-04-25T22:34:38Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
204-2179861-7126756,,VF-3T0K-DR5O,2026-04-25T22:34:38Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
204-2179861-7126756,,VF-3T0K-DR5O,2026-04-25T22:34:38Z,Refund,Refund_RefundCommission,True,-0.1,GBP,,,False
204-2179861-7126756,,VF-3T0K-DR5O,2026-04-25T22:34:38Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
204-2179861-7126756,,VF-3T0K-DR5O,2026-04-25T22:34:38Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
204-2179861-7126756,,VF-3T0K-DR5O,2026-04-25T22:34:38Z,Refund,Refund_DigitalServicesFee,True,0.02,GBP,,,False
204-5711633-6949960,,7L-OT45-7LYB,2026-04-26T22:51:33Z,Refund,Refund_Tax,False,-0.73,GBP,,,False
204-5711633-6949960,,7L-OT45-7LYB,2026-04-26T22:51:33Z,Refund,Refund_Principal,False,-3.64,GBP,,,False
204-5711633-6949960,,7L-OT45-7LYB,2026-04-26T22:51:33Z,Refund,Refund_Commission,True,0.68,GBP,,,False
204-5711633-6949960,,7L-OT45-7LYB,2026-04-26T22:51:33Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
204-5711633-6949960,,7L-OT45-7LYB,2026-04-26T22:51:33Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
204-5711633-6949960,,7L-OT45-7LYB,2026-04-26T22:51:33Z,Refund,Refund_RefundCommission,True,-0.13,GBP,,,False
204-5711633-6949960,,7L-OT45-7LYB,2026-04-26T22:51:33Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
204-5711633-6949960,,7L-OT45-7LYB,2026-04-26T22:51:33Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
204-5711633-6949960,,7L-OT45-7LYB,2026-04-26T22:51:33Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
026-8497506-3377901,,DC-K5WH-R7F5,2026-04-27T21:38:27Z,Refund,Refund_Tax,False,-0.5,GBP,,,False
026-8497506-3377901,,DC-K5WH-R7F5,2026-04-27T21:38:27Z,Refund,Refund_ShippingTax,False,-0.04,GBP,,,False
026-8497506-3377901,,DC-K5WH-R7F5,2026-04-27T21:38:27Z,Refund,Refund_ShippingCharge,False,-0.21,GBP,,,False
026-8497506-3377901,,DC-K5WH-R7F5,2026-04-27T21:38:27Z,Refund,Refund_Principal,False,-2.5,GBP,,,False
026-8497506-3377901,,DC-K5WH-R7F5,2026-04-27T21:38:27Z,Refund,Refund_Commission,True,0.3,GBP,,,False
026-8497506-3377901,,DC-K5WH-R7F5,2026-04-27T21:38:27Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
026-8497506-3377901,,DC-K5WH-R7F5,2026-04-27T21:38:27Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
026-8497506-3377901,,DC-K5WH-R7F5,2026-04-27T21:38:27Z,Refund,Refund_RefundCommission,True,-0.06,GBP,,,False
026-8497506-3377901,,DC-K5WH-R7F5,2026-04-27T21:38:27Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
026-8497506-3377901,,DC-K5WH-R7F5,2026-04-27T21:38:27Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
026-8497506-3377901,,DC-K5WH-R7F5,2026-04-27T21:38:27Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
206-1160870-9612351,,DC-K5WH-R7F5,2026-04-27T22:12:55Z,Refund,Refund_Tax,False,-0.5,GBP,,,False
206-1160870-9612351,,DC-K5WH-R7F5,2026-04-27T22:12:55Z,Refund,Refund_Principal,False,-2.5,GBP,,,False
206-1160870-9612351,,DC-K5WH-R7F5,2026-04-27T22:12:55Z,Refund,Refund_Commission,True,0.3,GBP,,,False
206-1160870-9612351,,DC-K5WH-R7F5,2026-04-27T22:12:55Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
206-1160870-9612351,,DC-K5WH-R7F5,2026-04-27T22:12:55Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
206-1160870-9612351,,DC-K5WH-R7F5,2026-04-27T22:12:55Z,Refund,Refund_RefundCommission,True,-0.06,GBP,,,False
206-1160870-9612351,,DC-K5WH-R7F5,2026-04-27T22:12:55Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
206-1160870-9612351,,DC-K5WH-R7F5,2026-04-27T22:12:55Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
206-1160870-9612351,,DC-K5WH-R7F5,2026-04-27T22:12:55Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
026-1703075-2055509,,2X-8XI7-C9T5,2026-04-27T23:32:18Z,Refund,Refund_Tax,False,,GBP,,,False
026-1703075-2055509,,2X-8XI7-C9T5,2026-04-27T23:32:18Z,Refund,Refund_Principal,False,-9.99,GBP,,,False
026-1703075-2055509,,2X-8XI7-C9T5,2026-04-27T23:32:18Z,Refund,Refund_Commission,True,0.6,GBP,,,False
026-1703075-2055509,,2X-8XI7-C9T5,2026-04-27T23:32:18Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
026-1703075-2055509,,2X-8XI7-C9T5,2026-04-27T23:32:18Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
026-1703075-2055509,,2X-8XI7-C9T5,2026-04-27T23:32:18Z,Refund,Refund_RefundCommission,True,-0.12,GBP,,,False
026-1703075-2055509,,2X-8XI7-C9T5,2026-04-27T23:32:18Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
026-1703075-2055509,,2X-8XI7-C9T5,2026-04-27T23:32:18Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
026-1703075-2055509,,2X-8XI7-C9T5,2026-04-27T23:32:18Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
205-5315632-8341147,,VF-3T0K-DR5O,2026-05-01T00:15:52Z,Refund,Refund_ShippingTax,False,-0.42,GBP,,,False
205-5315632-8341147,,VF-3T0K-DR5O,2026-05-01T00:15:52Z,Refund,Refund_ShippingCharge,False,-2.08,GBP,,,False
205-5315632-8341147,,VF-3T0K-DR5O,2026-05-01T00:15:52Z,Refund,Refund_Commission,True,,GBP,,,False
205-5315632-8341147,,VF-3T0K-DR5O,2026-05-01T00:15:52Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
205-5315632-8341147,,VF-3T0K-DR5O,2026-05-01T00:15:52Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
205-5315632-8341147,,VF-3T0K-DR5O,2026-05-01T00:15:52Z,Refund,Refund_RefundCommission,True,,GBP,,,False
205-5315632-8341147,,VF-3T0K-DR5O,2026-05-01T00:15:52Z,Refund,Refund_ShippingChargeback,True,2.5,GBP,,,False
205-5315632-8341147,,VF-3T0K-DR5O,2026-05-01T00:15:52Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
205-5315632-8341147,,VF-3T0K-DR5O,2026-05-01T00:15:52Z,Refund,Refund_DigitalServicesFee,True,0.05,GBP,,,False
203-9347136-2328302,,VF-3T0K-DR5O,2026-05-03T22:05:53Z,Refund,Refund_Tax,False,-0.84,GBP,,,False
203-9347136-2328302,,VF-3T0K-DR5O,2026-05-03T22:05:53Z,Refund,Refund_Principal,False,-4.19,GBP,,,False
203-9347136-2328302,,VF-3T0K-DR5O,2026-05-03T22:05:53Z,Refund,Refund_Commission,True,0.48,GBP,,,False
203-9347136-2328302,,VF-3T0K-DR5O,2026-05-03T22:05:53Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
203-9347136-2328302,,VF-3T0K-DR5O,2026-05-03T22:05:53Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
203-9347136-2328302,,VF-3T0K-DR5O,2026-05-03T22:05:53Z,Refund,Refund_RefundCommission,True,-0.1,GBP,,,False
203-9347136-2328302,,VF-3T0K-DR5O,2026-05-03T22:05:53Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
203-9347136-2328302,,VF-3T0K-DR5O,2026-05-03T22:05:53Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
203-9347136-2328302,,VF-3T0K-DR5O,2026-05-03T22:05:53Z,Refund,Refund_DigitalServicesFee,True,0.01,GBP,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_Tax,False,-1.6,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_Tax,False,,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_ShippingTax,False,-0.25,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_ShippingCharge,False,-1.08,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_Principal,False,-6.97,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_ExportCharge,False,,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_Commission,True,0.83,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_FixedClosingFee,True,,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_GiftwrapChargeback,True,,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_RefundCommission,True,-0.17,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_ShippingChargeback,True,1.11,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_VariableClosingFee,True,,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_MarketplaceFacilitatorTax-Other,False,,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_MarketplaceFacilitatorVAT-Principal,False,1.6,EUR,,,False
408-9364142-6513913,,NN-TSZ1-X2RD,2026-05-04T14:56:58Z,Refund,Refund_MarketplaceFacilitatorVAT-Shipping,False,0.25,EUR,,,False
206-3369277-3698758,,GJ-2OZK-0GCA,2026-05-04T21:03:23Z,Refund,Refund_Tax,False,-5.5,GBP,,,False
206-3369277-3698758,,GJ-2OZK-0GCA,2026-05-04T21:03:23Z,Refund,Refund_Principal,False,-27.5,GBP,,,False
206-3369277-3698758,,GJ-2OZK-0GCA,2026-05-04T21:03:23Z,Refund,Refund_Commission,True,5.94,GBP,,,False
206-3369277-3698758,,GJ-2OZK-0GCA,2026-05-04T21:03:23Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
206-3369277-3698758,,GJ-2OZK-0GCA,2026-05-04T21:03:23Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
206-3369277-3698758,,GJ-2OZK-0GCA,2026-05-04T21:03:23Z,Refund,Refund_RefundCommission,True,-1.19,GBP,,,False
206-3369277-3698758,,GJ-2OZK-0GCA,2026-05-04T21:03:23Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
206-3369277-3698758,,GJ-2OZK-0GCA,2026-05-04T21:03:23Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
206-3369277-3698758,,GJ-2OZK-0GCA,2026-05-04T21:03:23Z,Refund,Refund_DigitalServicesFee,True,0.12,GBP,,,False
202-5344168-9431517,,0G-JB6S-PN34,2026-05-07T21:08:52Z,Refund,Refund_Tax,False,,GBP,,,False
202-5344168-9431517,,0G-JB6S-PN34,2026-05-07T21:08:52Z,Refund,Refund_Principal,False,-5.9,GBP,,,False
202-5344168-9431517,,0G-JB6S-PN34,2026-05-07T21:08:52Z,Refund,Refund_Commission,True,0.36,GBP,,,False
202-5344168-9431517,,0G-JB6S-PN34,2026-05-07T21:08:52Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
202-5344168-9431517,,0G-JB6S-PN34,2026-05-07T21:08:52Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
202-5344168-9431517,,0G-JB6S-PN34,2026-05-07T21:08:52Z,Refund,Refund_RefundCommission,True,-0.07,GBP,,,False
202-5344168-9431517,,0G-JB6S-PN34,2026-05-07T21:08:52Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
202-5344168-9431517,,0G-JB6S-PN34,2026-05-07T21:08:52Z,Refund,Refund_VariableClosingFee,True,,GBP,,,False
202-5344168-9431517,,0G-JB6S-PN34,2026-05-07T21:08:52Z,Refund,Refund_DigitalServicesFee,True,0.02,GBP,,,False
206-3416081-5966754,,6V-EEC1-2S9Z,2026-05-09T21:33:36Z,Refund,Refund_Tax,False,-1.11,GBP,,,False
206-3416081-5966754,,6V-EEC1-2S9Z,2026-05-09T21:33:36Z,Refund,Refund_Principal,False,-5.54,GBP,,,False
206-3416081-5966754,,6V-EEC1-2S9Z,2026-05-09T21:33:36Z,Refund,Refund_Commission,True,1.03,GBP,,,False
206-3416081-5966754,,6V-EEC1-2S9Z,2026-05-09T21:33:36Z,Refund,Refund_FixedClosingFee,True,,GBP,,,False
206-3416081-5966754,,6V-EEC1-2S9Z,2026-05-09T21:33:36Z,Refund,Refund_GiftwrapChargeback,True,,GBP,,,False
206-3416081-5966754,,6V-EEC1-2S9Z,2026-05-09T21:33:36Z,Refund,Refund_RefundCommission,True,-0.2,GBP,,,False
206-3416081-5966754,,6V-EEC1-2S9Z,2026-05-09T21:33:36Z,Refund,Refund_ShippingChargeback,True,,GBP,,,False
