order_id,posted_date,settlement_id,amount_type,amount,currency
205-7500310-4675501,2025-12-11T23:09:49Z,205-7500310-4675501,FixedClosingFee,,GBP
205-7500310-4675501,2025-12-11T23:09:49Z,205-7500310-4675501,GiftwrapChargeback,,GBP
205-7500310-4675501,2025-12-11T23:09:49Z,205-7500310-4675501,ShippingChargeback,,GBP
205-7500310-4675501,2025-12-11T23:09:49Z,205-7500310-4675501,VariableClosingFee,,GBP
205-7500310-4675501,2025-12-11T23:09:49Z,205-7500310-4675501,DigitalServicesFee,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,Principal,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,Tax,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,GiftWrap,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,GiftWrapTax,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,ShippingCharge,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,ShippingTax,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,FBAPerUnitFulfillmentFee,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,Commission,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,FixedClosingFee,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,GiftwrapChargeback,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,ShippingChargeback,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,VariableClosingFee,,GBP
026-7802097-4705940,2025-12-11T23:14:12Z,026-7802097-4705940,DigitalServicesFee,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,Principal,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,Tax,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,GiftWrap,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,GiftWrapTax,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,ShippingCharge,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,ShippingTax,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,FBAPerUnitFulfillmentFee,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,Commission,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,FixedClosingFee,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,GiftwrapChargeback,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,ShippingChargeback,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,VariableClosingFee,,GBP
203-6174693-3951546,2025-12-11T23:20:15Z,203-6174693-3951546,DigitalServicesFee,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,Principal,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,Tax,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,GiftWrap,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,GiftWrapTax,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,ShippingCharge,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,ShippingTax,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,FBAPerUnitFulfillmentFee,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,Commission,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,FixedClosingFee,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,GiftwrapChargeback,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,ShippingChargeback,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,VariableClosingFee,,GBP
202-4932250-6957914,2025-12-11T23:26:09Z,202-4932250-6957914,DigitalServicesFee,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,Principal,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,Tax,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,GiftWrap,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,GiftWrapTax,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,ShippingCharge,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,ShippingTax,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,FBAPerUnitFulfillmentFee,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,Commission,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,FixedClosingFee,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,GiftwrapChargeback,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,ShippingChargeback,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,VariableClosingFee,,GBP
206-3930634-3321166,2025-12-11T23:29:42Z,206-3930634-3321166,DigitalServicesFee,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,Principal,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,Tax,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,GiftWrap,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,GiftWrapTax,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,ShippingCharge,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,ShippingTax,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,FBAPerUnitFulfillmentFee,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,Commission,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,FixedClosingFee,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,GiftwrapChargeback,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,ShippingChargeback,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,VariableClosingFee,,GBP
204-0111325-7577168,2025-12-11T23:30:02Z,204-0111325-7577168,DigitalServicesFee,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,Principal,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,Tax,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,GiftWrap,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,GiftWrapTax,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,ShippingCharge,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,ShippingTax,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,FBAPerUnitFulfillmentFee,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,Commission,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,FixedClosingFee,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,GiftwrapChargeback,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,ShippingChargeback,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,VariableClosingFee,,GBP
203-3895894-8021919,2025-12-11T23:30:45Z,203-3895894-8021919,DigitalServicesFee,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,Principal,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,Tax,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,GiftWrap,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,GiftWrapTax,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,ShippingCharge,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,ShippingTax,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,FBAPerUnitFulfillmentFee,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,Commission,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,FixedClosingFee,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,GiftwrapChargeback,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,ShippingChargeback,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,VariableClosingFee,,GBP
206-7870969-4115527,2025-12-11T23:33:08Z,206-7870969-4115527,DigitalServicesFee,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,Principal,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,Tax,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,GiftWrap,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,GiftWrapTax,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,ShippingCharge,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,ShippingTax,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,FBAPerUnitFulfillmentFee,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,Commission,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,FixedClosingFee,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,GiftwrapChargeback,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,ShippingChargeback,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,VariableClosingFee,,GBP
203-4044717-7224310,2025-12-11T23:34:24Z,203-4044717-7224310,DigitalServicesFee,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,Principal,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,Tax,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,GiftWrap,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,GiftWrapTax,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,ShippingCharge,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,ShippingTax,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,FBAPerUnitFulfillmentFee,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,Commission,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,FixedClosingFee,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,GiftwrapChargeback,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,ShippingChargeback,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,VariableClosingFee,,GBP
202-6535362-6036312,2025-12-11T23:43:23Z,202-6535362-6036312,DigitalServicesFee,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,Principal,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,Tax,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,GiftWrap,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,GiftWrapTax,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,ShippingCharge,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,ShippingTax,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,FBAPerUnitFulfillmentFee,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,Commission,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,FixedClosingFee,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,GiftwrapChargeback,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,ShippingChargeback,,GBP
204-0180603-3801963,2025-12-11T23:47:29Z,204-0180603-3801963,VariableClosingFee,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,Principal,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,Tax,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,GiftWrap,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,GiftWrapTax,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,ShippingCharge,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,ShippingTax,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,FBAPerUnitFulfillmentFee,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,Commission,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,FixedClosingFee,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,GiftwrapChargeback,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,ShippingChargeback,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,VariableClosingFee,,GBP
026-3062289-9282726,2025-12-11T23:54:40Z,026-3062289-9282726,DigitalServicesFee,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,Principal,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,Tax,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,GiftWrap,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,GiftWrapTax,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,ShippingCharge,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,ShippingTax,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,FBAPerUnitFulfillmentFee,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,Commission,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,FixedClosingFee,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,GiftwrapChargeback,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,ShippingChargeback,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,VariableClosingFee,,GBP
204-9669182-0199546,2025-12-11T23:54:52Z,204-9669182-0199546,DigitalServicesFee,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,Principal,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,Tax,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,GiftWrap,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,GiftWrapTax,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,ShippingCharge,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,ShippingTax,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,FBAPerUnitFulfillmentFee,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,Commission,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,FixedClosingFee,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,GiftwrapChargeback,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,ShippingChargeback,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,VariableClosingFee,,GBP
205-1665410-1035522,2025-12-12T00:03:01Z,205-1665410-1035522,DigitalServicesFee,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,Principal,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,Tax,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,GiftWrap,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,GiftWrapTax,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,ShippingCharge,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,ShippingTax,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,FBAPerUnitFulfillmentFee,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,Commission,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,FixedClosingFee,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,GiftwrapChargeback,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,ShippingChargeback,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,VariableClosingFee,,GBP
205-5100330-6618711,2025-12-12T00:03:04Z,205-5100330-6618711,DigitalServicesFee,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,Principal,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,Tax,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,GiftWrap,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,GiftWrapTax,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,ShippingCharge,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,ShippingTax,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,FBAPerUnitFulfillmentFee,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,Commission,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,FixedClosingFee,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,GiftwrapChargeback,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,ShippingChargeback,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,VariableClosingFee,,GBP
204-7714344-0925927,2025-12-12T00:05:17Z,204-7714344-0925927,DigitalServicesFee,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,Principal,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,Tax,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,GiftWrap,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,GiftWrapTax,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,ShippingCharge,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,ShippingTax,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,FBAPerUnitFulfillmentFee,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,Commission,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,FixedClosingFee,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,GiftwrapChargeback,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,ShippingChargeback,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,VariableClosingFee,,GBP
206-6553061-4257946,2025-12-12T10:07:58Z,206-6553061-4257946,DigitalServicesFee,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,Principal,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,Tax,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,GiftWrap,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,GiftWrapTax,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,ShippingCharge,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,ShippingTax,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,FBAPerUnitFulfillmentFee,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,Commission,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,FixedClosingFee,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,GiftwrapChargeback,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,ShippingChargeback,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,VariableClosingFee,,GBP
026-1199560-7160348,2025-12-12T10:21:04Z,026-1199560-7160348,DigitalServicesFee,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,Principal,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,Tax,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,GiftWrap,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,GiftWrapTax,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,ShippingCharge,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,ShippingTax,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,FBAPerUnitFulfillmentFee,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,Commission,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,FixedClosingFee,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,GiftwrapChargeback,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,ShippingChargeback,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,VariableClosingFee,,GBP
206-9793503-8724348,2025-12-12T10:24:55Z,206-9793503-8724348,DigitalServicesFee,,GBP
