snapshot_utc,sku,execution_event_ts_utc,execution_state,execution_write_status,execution_write_error,execution_old_price_gbp,execution_new_price_gbp,execution_hard_floor_gbp,execution_final_ceiling_landed_gbp,execution_binding_ceiling_type,execution_reason_codes_json,suppression_last_event_ts_utc,suppression_buy_box_state,suppression_strategy_state,suppression_write_status,suppression_target_price_gbp,suppression_target_source,suppression_reactivation_target_landed_gbp,suppression_threshold_upper_bound_gbp,suppression_ceiling_landed_temp,suppression_ceiling_expiry_utc,suppression_anchor_floor_gbp,suppression_memory_updated_utc,suppression_last_validated_utc,suppression_active_flag,suppression_resolved_flag,observed_our_price_gbp,observed_our_price_ts_utc,unified_buy_box_state,unified_strategy_state,unified_writer_outcome,write_attempted_flag,write_applied_flag,true_binding_ceiling_gbp,true_binding_ceiling_type,truth_status,current_cycle_decision_ts_utc,current_cycle_run_id,current_cycle_market_data_present,current_cycle_decision,current_cycle_decision_reason_code,current_cycle_blocker_code,current_cycle_blocker_reason_codes_json,stale_execution_context_cleared_flag,stale_execution_event_ts_utc,stale_execution_state,stale_execution_write_status,stale_execution_write_error,stale_execution_old_price_gbp,stale_execution_new_price_gbp,stale_execution_hard_floor_gbp,stale_execution_final_ceiling_landed_gbp,stale_execution_binding_ceiling_type,stale_execution_reason_codes_json,trace_asof_utc,trace_source_script,trace_candidate_price_gbp,trace_floor_total_gbp,trace_break_even_total_gbp,trace_cogs_exvat_gbp,trace_fba_exvat_gbp,trace_referral_amount_gbp,trace_band_bucket,trace_reason_codes_csv,floor_reconcile_delta_gbp
2026-06-10T07:40:03Z,RI-VSUS-0YTD,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,6.15,6.15,6.15,,,"[""SELLER_DETAIL_STALE"",""SELLER_DETAIL_STALE_AGE_2937S"",""SELLER_DETAIL_OFFER_ROWS_3"",""SELLER_DETAIL_RESOLUTION_RECOVERED""]",,LOST_TO_COMPETITOR,,,,,,,8.35,2026-05-26T17:30:59Z,,2026-05-26T17:24:40Z,2026-05-26T17:24:40Z,0,,6.15,2026-05-26T18:13:37Z,LOST_TO_COMPETITOR,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,6.16,6.15,5.95,1.650,2.750,0.490,10,,0.00
2026-06-10T07:40:03Z,SZ-UL4K-SE7W,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,9.75,9.75,7.77,,,"[""SELLER_DETAIL_STALE"",""SELLER_DETAIL_STALE_AGE_2937S"",""SELLER_DETAIL_OFFER_ROWS_5"",""SELLER_DETAIL_RESOLUTION_RECOVERED""]",2026-03-16T09:17:15Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,READ_ONLY_NO_WRITE,10.79,PROBE_CEILING,10.99,,10.99,2026-05-26T17:31:40Z,7.92,2026-05-26T17:24:40Z,2026-05-26T17:24:40Z,0,,9.75,2026-05-26T18:13:37Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,7.77,7.77,7.40,3.080,1.860,1.170,10,,0.00
2026-06-10T07:40:03Z,VU-8KRA-QP5M,,,READ_ONLY_NO_WRITE,,,,,,,,2026-03-17T23:09:08Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,WRITE_NOT_APPLIED,11.84,INFERRED_UPPER_BOUND,12.58,,12.58,2026-05-26T17:33:20Z,10.95,2026-05-26T17:24:40Z,2026-05-26T17:24:40Z,0,,12.93,2026-05-26T18:13:37Z,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,12.93,12.93,10.95,,,"[""SELLER_DETAIL_STALE"",""SELLER_DETAIL_STALE_AGE_2937S"",""SELLER_DETAIL_OFFER_ROWS_12"",""SELLER_DETAIL_RESOLUTION_RECOVERED""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,10.95,10.95,10.43,4.320,2.650,1.640,100,,
2026-06-10T07:40:03Z,2X-8XI7-C9T5,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,9.99,9.99,7.31,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-04-28T15:15:14Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,9.99,SELLER_DETAIL_GATE,9.99,,9.99,2026-04-30T15:59:57Z,7.31,2026-04-30T15:51:03Z,2026-04-30T15:51:03Z,0,,9.99,2026-05-26T18:13:37Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,7.31,7.31,6.98,2.740,2.650,0.370,10,,0.00
2026-06-10T07:40:03Z,4F-HT42-FD26,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,9.12,9.12,8.04,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-03-17T05:48:18Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,READ_ONLY_NO_WRITE,8.78,PROBE_CEILING,8.98,,8.98,2026-05-26T17:12:03Z,8.13,2026-05-26T16:52:16Z,2026-05-26T16:52:16Z,0,,9.12,2026-05-26T18:13:37Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,8.04,8.04,7.63,3.380,1.720,1.210,10,,0.00
2026-06-10T07:40:03Z,6Q-9G2A-IKVV,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,15.39,15.39,15.39,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-05-20T11:59:36Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,15.39,SELLER_DETAIL_GATE,15.39,,15.39,2026-05-26T17:12:36Z,15.39,2026-05-26T16:52:16Z,2026-05-26T16:52:16Z,0,,15.39,2026-05-26T18:13:37Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,15.39,15.39,14.52,7.290,2.720,2.000,100,,0.00
2026-06-10T07:40:03Z,7L-OT45-7LYB,,,READ_ONLY_NO_WRITE,,,,,,,,2026-05-16T02:42:48Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,4.33,SELLER_DETAIL_GATE,4.33,,4.33,2026-05-26T17:14:52Z,4.31,2026-05-26T16:52:16Z,2026-05-26T16:52:16Z,0,,4.28,2026-05-26T18:13:37Z,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,4.28,4.28,4.13,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,4.13,4.13,4.00,1.080,1.670,0.540,10,,
2026-06-10T07:40:03Z,L3-ZQ8U-A7LQ,,,READ_ONLY_NO_WRITE,,,,,,,,2026-05-26T16:52:16Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,APPLIED,14.89,INFERRED_UPPER_BOUND,14.89,15.09,14.89,2026-05-29T16:52:16Z,8.17,2026-05-26T16:52:16Z,2026-05-26T17:03:57Z,0,,14.89,2026-05-26T17:47:49Z,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-05-26T17:47:49Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,14.89,14.89,8.17,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,8.18,8.17,7.73,3.700,1.460,1.230,10,,
2026-06-10T07:40:03Z,L5-PF3B-WHU4,2026-05-26T17:47:49Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,33.0,33.0,33.00,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-04-17T20:06:23Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,33.00,PROBE_CEILING,33.00,,33.00,2026-04-23T19:23:23Z,33.00,2026-04-23T19:13:49Z,2026-04-23T19:13:49Z,0,,33.00,2026-05-26T17:47:49Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,33.01,33.00,30.90,17.500,3.140,4.950,100,,0.00
2026-06-10T07:40:03Z,R7-98IN-2PW8,,,READ_ONLY_NO_WRITE,,,,,,,,,LOST_TO_COMPETITOR,,,,,,,5.70,2026-05-26T17:56:49Z,,2026-05-26T17:47:49Z,2026-05-26T17:47:49Z,0,,5.70,2026-05-26T17:47:49Z,LOST_TO_COMPETITOR,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-05-26T17:47:49Z,REGAIN,NO_WRITE_REQUIRED,,5.7,5.70,5.70,5.70,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_CLUSTER_EDGE"",""LADDER_DEPTH_THREE_PLUS"",""GUARDRAIL_HARD_FLOOR_CLAMP"",""REGAIN_MULTI_SELLER_NO_DOWNWARD_HEADROOM"",""UNDERCUT_NO_DOWNWARD_HEADROOM"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RAW_BELOW_HARD_FLOOR"",""CEILING_EFFECTIVE_CLAMPED_TO_HARD_FLOOR"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,5.70,5.70,5.40,2.500,1.500,0.460,10,,
2026-06-10T07:40:03Z,SU-JM8R-2U82,2026-05-26T17:47:49Z,HOLD_OBSERVE,NO_WRITE_REQUIRED,,15.46,15.46,15.46,16.00,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_RESET_UP"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_CLUSTER_EDGE"",""LADDER_DEPTH_THREE_PLUS"",""CEILING_RULE_INPUTS_MISSING_UPWARD_BLOCK"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-04-21T01:44:51Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,APPLIED,16.00,CPT,16.00,,16.00,2026-05-26T17:57:15Z,15.46,2026-05-26T17:47:49Z,2026-05-26T17:47:49Z,0,,15.46,2026-05-26T17:47:49Z,SUPPRESSED_ASIN,HOLD_OBSERVE,NO_WRITE_REQUIRED,0,0,16.00,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,15.46,15.46,14.63,6.950,3.130,2.010,100,,0.00
2026-06-10T07:40:03Z,US-AK96-YFSB,2026-05-26T17:47:49Z,HOLD_OBSERVE,NO_WRITE_REQUIRED,,4.52,4.52,4.52,9.99,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""TACTIC_SINGLE_RIVAL_RESET"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-03-17T14:48:48Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,WRITE_NOT_APPLIED,6.07,INFERRED_UPPER_BOUND,7.82,,7.82,2026-05-26T17:57:41Z,4.52,2026-05-26T17:47:49Z,2026-05-26T17:47:49Z,0,,4.52,2026-05-26T17:47:49Z,SUPPRESSED_ASIN,HOLD_OBSERVE,NO_WRITE_REQUIRED,0,0,9.99,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,4.52,4.52,4.37,1.250,1.670,0.680,10,,0.00
2026-06-10T07:40:03Z,XE-YPAI-HX9F,2026-05-26T17:47:49Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,9.03,9.03,9.03,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",,LOST_TO_COMPETITOR,,,,,,,11.99,2026-05-26T17:09:23Z,,2026-05-26T16:52:16Z,2026-05-26T16:52:16Z,0,,9.03,2026-05-26T17:47:49Z,LOST_TO_COMPETITOR,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,9.03,9.03,8.46,4.790,1.500,0.720,10,,0.00
2026-06-10T07:40:03Z,YO-EKK2-FRCC,2026-05-26T17:47:49Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,6.77,6.77,6.77,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",,LOST_TO_COMPETITOR,,,,,,,6.77,2026-05-26T17:09:56Z,,2026-05-26T16:52:16Z,2026-05-26T16:52:16Z,0,,6.77,2026-05-26T17:47:49Z,LOST_TO_COMPETITOR,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,6.77,6.77,6.48,2.380,2.420,0.540,10,,0.00
2026-06-10T07:40:03Z,L1-54EX-56YC,2026-05-23T12:42:52Z,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,,12.94,12.94,11.97,15.59,,"[""BUY_BOX_STATE_NORMAL"",""MISSING_BOUND_RAISE_FIND_LOSS"",""STEP_RAISE_FIND_LOSS_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_SECOND_LOWEST"",""RAISE_MULTI_SELLER_CEILING_CAPPED_TO_LADDER"",""RAISE_MULTI_SELLER_NO_HEADROOM"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-04-28T12:15:55Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,16.2,SELLER_DETAIL_GATE,16.2,,16.2,2026-05-23T13:45:25Z,11.97,2026-05-23T13:37:52Z,2026-05-23T13:37:52Z,0,,12.94,2026-05-23T12:42:52Z,SUPPRESSED_ASIN,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,0,0,15.59,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,11.97,11.97,11.33,5.350,3.050,0.960,100,,0.00
2026-06-10T07:40:03Z,XH-0LAE-FQO5,,,NO_WRITE_REQUIRED,,,,,,,,2026-03-17T05:31:35Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,6.23,INFERRED_UPPER_BOUND,6.82,,6.82,2026-05-23T05:03:59Z,6.23,2026-05-23T04:51:45Z,2026-05-23T04:51:45Z,0,,6.23,2026-05-23T04:51:45Z,SUPPRESSED_ASIN,,NO_WRITE_REQUIRED,0,0,,,PARKED,2026-06-08T05:04:57Z,20260608T050457Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-05-23T04:51:45Z,HOLD_OBSERVE,NO_WRITE_REQUIRED,,6.23,6.23,6.23,8.99,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_RESET_UP"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_SECOND_LOWEST"",""LADDER_DEPTH_THREE_PLUS"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-08T05:06:21Z,H110_run_phase1_h_pilot,6.23,6.23,5.88,2.900,1.460,0.500,10,,
2026-06-10T07:40:03Z,2T-07RT-8IMX,2026-05-14T05:03:12Z,HOLD_OBSERVE,NO_WRITE_REQUIRED,,18.47,18.47,18.47,23.41,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_RESET_UP"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_CEILING_CLAMP"",""LADDER_DEPTH_THREE_PLUS"",""CEILING_RULE_INPUTS_MISSING_UPWARD_BLOCK"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_ALLOWED""]",2026-03-28T20:02:40Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,WRITE_NOT_APPLIED,21.55,INFERRED_UPPER_BOUND,21.75,,21.75,2026-05-14T05:07:02Z,18.47,2026-05-14T05:03:12Z,2026-05-14T05:03:12Z,0,,18.47,2026-05-14T05:03:12Z,SUPPRESSED_ASIN,HOLD_OBSERVE,NO_WRITE_REQUIRED,0,0,23.41,,READ_ONLY,2026-05-14T05:03:12Z,20260514T050312Z,1,execute,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,18.47,18.47,17.44,8.580,3.060,2.770,100,,0.00
2026-06-10T07:40:03Z,HL-03ZR-QPHH,,,READ_ONLY_NO_WRITE,,,,,,,,,LOST_TO_COMPETITOR,,,,,,,,2026-04-01T10:17:59Z,,2026-04-01T10:12:20Z,2026-04-01T10:12:20Z,0,,8.54,2026-04-01T06:15:50Z,LOST_TO_COMPETITOR,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-04-01T06:15:50Z,REGAIN,APPLIED,,8.54,8.54,8.54,10.31,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_TO_RIVAL"",""GUARDRAIL_HARD_FLOOR_CLAMP"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,8.54,8.54,8.11,3.600,2.420,0.680,10,,
2026-06-10T07:40:03Z,Z7-26PV-O9LR,2026-04-01T06:15:50Z,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,,8.7,8.70,8.32,9.99,,"[""BUY_BOX_STATE_NORMAL"",""MISSING_BOUND_RAISE_FIND_LOSS"",""STEP_RAISE_FIND_LOSS_UP"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED""]",,NORMAL,,,,,,,,2026-04-01T09:25:17Z,,2026-04-01T09:09:26Z,2026-04-01T09:09:26Z,0,,8.70,2026-04-01T06:15:50Z,NORMAL,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,0,0,9.99,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,8.32,8.32,7.81,4.200,1.600,0.670,10,,0.00
2026-06-10T07:40:03Z,BL-WX51-KQOK,,,READ_ONLY_NO_WRITE,,,,,,,,2026-03-17T16:50:02Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,6.76,PROBE_CEILING,6.76,,6.76,2026-03-29T23:53:02Z,6.76,2026-03-29T23:49:11Z,2026-03-29T23:49:11Z,0,,6.76,2026-03-29T23:49:11Z,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-03-29T23:49:11Z,HOLD_OBSERVE,NO_WRITE_REQUIRED,,6.76,6.76,6.76,9.99,,"[""BUY_BOX_STATE_NORMAL"",""NO_RIVAL_HOLD"",""STATE_HOLD_NO_WRITE"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,6.76,6.76,6.42,3.400,2.420,0.540,10,,
