"Order number";"Order date";"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Expenses";"Net profit";"Margin";"ROI";"Coupon";"Comment"
"204-2672639-9743535 / Shipped / COG: 2.46 / FBA";"12.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"205-1279933-7938760 / Shipped / COG: 0.68 / FBA";"12.12.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.98";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.98";"";"";"";"-1.75";"-0.68";"";"0.05";"";"0.05";"1.79";"7.84";"";""
"405-5995316-6985131 / Shipped / COG: 4.16 / FBA";"12.12.2025";"Snackles Small Sized 14 cm by ZURU Cuddly Squishy Comfort Plush with License Snack Brand Accessory (Random Assortment) / Price: 14.37";"B0CG234KW1";"CJ-X0SS-QOUW";"1";"";"14.37";"";"";"";"-5.14";"-4.16";"";"2.38";"";"2.38";"16.56";"57.21";"";""
"206-6933770-8770738 / Shipped / COG: 2.25 / FBA";"12.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.5";"-2.25";"";"0.92";"";"0.92";"13.48";"40.74";"";""
"204-6424074-9215557 / Shipped / COG: 3.96 / FBA";"12.12.2025";"SanDisk Cruzer Glide 32 GB USB Flash Drive USB 2.0 , Black & Red / Price: 9.45";"B007YX9O9E";"I2-6YKQ-CIBP";"1";"";"9.45";"";"";"";"-2.94";"-3.96";"";"0.98";"";"0.98";"10.32";"24.62";"";""
"206-5362215-7976309 / Shipped / COG: 1.5 / FBA";"12.12.2025";"Makeup Revolution, Conceal & Fix, Ultimate Coverage, Concealer, Medium Sand, 11g / Price: 6.63";"B0915M1DLF";"SQ-7QYT-5D5B";"1";"";"6.63";"";"";"";"-3.01";"-1.5";"";"1.02";"";"1.02";"15.31";"67.67";"";""
"203-6174212-2224361 / Shipped / COG: 4.51 / FBA";"12.12.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.99";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.99";"";"";"";"-4.39";"-4.51";"";"0.26";"";"0.26";"2.35";"5.73";"";""
"026-7007095-9050740 / Shipped / COG: 2.25 / FBA";"12.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.2";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.2";"";"";"";"-2.48";"-2.25";"";"0.44";"";"0.44";"7.04";"19.41";"";""
"206-7270451-4794718 / Shipped / COG: 2.42 / FBA";"12.12.2025";"Fackelmann OPAL Skimmer, Straining Spoon, Frying Strainer, Fine Mesh, Medium Spider Ladle Stainless Steel, 37.5x12x5.5cm, Silver / Price: 7.49";"B0052VXJGO";"D2-8SPY-Q095";"1";"";"7.49";"";"";"";"-4.3";"-2.42";"";"-0.48";"";"-0.48";"-6.39";"-19.76";"";""
"202-9086065-3578723 / Shipped / COG: 2.46 / FBA";"12.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"206-1038743-2475514 / Shipped / COG: 2.25 / FBA";"12.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.2";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.2";"";"";"";"-2.48";"-2.25";"";"0.44";"";"0.44";"7.04";"19.41";"";""
"203-1196175-1430758 / Shipped / COG: 2.25 / FBA";"12.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.2";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.2";"";"";"";"-2.48";"-2.25";"";"0.44";"";"0.44";"7.04";"19.41";"";""
"203-7030201-0504328 / Shipped / COG: 2.25 / FBA";"12.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.2";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.2";"";"";"";"-2.43";"-2.25";"";"0.49";"";"0.49";"7.85";"21.63";"";""
"026-8402300-0326747 / Shipped / COG: 2.25 / FBA";"12.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.2";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.2";"";"";"";"-2.43";"-2.25";"";"0.49";"";"0.49";"7.85";"21.63";"";""
"206-2968211-6661168 / Shipped / COG: 0.68 / FBA";"12.12.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.98";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.98";"";"";"";"-1.75";"-0.68";"";"0.05";"";"0.05";"1.79";"7.84";"";""
"206-0031932-1598755 / Shipped / COG: 0.68 / FBA";"12.12.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.98";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.98";"";"";"";"-1.75";"-0.68";"";"0.05";"";"0.05";"1.79";"7.84";"";""
"203-5285228-7757128 / Shipped / COG: 0.68 / FBA";"12.12.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.98";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.98";"";"";"";"-1.75";"-0.68";"";"0.05";"";"0.05";"1.79";"7.84";"";""
"202-8918623-7245934 / Shipped / COG: 1.72 / FBA";"12.12.2025";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.98";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.98";"";"";"";"-2.35";"-1.72";"";"0.91";"";"0.91";"15.27";"53.10";"";""
"026-0539677-9757166 / Shipped / COG: 1.72 / FBA";"12.12.2025";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.98";"B007R2ICTK";"WX-L5UA-UB1Q";"3";"";"17.94";"";"";"";"-7.04";"-5.16";"";"2.75";"";"2.75";"15.33";"53.29";"";""
"203-6007116-9591509 / Shipped / COG: 2.25 / FBA";"12.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.43";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.43";"";"";"";"-2.51";"-2.25";"";"0.60";"";"0.60";"9.30";"26.59";"";""
"206-0741494-5739559 / Shipped / COG: 1.72 / FBA";"12.12.2025";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.98";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.98";"";"";"";"-2.35";"-1.72";"";"0.91";"";"0.91";"15.27";"53.10";"";""
"202-2101601-1221167 / Shipped / COG: 34.4 / FBA";"12.12.2025";"OtterBox Defender Case for iPad 10th gen 2022, iPad 11th gen 2025 (A16), Shockproof, Rugged Protective Case with built in Screen Protector, 2x Tested to Military Standard, Black, No Retail Packaging / Price: 63.99";"B0BBHBX72C";"8R-E0Y9-0LAU";"1";"";"63.99";"";"";"";"-12.62";"-34.4";"";"6.31";"";"6.31";"9.85";"18.33";"";""
"204-0568893-3727545 / Shipped / COG: 4.2 / FBA";"12.12.2025";"Shaun the Sheep Plush 61176 Backpack Clip, Black and White, Great Gift Idea,9 x 7 x 14 centimetres / Price: 11.85";"B07QXSDZJM";"SC-LYFM-ORXK";"1";"";"11.85";"";"";"";"-4.65";"-4.2";"";"1.03";"";"1.03";"8.65";"24.40";"";""
"203-7625126-3605158 / Shipped / COG: 0.68 / FBA";"12.12.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.98";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.98";"";"";"";"-1.75";"-0.68";"";"0.05";"";"0.05";"1.79";"7.84";"";""
"026-8005116-3588342 / Shipped / COG: 2.86 / FBA";"12.12.2025";"Dragon Shield ART11105 White (60) Matte Japanese Size Sleeves 60pk / Price: 8.11";"B06XXDNH1P";"SR-6OBB-WC03";"2";"";"16.22";"";"";"";"-7.43";"-5.72";"";"0.37";"";"0.37";"2.26";"6.41";"";""
"203-4551359-4993949 / Shipped / COG: 2.25 / FBA";"12.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.5";"-2.25";"";"0.92";"";"0.92";"13.48";"40.74";"";""
"202-6535650-5856345 / Shipped / COG: 16.38 / FBA";"12.12.2025";"Free League Publishing MÖRK Borg (Fantasy OSR RPG, Hardback, Full Color / Price: 29.93";"9188805646";"LV-425G-BY4X";"1";"";"29.93";"";"";"";"-6.78";"-16.38";"";"6.77";"";"6.77";"22.62";"41.33";"";""
"026-1978749-9134732 / Shipped / COG: 16.38 / FBA";"12.12.2025";"Free League Publishing MÖRK Borg (Fantasy OSR RPG, Hardback, Full Color / Price: 29.93";"9188805646";"LV-425G-BY4X";"1";"";"29.93";"";"";"";"-6.78";"-16.38";"";"6.77";"";"6.77";"22.62";"41.33";"";""
"205-3930393-0852321 / Shipped / COG: 2.25 / FBA";"12.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.73";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.73";"";"";"";"-2.54";"-2.25";"";"0.82";"";"0.82";"12.16";"36.37";"";""
"202-7657407-2021944 / Shipped / COG: 0.68 / FBA";"12.12.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.98";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.98";"";"";"";"-1.75";"-0.68";"";"0.05";"";"0.05";"1.79";"7.84";"";""
"202-2618856-7333905 / Shipped / COG: 3.6 / FBA";"12.12.2025";"Kitchen Devils Lifestyle Peeler Parer Knife 602001 / Price: 9.99";"B002HY4YSQ";"JV-D1TI-6UF6";"1";"";"9.99";"";"";"";"-3.08";"-3.6";"";"1.65";"";"1.65";"16.47";"45.69";"";""
"205-8411371-1014705 / Shipped / COG: 1.72 / FBA";"12.12.2025";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.98";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.98";"";"";"";"-2.35";"-1.72";"";"0.91";"";"0.91";"15.27";"53.10";"";""
"026-6096837-8076365 / Shipped / COG: 0.68 / FBA";"12.12.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.98";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.98";"";"";"";"-1.75";"-0.68";"";"0.05";"";"0.05";"1.79";"7.84";"";""
"206-7404724-3306718 / Shipped / COG: 2.25 / FBA";"12.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.45";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.45";"";"";"";"-2.51";"-2.25";"";"0.62";"";"0.62";"9.53";"27.33";"";""
"026-6552353-1846715 / Shipped / COG: 13.65 / FBA";"12.12.2025";"Free League FLF-ALE014 ALIEN RPG Destroyer of Worlds Game / Price: 39.99";"9189143051";"79-CPJ6-DSG6";"1";"";"39.99";"";"";"";"-8.95";"-13.65";"";"10.73";"";"10.73";"26.82";"78.57";"";""
"202-3410335-2246751 / Shipped / COG: 4.3 / FBA";"12.12.2025";"Plaque Glo Plaque Disclosing Toothpaste and Torch System (Tropical) / Price: 8.67";"B07J9JGZZV";"Z7-26PV-O9LR";"1";"";"8.67";"";"";"";"-2.33";"-4.3";"";"0.60";"";"0.60";"6.86";"13.84";"";""
"204-3967262-3624337 / Shipped / COG: 1.72 / FBA";"12.12.2025";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.98";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.98";"";"";"";"-2.35";"-1.72";"";"0.91";"";"0.91";"15.27";"53.10";"";""
"202-9210357-8836321 / Shipped / COG: 0.68 / FBA";"12.12.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.97";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.97";"";"";"";"-1.75";"-0.68";"";"0.05";"";"0.05";"1.52";"6.62";"";""
"026-7308277-9858769 / Shipped / COG: 1.72 / FBA";"12.12.2025";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.98";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.98";"";"";"";"-2.35";"-1.72";"";"0.91";"";"0.91";"15.27";"53.10";"";""
"026-5091974-4441958 / Shipped / COG: 16.38 / FBA";"12.12.2025";"Free League Publishing MÖRK Borg (Fantasy OSR RPG, Hardback, Full Color / Price: 29.93";"9188805646";"LV-425G-BY4X";"1";"";"29.93";"";"";"";"-6.78";"-16.38";"";"6.77";"";"6.77";"22.62";"41.33";"";""
"202-0397344-2249934 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.45";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.45";"";"";"";"-2.51";"-2.25";"";"0.62";"";"0.62";"9.53";"27.33";"";""
"202-2448823-1989101 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.45";"B06WW79DX5";"6V-EEC1-2S9Z";"2";"";"12.9";"";"";"";"-5.01";"-4.5";"";"1.24";"";"1.24";"9.61";"27.56";"";""
"204-6873779-5668301 / Shipped / COG: 2.46 / FBA";"11.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"026-8512434-8597907 / Shipped / COG: 4.58 / FBA";"11.12.2025";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 10.38";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"10.38";"";"";"";"-3.5";"-4.58";"";"0.57";"";"0.57";"5.49";"12.45";"";""
"204-6173092-0785903 / Shipped / COG: 2.9 / FBA";"11.12.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 6.95";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"6.95";"";"";"";"-2.06";"-2.9";"";"0.83";"";"0.83";"11.97";"28.68";"";""
"026-7927921-4514734 / Shipped / COG: 2.46 / FBA";"11.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"026-7735476-5093910 / Shipped / COG: 4.58 / FBA";"11.12.2025";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 10.38";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"10.38";"";"";"";"-3.5";"-4.58";"";"0.57";"";"0.57";"5.49";"12.45";"";""
"205-7047485-5989139 / Shipped / COG: 2.42 / FBA";"11.12.2025";"Fackelmann OPAL Skimmer, Straining Spoon, Frying Strainer, Fine Mesh, Medium Spider Ladle Stainless Steel, 37.5x12x5.5cm, Silver / Price: 7.47";"B0052VXJGO";"D2-8SPY-Q095";"1";"";"7.47";"";"";"";"-4.3";"-2.42";"";"-0.50";"";"-0.50";"-6.63";"-20.45";"";""
"204-7743183-7145961 / Shipped / COG: 0.84 / FBA";"11.12.2025";"Vitrex 10 2280 Grout Finisher, Blue / Price: 4.99";"B0001P15T4";"AF-KIHX-ANYY";"1";"";"4.99";"";"";"";"-2.15";"-0.84";"";"1.17";"";"1.17";"23.41";"139.08";"";""
"204-8604947-2717927 / Shipped / COG: 3.33 / FBA";"11.12.2025";"100 Ultra Pro Card Protector Sleeves: Pro-Matte - 66 x 91 mm / Price: 8.94";"B010E25DI2";"4F-HT42-FD26";"5";"";"44.7";"";"";"";"-15.65";"-16.65";"";"4.95";"";"4.95";"11.07";"29.73";"";""
"206-2289268-2905913 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.28";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.28";"";"";"";"-2.49";"-2.25";"";"0.49";"";"0.49";"7.86";"21.92";"";""
"203-3711611-4757929 / Shipped / COG: 0.61 / FBA";"11.12.2025";"Moo Free Dairy Free Milk Chocolate Buttons (25g) / Price: 3.97";"B08M52B4M5";"AX-NKNU-29C1";"1";"";"3.97";"";"";"";"-1.82";"-0.61";"";"0.88";"";"0.88";"22.12";"143.98";"";""
"026-3680242-9559528 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.28";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.28";"";"";"";"-2.49";"-2.25";"";"0.49";"";"0.49";"7.86";"21.92";"";""
"203-6297473-2472356 / Shipped / COG: 4.51 / FBA";"11.12.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.99";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.99";"";"";"";"-4.39";"-4.51";"";"0.26";"";"0.26";"2.35";"5.73";"";""
"205-2459617-3678732 / Shipped / COG: 4.2 / FBA";"11.12.2025";"Shaun the Sheep Plush 61176 Backpack Clip, Black and White, Great Gift Idea,9 x 7 x 14 centimetres / Price: 11.85";"B07QXSDZJM";"SC-LYFM-ORXK";"1";"";"11.85";"";"";"";"-4.65";"-4.2";"";"1.03";"";"1.03";"8.65";"24.40";"";""
"206-5629180-2928367 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.28";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.28";"";"";"";"-2.49";"-2.25";"";"0.49";"";"0.49";"7.86";"21.92";"";""
"202-1590223-5641930 / Shipped / COG: 2.74 / FBA";"11.12.2025";"Skinny Food Co Salted Caramel Zero Calorie Syrup 425ml - Sugar Free Salted Caramel Syrup For Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Caramel Syrup - Salted Caramel Syrup / Price: 9.85";"B07F1MFWV1";"D0-C7C0-H6LN";"1";"";"9.85";"";"";"";"-3.51";"-2.74";"";"3.60";"";"3.60";"36.55";"131.39";"";""
"202-4995497-7561928 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.28";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.28";"";"";"";"-2.44";"-2.25";"";"0.54";"";"0.54";"8.65";"24.15";"";""
"204-9759309-6381951 / Shipped / COG: 4.2 / FBA";"11.12.2025";"Shaun the Sheep Plush 61176 Backpack Clip, Black and White, Great Gift Idea,9 x 7 x 14 centimetres / Price: 11.85";"B07QXSDZJM";"SC-LYFM-ORXK";"1";"";"11.85";"";"";"";"-4.65";"-4.2";"";"1.03";"";"1.03";"8.65";"24.40";"";""
"206-6867721-3969146 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.28";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.28";"";"";"";"-2.49";"-2.25";"";"0.49";"";"0.49";"7.86";"21.92";"";""
"202-9928276-0099522 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.28";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.28";"";"";"";"-2.49";"-2.25";"";"0.49";"";"0.49";"7.86";"21.92";"";""
"203-0180279-3033123 / Shipped / COG: 0.68 / FBA";"11.12.2025";"TEPE INTERDENTAL Travel CASE / Price: 6.99";"B0073FT7FY";"DC-K5WH-R7F5";"2";"";"13.98";"";"";"";"-4.12";"-1.36";"";"6.17";"";"6.17";"44.13";"453.68";"";""
"202-1339192-0567568 / Shipped / COG: 4.3 / FBA";"11.12.2025";"Plaque Glo Plaque Disclosing Toothpaste and Torch System (Tropical) / Price: 8.67";"B07J9JGZZV";"Z7-26PV-O9LR";"1";"";"8.67";"";"";"";"-2.33";"-4.3";"";"0.60";"";"0.60";"6.86";"13.84";"";""
"202-8143882-7165929 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.28";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.28";"";"";"";"-2.49";"-2.25";"";"0.49";"";"0.49";"7.86";"21.92";"";""
"204-0237078-5957129 / Shipped / COG: 2.46 / FBA";"11.12.2025";"The Army Painter | Hobby: Super Glue / Price: 8.2";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"8.2";"";"";"";"-2.72";"-2.46";"";"1.65";"";"1.65";"20.16";"67.21";"";""
"206-6727120-7393900 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.28";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.28";"";"";"";"-2.49";"-2.25";"";"0.49";"";"0.49";"7.86";"21.92";"";""
"205-0897419-5538765 / Shipped / COG: 1.72 / FBA";"11.12.2025";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.98";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.98";"";"";"";"-2.35";"-1.72";"";"0.91";"";"0.91";"15.27";"53.10";"";""
"026-7348158-3881937 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.28";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.28";"";"";"";"-2.49";"-2.25";"";"0.49";"";"0.49";"7.86";"21.92";"";""
"203-4043914-7989902 / Shipped / COG: 16.38 / FBA";"11.12.2025";"Free League Publishing MÖRK Borg (Fantasy OSR RPG, Hardback, Full Color / Price: 29.93";"9188805646";"LV-425G-BY4X";"1";"";"29.93";"";"";"";"-6.78";"-16.38";"";"6.77";"";"6.77";"22.62";"41.33";"";""
"205-2107959-1504367 / Shipped / COG: 4.51 / FBA";"11.12.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.99";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.99";"";"";"";"-4.39";"-4.51";"";"0.26";"";"0.26";"2.35";"5.73";"";""
"206-1947418-8481130 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.28";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.28";"";"";"";"-2.49";"-2.25";"";"0.49";"";"0.49";"7.86";"21.92";"";""
"026-4275979-3031525 / Shipped / COG: 2.9 / FBA";"11.12.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 6.95";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"11.94";"";"";"";"-2.14";"-2.9";"-4.16";"0.75";"";"0.75";"6.28";"25.86";"";""
"204-1313507-6382706 / Shipped / COG: 2.19 / FBA";"11.12.2025";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between The Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.35";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.35";"";"";"";"-1.97";"-2.19";"";"0.30";"";"0.30";"5.58";"13.62";"";""
"206-1622322-5413910 / Shipped / COG: 4.51 / FBA";"11.12.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.99";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.99";"";"";"";"-4.39";"-4.51";"";"0.26";"";"0.26";"2.35";"5.73";"";""
"206-0844004-3353139 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.75";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.75";"";"";"";"-2.55";"-2.25";"";"0.83";"";"0.83";"12.22";"36.67";"";""
"205-9194123-0197135 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.75";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.75";"";"";"";"-2.55";"-2.25";"";"0.83";"";"0.83";"12.22";"36.67";"";""
"202-5100614-2944342 / Shipped / COG: 1.72 / FBA";"11.12.2025";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.98";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.98";"";"";"";"-2.35";"-1.72";"";"0.91";"";"0.91";"15.27";"53.10";"";""
"026-8223086-4808317 / Shipped / COG: 2.25 / FBA";"11.12.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.74";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.74";"";"";"";"-2.5";"-2.25";"";"0.87";"";"0.87";"12.86";"38.52";"";""
"026-9531169-9751567 / Shipped / COG: 4.51 / FBA";"11.12.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.99";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.99";"";"";"";"-4.39";"-4.51";"";"0.26";"";"0.26";"2.35";"5.73";"";""
"205-2157267-3049142 / Shipped / COG: 0.68 / FBA";"11.12.2025";"TEPE INTERDENTAL Travel CASE / Price: 2.97";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"2.97";"";"";"";"-1.75";"-0.68";"";"0.05";"";"0.05";"1.52";"6.62";"";""
"206-2543493-0544353 / Shipped / COG: 4.51 / FBA";"11.12.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.99";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.99";"";"";"";"-4.39";"-4.51";"";"0.26";"";"0.26";"2.35";"5.73";"";""
"205-1996785-4562726 / Shipped / COG: 3.19 / FBA";"11.12.2025";"The Army Painter Lowland Shrubs, 77 Self Adhesive Static Grass Tufts in 3 Sizes, for Model Bases, Terrain Scenics, Miniature Bases and Diorama Base, Green Grass Tufts for Gaming Bases / Price: 8.5";"B086MBW9R9";"BB-ZT14-1QQA";"1";"";"8.5";"";"";"";"-2.8";"-3.19";"";"1.09";"";"1.09";"12.86";"34.27";"";""
