"Order number";"Order date";"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Expenses";"Net profit";"Margin";"ROI";"Coupon";"Comment"
"203-1395917-4071555 / Shipped / COG: 2.19 / FBA";"02.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"203-3366449-1878756 / Shipped / COG: 4.79 / FBA";"01.04.2026";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 9.03";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"9.03";"";"";"";"-2.26";"-4.79";"";"0.48";"";"0.48";"5.26";"9.92";"";""
"206-8597193-0853147 / Shipped / COG: 1.2 / FBA";"01.04.2026";"Yale YES-CYLPULL-CH Essentials Rim Cylinder Door Pull, Great for External Doors, for Easy Door Closing, Chrome Finish / Price: 4.37";"B01NBDFDBC";"7L-OT45-7LYB";"1";"";"4.37";"";"";"";"-2.28";"-1.2";"";"0.16";"";"0.16";"3.70";"13.48";"";""
"205-4815900-0680340 / Shipped / COG: 16.38 / FBA";"01.04.2026";"Free League Publishing MÖRK Borg (Fantasy OSR RPG, Hardback, Full Color / Price: 23.87";"9188805646";"LV-425G-BY4X";"1";"";"23.87";"";"";"";"-5.84";"-16.38";"";"1.65";"";"1.65";"6.91";"10.07";"";""
"205-0052968-8154720 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"026-5039153-7053132 / Shipped / COG: 8.06 / FBA";"01.04.2026";"Sandisk SDCZ50-016G-B35 USB 2.0 Flash Drive 16GB Black/Red / Price: 9.99";"B004I2N5AS";"L3-ZQ8U-A7LQ";"1";"";"9.99";"";"";"";"-3.02";"-8.06";"";"-2.76";"";"-2.76";"-27.58";"-34.18";"";""
"026-0770285-6102746 / Shipped / COG: 2.25 / FBA";"01.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.05";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.05";"";"";"";"-2.59";"-2.25";"";"1.04";"";"1.04";"14.68";"46.00";"";""
"206-6964331-9412362 / Shipped / COG: 4.32 / FBA";"01.04.2026";"Dragon Shield | Standard Size Card Matte Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves | Compatible with Pokemon, Flesh & Blood, One Piece & Magic The Gathering | Turquoise - Players' Choice / Price: 11.84";"B0BNLWBLMV";"VU-8KRA-QP5M";"1";"";"11.84";"";"";"";"-4.52";"-4.32";"";"1.03";"";"1.03";"8.67";"23.77";"";""
"202-0508555-9645916 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"202-5399617-2570717 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"202-0166699-4373173 / Shipped / COG: 2.37 / FBA";"01.04.2026";"The Army Painter | Hobby: Super Glue / Price: 7.69";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.69";"";"";"";"-2.65";"-2.37";"";"1.39";"";"1.39";"18.05";"58.58";"";""
"204-5083019-3080354 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"206-4838180-8742715 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"203-7569132-2167516 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"2";"";"10.06";"";"";"";"-3.88";"-4.38";"";"0.12";"";"0.12";"1.23";"2.82";"";""
"203-4856990-3301910 / Shipped / COG: 1.65 / FBA";"01.04.2026";"Cameleo - Permanent Hair Colour Cream - Copper Brown - Intensive Color & Protection - 5 Oils + Omega Plus Acids - Professional, Luxurious Hair Dye - Full Kit / Price: 6.94";"B08MVGD2ND";"RI-VSUS-0YTD";"1";"";"6.94";"";"";"";"-3.38";"-1.65";"";"0.75";"";"0.75";"10.85";"45.65";"";""
"204-6242807-8163560 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"204-5036225-7328312 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"203-8590360-3480339 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"202-9999632-4137940 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"205-0806495-0993122 / Return / COG: 2.25 / FBA";"01.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.05";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"1";"7.05";"";"-";"-6.29";"-2.59";"-2.25";"";"-4.08";"";"-4.08";"-57.80";"-181.11";"";""
"205-6760815-3305943 / Shipped / COG: 1.21 / FBA";"01.04.2026";"Price's Petali Brand Scented Tealights | 25 Pack Tealights 4 Hour Burn Time | Available in Multiple Scents (Rose) / Price: 4.33";"B00IUKPVYM";"AK-OB6V-HIYD";"1";"";"4.33";"";"";"";"-2.27";"-1.21";"";"0.13";"";"0.13";"2.96";"10.60";"";""
"204-1582470-1647549 / Shipped / COG: 1.21 / FBA";"01.04.2026";"Price's Petali Brand Scented Tealights | 25 Pack Tealights 4 Hour Burn Time | Available in Multiple Scents (Rose) / Price: 4.33";"B00IUKPVYM";"AK-OB6V-HIYD";"1";"";"4.33";"";"";"";"-2.27";"-1.21";"";"0.13";"";"0.13";"2.96";"10.60";"";""
"205-7517332-4054742 / Shipped / COG: 1.21 / FBA";"01.04.2026";"Price's Petali Brand Scented Tealights | 25 Pack Tealights 4 Hour Burn Time | Available in Multiple Scents (Rose) / Price: 4.33";"B00IUKPVYM";"AK-OB6V-HIYD";"1";"";"4.33";"";"";"";"-2.27";"-1.21";"";"0.13";"";"0.13";"2.96";"10.60";"";""
"206-2523880-3687550 / Shipped / COG: 2.37 / FBA";"01.04.2026";"The Army Painter | Hobby: Super Glue / Price: 7.49";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.49";"";"";"";"-2.62";"-2.37";"";"1.25";"";"1.25";"16.71";"52.81";"";""
"203-4435323-0981904 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"205-8204688-6558749 / Shipped / COG: 2.25 / FBA";"01.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.05";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.05";"";"";"";"-2.59";"-2.25";"";"1.04";"";"1.04";"14.68";"46.00";"";""
"203-7475683-5073962 / Shipped / COG: 1.21 / FBA";"01.04.2026";"Price's Petali Brand Scented Tealights | 25 Pack Tealights 4 Hour Burn Time | Available in Multiple Scents (Rose) / Price: 4.33";"B00IUKPVYM";"AK-OB6V-HIYD";"1";"";"4.33";"";"";"";"-2.27";"-1.21";"";"0.13";"";"0.13";"2.96";"10.60";"";""
"205-3599322-7049936 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"202-6527577-9464312 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"204-3493966-7311507 / Shipped / COG: 0.68 / FBA";"01.04.2026";"TEPE INTERDENTAL Travel CASE / Price: 3";"B0073FT7FY";"DC-K5WH-R7F5";"2";"";"6";"";"";"";"-3.49";"-1.36";"";"0.15";"";"0.15";"2.50";"11.03";"";""
"026-9698307-0482714 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"204-0261355-2461144 / Shipped / COG: 3.08 / FBA";"01.04.2026";"Ultra Pro Comic Bags (100-Piece) / Price: 10.88";"B002QGAF8S";"SZ-UL4K-SE7W";"1";"";"10.88";"";"";"";"-3.49";"-3.08";"";"2.50";"";"2.50";"22.95";"81.06";"";""
"203-5809056-1168364 / Shipped / COG: 4.79 / FBA";"01.04.2026";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 9.03";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"9.03";"";"";"";"-2.26";"-4.79";"";"0.48";"";"0.48";"5.26";"9.92";"";""
"205-2494264-6542737 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"206-6992077-3069169 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"203-1229177-0553921 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"206-9681982-7035551 / Shipped / COG: 2.25 / FBA";"01.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.05";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.05";"";"";"";"-2.59";"-2.25";"";"1.04";"";"1.04";"14.68";"46.00";"";""
"026-4509475-3981959 / Shipped / COG: 2.6 / FBA";"01.04.2026";"Tacwise 0283 Type 91 / 15 mm Galvanised Narrow Crown Staples, Pack of 1 / Price: 7.82";"B000X2F4II";"RB-1O77-8969";"1";"";"7.82";"";"";"";"-2.8";"-2.6";"";"1.12";"";"1.12";"14.28";"42.95";"";""
"202-5520076-1057116 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"205-7386883-2921922 / Shipped / COG: 17.5 / FBA";"01.04.2026";"Promixx PRO Electric Protein Shaker Bottle / Price: 33";"B0CS3VF4GK";"GJ-2OZK-0GCA";"1";"";"33";"";"";"";"-8.25";"-17.5";"";"1.75";"";"1.75";"5.30";"10.00";"";""
"203-6831821-0268324 / Shipped / COG: 4.44 / FBA";"01.04.2026";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.99";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"15.98";"";"";"";"-4.11";"-4.44";"-4.16";"0.61";"";"0.61";"3.80";"13.66";"";""
"204-9601893-2846720 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"026-7331214-4120331 / Shipped / COG: 4.79 / FBA";"01.04.2026";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 9.03";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"9.03";"";"";"";"-2.26";"-4.79";"";"0.48";"";"0.48";"5.26";"9.92";"";""
"205-8959808-4747527 / Shipped / COG: 4.79 / FBA";"01.04.2026";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 9.03";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"9.03";"";"";"";"-2.26";"-4.79";"";"0.48";"";"0.48";"5.26";"9.92";"";""
"026-0902234-5495532 / Shipped / COG: 2.25 / FBA";"01.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.05";"B06WW79DX5";"6V-EEC1-2S9Z";"2";"";"14.1";"";"";"";"-5.18";"-4.5";"";"2.07";"";"2.07";"14.68";"46.00";"";""
"202-5389282-8601909 / Shipped / COG: 4.79 / FBA";"01.04.2026";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 9.03";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"9.03";"";"";"";"-2.26";"-4.79";"";"0.48";"";"0.48";"5.26";"9.92";"";""
"206-7984062-5015517 / Shipped / COG: 2.25 / FBA";"01.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.04";"B06WW79DX5";"6V-EEC1-2S9Z";"2";"";"14.08";"";"";"";"-5.08";"-4.5";"";"2.15";"";"2.15";"15.29";"47.85";"";""
"205-5294993-9472310 / Shipped / COG: 8.58 / FBA";"01.04.2026";"Ultra Pro - Eclipse 9-Pocket Pro-Binder - Jet Black / Price: 18.47";"B07W65T6VT";"2T-07RT-8IMX";"1";"";"18.47";"";"";"";"-5.95";"-8.58";"";"0.86";"";"0.86";"4.67";"10.04";"";""
"205-0463294-6535521 / Shipped / COG: 16.38 / FBA";"01.04.2026";"Free League Publishing MÖRK Borg (Fantasy OSR RPG, Hardback, Full Color / Price: 23.87";"9188805646";"LV-425G-BY4X";"1";"";"23.87";"";"";"";"-5.84";"-16.38";"";"1.65";"";"1.65";"6.91";"10.07";"";""
"203-9050038-0531539 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"4";"";"20.12";"";"";"";"-7.75";"-8.76";"";"0.26";"";"0.26";"1.28";"2.93";"";""
"206-8436680-1753166 / Shipped / COG: 3.08 / FBA";"01.04.2026";"Ultra Pro Comic Bags (100-Piece) / Price: 10.91";"B002QGAF8S";"SZ-UL4K-SE7W";"1";"";"10.91";"";"";"";"-3.57";"-3.08";"";"2.44";"";"2.44";"22.38";"79.28";"";""
"202-4400404-9613152 / Shipped / COG: 4.44 / FBA";"01.04.2026";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.99";"B006PFN3BW";"A2-T2AC-TW3L";"5";"";"54.95";"";"";"";"-20.14";"-22.2";"";"3.45";"";"3.45";"6.28";"15.55";"";""
"204-8359481-9717120 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"026-7872463-9245917 / Shipped / COG: 2.53 / FBA";"01.04.2026";"Easy Cook NS606R Microwave Egg Poacher, red, 2 cup / Price: 8.98";"B016Y8SWZQ";"8L-INBX-OUTU";"1";"";"8.98";"";"";"";"-1.38";"-2.53";"";"3.57";"";"3.57";"39.79";"141.24";"";""
"202-7787244-7814750 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"407-4727906-4920305 / Shipped / COG: 4.16 / FBA";"01.04.2026";"Snackles Small Sized 14 cm by ZURU Cuddly Squishy Comfort Plush with License Snack Brand Accessory (Random Assortment) / Price: 11.46";"B0CG234KW1";"CJ-X0SS-QOUW";"2";"";"22.92";"";"";"";"-8.61";"-8.32";"";"1.70";"";"1.70";"7.42";"20.43";"";""
"205-5583397-3807564 / Shipped / COG: 2.37 / FBA";"01.04.2026";"The Army Painter | Hobby: Super Glue / Price: 7.49";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.49";"";"";"";"-2.62";"-2.37";"";"1.25";"";"1.25";"16.71";"52.81";"";""
"204-7161882-7080350 / Shipped / COG: 1.21 / FBA";"01.04.2026";"Price's Petali Brand Scented Tealights | 25 Pack Tealights 4 Hour Burn Time | Available in Multiple Scents (Rose) / Price: 4.33";"B00IUKPVYM";"AK-OB6V-HIYD";"1";"";"4.33";"";"";"";"-2.27";"-1.21";"";"0.13";"";"0.13";"2.96";"10.60";"";""
"202-0798423-8197912 / Shipped / COG: 2.25 / FBA";"01.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.04";"B06WW79DX5";"6V-EEC1-2S9Z";"4";"";"28.16";"";"";"";"-10.16";"-9";"";"4.31";"";"4.31";"15.29";"47.85";"";""
"026-7970472-7297124 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"7.52";"";"";"";"-1.98";"-2.19";"-2.07";"0.03";"";"0.03";"0.36";"1.22";"";""
"206-3196029-6261163 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-0.41";"-2.19";"";"1.59";"";"1.59";"31.64";"72.68";"";""
"202-8033588-2326741 / Shipped / COG: 2.25 / FBA";"01.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.04";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.04";"";"";"";"-2.54";"-2.25";"";"1.08";"";"1.08";"15.29";"47.85";"";""
"206-1039914-0621911 / Shipped / COG: 0.68 / FBA";"01.04.2026";"TEPE INTERDENTAL Travel CASE / Price: 3.2";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"3.2";"";"";"";"-1.76";"-0.68";"";"0.23";"";"0.23";"7.08";"33.34";"";""
"206-4580219-7236312 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"026-4973245-9858767 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-0.41";"-2.19";"";"1.59";"";"1.59";"31.64";"72.68";"";""
"206-2070871-5721941 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"204-9988816-0176321 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"205-4421648-6765103 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"205-0190732-5797117 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"204-5625156-0233918 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.94";"-2.19";"";"0.06";"";"0.06";"1.23";"2.82";"";""
"205-3840652-1449144 / Shipped / COG: 1.21 / FBA";"01.04.2026";"Price's Petali Brand Scented Tealights | 25 Pack Tealights 4 Hour Burn Time | Available in Multiple Scents (Rose) / Price: 4.52";"B00IUKPVYM";"AK-OB6V-HIYD";"1";"";"4.52";"";"";"";"-0.37";"-1.21";"";"2.19";"";"2.19";"48.38";"180.72";"";""
"204-2227869-0269117 / Shipped / COG: 2.19 / FBA";"01.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"4";"";"20.12";"";"";"";"-7.75";"-8.76";"";"0.26";"";"0.26";"1.28";"2.93";"";""
"205-5728723-7752344 / Shipped / COG: 2.74 / FBA";"01.04.2026";"Skinny Food Co Salted Caramel Zero Calorie Syrup 425ml - Sugar Free Salted Caramel Syrup For Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Caramel Syrup - Salted Caramel Syrup / Price: 6";"B07F1MFWV1";"D0-C7C0-H6LN";"1";"";"6";"";"";"";"-3.01";"-2.74";"";"0.25";"";"0.25";"4.17";"9.12";"";""
"206-9701333-6146705 / Shipped / COG: 2.25 / FBA";"01.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.05";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.05";"";"";"";"-2.59";"-2.25";"";"1.04";"";"1.04";"14.68";"46.00";"";""
